ASV,mean,region,LDA,pvalue,species
ASV11461_Ruminococcaceae,2.733064553,Laikipia,2.303739666,0.000215996,Giraffe
ASV13903_Ruminococcaceae_UCG_010,2.627277214,Laikipia,2.302357876,0.017249999,Giraffe
ASV13635_Ruminococcaceae_UCG_010,2.628357525,Laikipia,2.302018344,0.001677051,Giraffe
ASV9308_Lachnospiraceae,2.542097521,Masai_Mara,2.301743515,3.31E-07,Giraffe
ASV11699_Ruminococcaceae,2.636219816,Masai_Mara,2.298752052,0.005132126,Giraffe
ASV13613_Ruminococcaceae_UCG_010,2.669092685,Laikipia,2.296687137,6.69E-05,Giraffe
ASV13622_Ruminococcaceae_UCG_010,2.674492635,Laikipia,2.296051898,0.003773962,Giraffe
ASV5185_Gastranaerophilales,2.689870223,Laikipia,2.29563166,0.046303649,Giraffe
ASV13537_Ruminococcaceae_UCG_010,2.572711718,Laikipia,2.295500611,0.029521715,Giraffe
ASV6550_Clostridiales,2.567158438,Masai_Mara,2.293961216,0.018304377,Giraffe
ASV15073_Ruminococcaceae_UCG_013,2.548986712,Masai_Mara,2.29056533,0.000689112,Giraffe
ASV11451_Ruminococcaceae,2.585755,Laikipia,2.290505689,0.002753892,Giraffe
ASV7917_Defluviitaleaceae_UCG_011,2.554742201,Laikipia,2.288939526,1.69E-07,Giraffe
ASV1878_Bacteroides,2.630211542,Masai_Mara,2.286869409,1.28E-06,Giraffe
ASV13630_Ruminococcaceae_UCG_010,2.671863215,Laikipia,2.285953039,0.003181005,Giraffe
ASV6024_Christensenellaceae_R_7_,2.587404287,Laikipia,2.285376184,0.000650488,Giraffe
ASV9756_Lachnospiraceae,2.423164329,Masai_Mara,2.285184793,0.000140854,Giraffe
ASV13937_Ruminococcaceae_UCG_010,2.561539277,Laikipia,2.282556342,0.007399929,Giraffe
ASV13611_Ruminococcaceae_UCG_010,2.610356584,Laikipia,2.281634364,1.00E-05,Giraffe
ASV11497_Ruminococcaceae,2.648230289,Masai_Mara,2.280514277,0.004418621,Giraffe
NA__3,2.537528231,Masai_Mara,2.279083929,0.000348763,Giraffe
ASV11551_Ruminococcaceae,2.661123485,Laikipia,2.278412653,0.000327295,Giraffe
ASV6033_Christensenellaceae_R_7_,2.489914713,Masai_Mara,2.273877582,1.67E-07,Giraffe
ASV9211_Lachnospiraceae,2.867321505,Masai_Mara,2.273626159,0.013390025,Giraffe
ASV18758_Mollicutes_RF39,2.588509196,Masai_Mara,2.273577878,0.003033615,Giraffe
ASV13618_Ruminococcaceae_UCG_010,2.546026703,Laikipia,2.270194324,2.59E-06,Giraffe
ASV9166_Lachnospiraceae,2.868899197,Masai_Mara,2.269824215,0.00528692,Giraffe
ASV400_Bacteria,2.569612821,Laikipia,2.267341584,0.001181268,Giraffe
ASV4370_Rikenellaceae_RC9,2.79843748,Masai_Mara,2.265778769,0.001687271,Giraffe
ASV18589_Mollicutes_RF39,2.744185938,Masai_Mara,2.265693984,0.011104645,Giraffe
ASV7948_Erysipelotrichaceae_UCG_004,2.810310352,Laikipia,2.263931858,0.001721188,Giraffe
ASV14121_Ruminococcaceae_UCG_010,2.294887321,Laikipia,2.263569201,0.043733866,Giraffe
ASV8821_Coprococcus_3,2.531491547,Laikipia,2.263364919,1.34E-07,Giraffe
ASV15027_Ruminococcaceae_UCG_013,2.425711683,Masai_Mara,2.262570401,0.016676729,Giraffe
ASV13758_Ruminococcaceae_UCG_010,2.547992027,Laikipia,2.2615172,0.004095068,Giraffe
ASV4141_Alistipes,2.658534471,Masai_Mara,2.254251916,0.000175081,Giraffe
ASV5891_Bacillales,2.539230078,Masai_Mara,2.252938318,0.04155979,Giraffe
ASV9602_Lachnospiraceae,2.558132429,Masai_Mara,2.252779274,0.000628181,Giraffe
ASV18594_Mollicutes_RF39,2.68500384,Laikipia,2.249280332,0.010344934,Giraffe
ASV5943_Christensenellaceae_R_7_,3.034303782,Masai_Mara,2.247251954,0.022831566,Giraffe
ASV9201_Lachnospiraceae,2.437703444,Masai_Mara,2.24685162,0.005572732,Giraffe
ASV13573_Ruminococcaceae_UCG_010,2.563765816,Laikipia,2.245735477,5.52E-06,Giraffe
ASV11448_Ruminococcaceae,2.576301051,Laikipia,2.242367899,2.29E-06,Giraffe
ASV11645_Ruminococcaceae,2.535198765,Laikipia,2.242312423,0.000186268,Giraffe
ASV5703_Methanomassiliicoccus,2.541936997,Laikipia,2.242017762,0.003507521,Giraffe
ASV19341_Akkermansia,2.543407451,Masai_Mara,2.240695682,8.78E-05,Giraffe
ASV11698_Ruminococcaceae,2.477243229,Laikipia,2.239998079,4.26E-08,Giraffe
ASV9749_Lachnospiraceae,2.474064581,Masai_Mara,2.23695927,0.000151728,Giraffe
ASV15564_Ruminococcus_1,2.542157657,Laikipia,2.236840268,0.004127614,Giraffe
ASV13270_Ruminococcaceae_UCG_005,2.745276653,Laikipia,2.236686839,0.010420129,Giraffe
ASV9630_Lachnospiraceae,2.588909558,Masai_Mara,2.23658381,0.047280627,Giraffe
ASV15008_Ruminococcaceae_UCG_013,2.522452757,Masai_Mara,2.235143359,0.000307974,Giraffe
ASV7768_Clostridiales_XII,2.576570538,Masai_Mara,2.233324646,0.003552906,Giraffe
ASV13544_Ruminococcaceae_UCG_010,2.539373576,Laikipia,2.229143346,7.91E-05,Giraffe
ASV13651_Ruminococcaceae_UCG_010,2.586232991,Laikipia,2.227823445,0.006517112,Giraffe
ASV13608_Ruminococcaceae_UCG_010,2.555954159,Laikipia,2.226095152,0.000168411,Giraffe
ASV650_Bacteria,2.475636299,Masai_Mara,2.224358007,0.001025882,Giraffe
ASV13558_Ruminococcaceae_UCG_010,2.73043555,Laikipia,2.223181214,0.003810599,Giraffe
ASV7191_Clostridiales_vadinBB60_,2.476087215,Laikipia,2.221305203,0.01602279,Giraffe
ASV15007_Ruminococcaceae_UCG_013,2.65526785,Laikipia,2.221011171,0.002689215,Giraffe
ASV9461_Lachnospiraceae,2.576528669,Laikipia,2.220508576,0.041556986,Giraffe
ASV13715_Ruminococcaceae_UCG_010,2.522956258,Laikipia,2.219707882,4.44E-06,Giraffe
ASV5927_Christensenellaceae_R_7_,2.554395218,Masai_Mara,2.218470111,0.000846486,Giraffe
ASV13575_Ruminococcaceae_UCG_010,2.48492807,Laikipia,2.217427653,0.000110611,Giraffe
ASV13532_Ruminococcaceae_UCG_010,2.649148495,Laikipia,2.21670775,0.006466675,Giraffe
ASV13505_Ruminococcaceae_UCG_010,2.53917415,Laikipia,2.215947001,0.000666509,Giraffe
ASV7977_Erysipelotrichaceae_UCG_004,2.442720106,Laikipia,2.215708647,2.64E-05,Giraffe
ASV13717_Ruminococcaceae_UCG_010,2.606960023,Laikipia,2.214931407,8.22E-05,Giraffe
ASV11480_Ruminococcaceae,2.671537339,Masai_Mara,2.214690552,0.00212991,Giraffe
ASV2068_Bacteroidales,2.661631836,Masai_Mara,2.214420948,0.013796553,Giraffe
ASV9288_Lachnospiraceae,2.576560594,Masai_Mara,2.213715018,0.033155943,Giraffe
ASV13576_Ruminococcaceae_UCG_010,2.547020556,Laikipia,2.213493867,0.007782389,Giraffe
ASV13795_Ruminococcaceae_UCG_010,2.457175204,Masai_Mara,2.211980963,0.039353396,Giraffe
ASV13599_Ruminococcaceae_UCG_010,2.552754223,Laikipia,2.211213545,0.000960077,Giraffe
ASV1996_Bacteroidales,2.436404075,Laikipia,2.210562476,0.041556986,Giraffe
ASV9586_Lachnospiraceae,2.542616406,Masai_Mara,2.209777559,0.011312602,Giraffe
ASV7214_Clostridiales_vadinBB60_,2.445328919,Laikipia,2.208245348,7.70E-07,Giraffe
ASV11582_Ruminococcaceae,2.450552302,Laikipia,2.20749377,0.041556986,Giraffe
ASV11568_Ruminococcaceae,2.308262442,Laikipia,2.205002533,0.002501927,Giraffe
ASV16712_Victivallaceae,2.401605993,Laikipia,2.202843812,8.48E-05,Giraffe
ASV8897_Lachnospiraceae_FCS020_,2.643629954,Masai_Mara,2.202545563,0.047636603,Giraffe
ASV14089_Ruminococcaceae_UCG_010,2.447932648,Laikipia,2.202053254,0.009844782,Giraffe
ASV1856_Bacteroides,2.561736004,Masai_Mara,2.201026489,0.007122276,Giraffe
ASV5190_Gastranaerophilales,2.48496908,Laikipia,2.200997965,0.00887269,Giraffe
ASV16872_Victivallales_vadinBE97,2.48306713,Laikipia,2.200801272,0.005559192,Giraffe
ASV5941_Christensenellaceae_R_7_,2.592045622,Masai_Mara,2.195774405,0.005596882,Giraffe
ASV9614_Lachnospiraceae,2.391145369,Masai_Mara,2.195709769,0.00269045,Giraffe
ASV12943_Ruminiclostridium_6,2.537612089,Laikipia,2.194387897,0.011210908,Giraffe
ASV14042_Ruminococcaceae_UCG_010,2.463463083,Laikipia,2.1939233,2.51E-05,Giraffe
ASV7767_Clostridiales_XII,2.451246794,Masai_Mara,2.193165808,5.81E-05,Giraffe
ASV9556_Lachnospiraceae,2.474225776,Masai_Mara,2.19315297,0.005978334,Giraffe
ASV5956_Christensenellaceae_R_7_,2.807851047,Laikipia,2.189316843,0.046004766,Giraffe
ASV13526_Ruminococcaceae_UCG_010,2.599376252,Laikipia,2.187286334,0.004807959,Giraffe
ASV13467_Ruminococcaceae_UCG_010,2.540292204,Laikipia,2.185981451,0.00129479,Giraffe
ASV9769_Lachnospiraceae,2.502104494,Masai_Mara,2.185552727,0.001985409,Giraffe
ASV9489_Lachnospiraceae,2.556064143,Masai_Mara,2.18475502,0.021853918,Giraffe
ASV13749_Ruminococcaceae_UCG_010,2.459382228,Laikipia,2.184416262,0.002059826,Giraffe
ASV13808_Ruminococcaceae_UCG_010,2.48515462,Laikipia,2.183884144,0.000257495,Giraffe
ASV11663_Ruminococcaceae,2.269274241,Masai_Mara,2.181250069,0.046903899,Giraffe
ASV474_Bacteria,2.434555815,Laikipia,2.178863211,0.001198885,Giraffe
ASV13556_Ruminococcaceae_UCG_010,2.454930174,Laikipia,2.178852926,5.04E-05,Giraffe
ASV12875_Oscillibacter,2.600549265,Laikipia,2.178365415,0.000459133,Giraffe
ASV11439_Ruminococcaceae,2.933117413,Masai_Mara,2.175845391,0.046428043,Giraffe
ASV11389_Flavonifractor,2.72067892,Masai_Mara,2.175510337,0.000121657,Giraffe
ASV9485_Lachnospiraceae,2.507588123,Laikipia,2.174662021,0.024078882,Giraffe
ASV6507_Clostridiales,2.523689055,Laikipia,2.174400049,0.000847091,Giraffe
ASV9207_Lachnospiraceae,2.585652587,Masai_Mara,2.174116027,4.26E-05,Giraffe
ASV18144_Treponema_2,2.354930454,Laikipia,2.170456499,9.94E-05,Giraffe
ASV4147_Alistipes,2.513989118,Laikipia,2.169918478,0.045656747,Giraffe
ASV13602_Ruminococcaceae_UCG_010,2.44694963,Laikipia,2.169218797,0.02808679,Giraffe
ASV11738_Ruminococcaceae,2.402067904,Laikipia,2.168394498,0.000355893,Giraffe
ASV9278_Lachnospiraceae,2.663515043,Laikipia,2.166836893,0.001026939,Giraffe
ASV13916_Ruminococcaceae_UCG_010,2.445401392,Laikipia,2.166804258,4.00E-06,Giraffe
ASV13814_Ruminococcaceae_UCG_010,2.491941185,Laikipia,2.164146104,0.000234895,Giraffe
ASV9535_Lachnospiraceae,2.418505648,Laikipia,2.161207916,9.18E-07,Giraffe
ASV18586_Mollicutes_RF39,2.512720029,Masai_Mara,2.160900376,0.013909169,Giraffe
ASV13021_Ruminococcaceae_NK4A214,2.451338751,Masai_Mara,2.160836737,0.00423131,Giraffe
ASV9478_Lachnospiraceae,2.464730237,Masai_Mara,2.16008174,0.016441085,Giraffe
ASV16692_Victivallaceae,2.436544987,Laikipia,2.158149543,0.048747299,Giraffe
ASV13596_Ruminococcaceae_UCG_010,2.451157722,Laikipia,2.154309745,0.001748632,Giraffe
ASV9429_Lachnospiraceae,2.563540006,Laikipia,2.153543864,0.001529038,Giraffe
ASV13612_Ruminococcaceae_UCG_010,2.658135144,Masai_Mara,2.151435374,0.030399148,Giraffe
ASV13879_Ruminococcaceae_UCG_010,2.419004196,Laikipia,2.150950582,3.93E-05,Giraffe
ASV12878_Oscillibacter,2.653472369,Laikipia,2.150703312,0.003994046,Giraffe
ASV9632_Lachnospiraceae,2.315536597,Laikipia,2.1506435,3.11E-08,Giraffe
ASV9471_Lachnospiraceae,2.496999058,Masai_Mara,2.147996623,0.01449457,Giraffe
ASV11537_Ruminococcaceae,2.373337887,Laikipia,2.147806905,5.37E-06,Giraffe
ASV5957_Christensenellaceae_R_7_,2.593808218,Masai_Mara,2.144483503,0.034260519,Giraffe
ASV13774_Ruminococcaceae_UCG_010,2.296499655,Laikipia,2.144341529,1.56E-05,Giraffe
ASV16078_Kiritimatiellae_WCHB1_41,2.395403094,Laikipia,2.143596816,9.94E-05,Giraffe
ASV18574_Mollicutes_RF39,2.520355465,Masai_Mara,2.142745352,0.03020415,Giraffe
ASV9498_Lachnospiraceae,2.582503404,Masai_Mara,2.141936529,0.0095167,Giraffe
ASV13661_Ruminococcaceae_UCG_010,2.444329869,Laikipia,2.140221593,9.91E-05,Giraffe
ASV16729_Victivallaceae,2.401059354,Laikipia,2.138847282,0.005924993,Giraffe
ASV7167_Clostridiales_vadinBB60_,2.414180098,Laikipia,2.138528323,1.69E-05,Giraffe
ASV7220_Clostridiales_vadinBB60_,2.397578569,Laikipia,2.137033812,0.00023492,Giraffe
ASV6564_Clostridiales,2.408880841,Laikipia,2.135882739,0.000110538,Giraffe
ASV7928_Breznakia,2.489297064,Masai_Mara,2.134398705,0.000223147,Giraffe
ASV9276_Lachnospiraceae,2.487990618,Masai_Mara,2.133318326,0.043562915,Giraffe
ASV13710_Ruminococcaceae_UCG_010,2.375655163,Laikipia,2.132895958,0.002039665,Giraffe
ASV13999_Ruminococcaceae_UCG_010,2.295975154,Laikipia,2.13271716,0.003988184,Giraffe
ASV19398_Puniceicoccaceae,2.394880338,Laikipia,2.132233744,8.82E-05,Giraffe
ASV8967_Lachnospiraceae_NK4A136_,2.40306812,Masai_Mara,2.130927049,0.001125351,Giraffe
ASV9533_Lachnospiraceae,2.44865835,Laikipia,2.129379946,0.000446363,Giraffe
ASV13513_Ruminococcaceae_UCG_010,2.405898261,Laikipia,2.128193491,4.83E-05,Giraffe
ASV11588_Ruminococcaceae,2.4032903,Laikipia,2.126678156,0.00287543,Giraffe
ASV438_Bacteria,2.331224541,Laikipia,2.12618218,0.000650488,Giraffe
ASV13767_Ruminococcaceae_UCG_010,2.533249316,Laikipia,2.123301399,0.000195974,Giraffe
ASV13605_Ruminococcaceae_UCG_010,2.396455216,Laikipia,2.123141423,0.032324911,Giraffe
ASV13256_Ruminococcaceae_UCG_005,2.553341529,Laikipia,2.123038765,0.00414136,Giraffe
ASV7200_Clostridiales_vadinBB60_,2.503813527,Laikipia,2.121258415,0.001765356,Giraffe
ASV11806_Ruminococcaceae,2.299972682,Laikipia,2.11925574,1.14E-06,Giraffe
ASV7171_Clostridiales_vadinBB60_,2.404969055,Laikipia,2.11907865,0.000155924,Giraffe
ASV9228_Lachnospiraceae,2.822333898,Masai_Mara,2.114706776,0.035202335,Giraffe
ASV13864_Ruminococcaceae_UCG_010,2.369796929,Laikipia,2.108570026,0.005924993,Giraffe
ASV14127_Ruminococcaceae_UCG_010,2.391197725,Laikipia,2.10802453,0.005353102,Giraffe
ASV6555_Clostridiales,2.339079667,Laikipia,2.105763072,0.001492683,Giraffe
ASV13536_Ruminococcaceae_UCG_010,2.398483639,Laikipia,2.103759934,0.002039665,Giraffe
ASV15028_Ruminococcaceae_UCG_013,2.388679171,Masai_Mara,2.103602352,0.000286273,Giraffe
ASV7219_Clostridiales_vadinBB60_,2.370266514,Laikipia,2.096882348,0.000201973,Giraffe
ASV7182_Clostridiales_vadinBB60_,2.382392758,Laikipia,2.094749974,0.00012285,Giraffe
ASV15578_Ruminococcus_1,2.450561375,Masai_Mara,2.093257301,0.046216051,Giraffe
ASV7196_Clostridiales_vadinBB60_,2.266989545,Laikipia,2.093162537,6.62E-05,Giraffe
ASV7769_Clostridiales_XII,2.31769622,Masai_Mara,2.091702354,0.027857999,Giraffe
ASV15062_Ruminococcaceae_UCG_013,2.263064934,Masai_Mara,2.088852826,0.024669264,Giraffe
ASV14255_Ruminococcaceae_UCG_010,2.250472815,Laikipia,2.088214305,2.51E-05,Giraffe
ASV1895_Bacteroides,2.290920745,Laikipia,2.08678473,5.69E-06,Giraffe
ASV7163_Clostridiales_vadinBB60_,2.582620042,Masai_Mara,2.085231078,0.000735756,Giraffe
ASV13604_Ruminococcaceae_UCG_010,2.387431902,Laikipia,2.0839361,0.004295668,Giraffe
ASV18612_Mollicutes_RF39,2.356675358,Masai_Mara,2.077148066,0.00401661,Giraffe
ASV13504_Ruminococcaceae_UCG_010,2.429587036,Laikipia,2.077029174,0.007699088,Giraffe
ASV7162_Clostridiales_vadinBB60_,2.739071174,Laikipia,2.076765484,0.026977809,Giraffe
ASV5959_Christensenellaceae_R_7_,2.733111391,Masai_Mara,2.073387007,0.048754053,Giraffe
ASV14173_Ruminococcaceae_UCG_010,2.325071358,Laikipia,2.072254768,0.005924993,Giraffe
ASV13697_Ruminococcaceae_UCG_010,2.382996526,Laikipia,2.071191461,0.000650488,Giraffe
ASV13261_Ruminococcaceae_UCG_005,2.588400688,Laikipia,2.070529731,0.00011386,Giraffe
ASV13884_Ruminococcaceae_UCG_010,2.400476857,Laikipia,2.068232299,0.04582487,Giraffe
ASV8886_Lachnospiraceae_AC2044_,2.320810033,Laikipia,2.068077813,0.015201897,Giraffe
ASV12874_Oscillibacter,2.373886929,Laikipia,2.067861705,0.002501927,Giraffe
ASV9500_Lachnospiraceae,2.307142838,Laikipia,2.066966606,0.004492071,Giraffe
ASV7174_Clostridiales_vadinBB60_,2.516442969,Laikipia,2.063500677,0.000171977,Giraffe
ASV13533_Ruminococcaceae_UCG_010,2.391676092,Laikipia,2.061403113,0.005807582,Giraffe
ASV9695_Lachnospiraceae,2.263732107,Laikipia,2.060427154,1.46E-06,Giraffe
ASV16702_Victivallaceae,2.253780852,Laikipia,2.059955349,0.002059826,Giraffe
ASV7233_Clostridiales_vadinBB60_,2.239931639,Laikipia,2.059930786,0.008406154,Giraffe
ASV8842_Lachnospiraceae_GCA_900066575,2.468403607,Laikipia,2.058367055,0.000491646,Giraffe
ASV9541_Lachnospiraceae,2.389000689,Laikipia,2.057396643,0.010931043,Giraffe
ASV15057_Ruminococcaceae_UCG_013,2.423193013,Masai_Mara,2.057362291,0.019188141,Giraffe
ASV13004_Ruminococcaceae_NK4A214,2.595101566,Laikipia,2.057011387,0.03507795,Giraffe
ASV9620_Lachnospiraceae,2.313656681,Laikipia,2.056759738,2.37E-05,Giraffe
ASV11253_Peptococcaceae,2.451764311,Masai_Mara,2.0564307,0.000919133,Giraffe
ASV13503_Ruminococcaceae_UCG_010,2.326267941,Laikipia,2.050182473,0.026024554,Giraffe
ASV14114_Ruminococcaceae_UCG_010,2.255986371,Laikipia,2.050104108,8.13E-05,Giraffe
ASV517_Bacteria,2.281663609,Laikipia,2.04845562,0.001163629,Giraffe
ASV427_Bacteria,2.299656727,Laikipia,2.046908195,0.002837105,Giraffe
ASV7217_Clostridiales_vadinBB60_,2.273348983,Laikipia,2.043193386,0.003507521,Giraffe
ASV6089_Christensenellaceae_R_7_,2.281596579,Laikipia,2.041782071,8.27E-06,Giraffe
ASV9156_Lachnospiraceae,2.563619484,Masai_Mara,2.041753263,0.024149297,Giraffe
ASV14133_Ruminococcaceae_UCG_010,2.254187622,Laikipia,2.040605257,0.041556986,Giraffe
ASV5272_Gastranaerophilales,2.315796759,Laikipia,2.039837245,0.000577986,Giraffe
ASV11462_Ruminococcaceae,2.328865001,Masai_Mara,2.036855053,5.57E-05,Giraffe
ASV11518_Ruminococcaceae,2.469715304,Laikipia,2.036188011,0.011796872,Giraffe
ASV6544_Clostridiales,2.406643448,Laikipia,2.032382235,0.003092178,Giraffe
ASV11459_Ruminococcaceae,2.438922142,Laikipia,2.031649984,0.000781185,Giraffe
ASV13634_Ruminococcaceae_UCG_010,2.278297658,Laikipia,2.026711499,0.000883646,Giraffe
ASV17374_Bilophila,2.321871135,Laikipia,2.026337812,0.014993281,Giraffe
ASV7918_Defluviitaleaceae_UCG_011,2.695805638,Masai_Mara,2.023479603,0.041825754,Giraffe
ASV11756_Ruminococcaceae,2.307662687,Laikipia,2.023249829,0.004373554,Giraffe
ASV11531_Ruminococcaceae,2.49321486,Laikipia,2.022577961,0.003842061,Giraffe
ASV11486_Ruminococcaceae,2.560453142,Laikipia,2.01392353,0.006094003,Giraffe
ASV18430_Izimaplasmatales,2.284980569,Laikipia,2.013082849,0.002246436,Giraffe
ASV11643_Ruminococcaceae,2.223862988,Laikipia,2.011458267,0.011951378,Giraffe
ASV13794_Ruminococcaceae_UCG_010,2.533973523,Laikipia,2.009983764,0.015631438,Giraffe
ASV12877_Oscillibacter,2.315315028,Laikipia,2.002932709,0.000689112,Giraffe
ASV11584_Ruminococcaceae,2.295080306,Laikipia,2.001688174,0.04217164,Giraffe
ASV11807_Ruminococcaceae,2.299489362,Laikipia,2.000736834,0.000169608,Giraffe
ASV13445_Ruminococcaceae_UCG_010,3.99886783,Laikipia,3.565102105,5.75E-05,Buffalo
ASV4389_Rikenellaceae_RC9,3.870357689,Masai_Mara,3.47549974,2.28E-06,Buffalo
ASV4407_Rikenellaceae_RC9,3.839654732,Masai_Mara,3.421086441,6.47E-06,Buffalo
ASV13446_Ruminococcaceae_UCG_010,3.857617702,Laikipia,3.408486231,7.44E-05,Buffalo
ASV13450_Ruminococcaceae_UCG_010,3.822731899,Laikipia,3.384701954,1.08E-06,Buffalo
ASV13444_Ruminococcaceae_UCG_010,3.79289002,Laikipia,3.378566578,3.59E-07,Buffalo
ASV13447_Ruminococcaceae_UCG_010,3.840201882,Laikipia,3.353501402,0.00020074,Buffalo
ASV5622_Methanobrevibacter,3.58124284,Laikipia,3.334571794,5.69E-05,Buffalo
ASV4399_Rikenellaceae_RC9,3.644314838,Masai_Mara,3.296091918,0.004049122,Buffalo
ASV4201_Rikenellaceae_dgA_11,3.723624653,Masai_Mara,3.261618369,4.84E-06,Buffalo
ASV4379_Rikenellaceae_RC9,3.770645168,Laikipia,3.259451821,0.038230512,Buffalo
ASV7151_Clostridiales_vadinBB60_,3.774061258,Laikipia,3.248256794,2.60E-05,Buffalo
ASV5172_Gastranaerophilales,3.679031924,Laikipia,3.232063993,0.036863434,Buffalo
ASV17995_Treponema_2,3.70473321,Masai_Mara,3.219441037,0.003370106,Buffalo
ASV13455_Ruminococcaceae_UCG_010,3.612869917,Laikipia,3.212157543,1.47E-06,Buffalo
ASV13223_Ruminococcaceae_UCG_005,3.928990935,Masai_Mara,3.201998056,0.005050406,Buffalo
ASV2684_Bacteroidales_RF16_,3.565997138,Masai_Mara,3.166230759,6.48E-05,Buffalo
ASV13219_Ruminococcaceae_UCG_005,4.131728259,Masai_Mara,3.163452052,0.01356564,Buffalo
ASV4366_Rikenellaceae_RC9,3.553799879,Masai_Mara,3.15837957,0.00012304,Buffalo
ASV1968_Bacteroidales,3.556724478,Laikipia,3.148036376,0.003114737,Buffalo
ASV4403_Rikenellaceae_RC9,3.713301484,Masai_Mara,3.132641944,0.007320607,Buffalo
ASV11433_Ruminococcaceae,3.614699411,Masai_Mara,3.132205049,8.61E-06,Buffalo
ASV13449_Ruminococcaceae_UCG_010,3.700584306,Laikipia,3.125558277,0.001880002,Buffalo
ASV1970_Bacteroidales,3.572836474,Masai_Mara,3.120745015,0.000798928,Buffalo
ASV5173_Gastranaerophilales,3.539459491,Laikipia,3.111382292,0.01706333,Buffalo
ASV7640_Clostridiales_XII_AD3011,3.573431094,Masai_Mara,3.087329217,7.46E-06,Buffalo
ASV3868_Prevotellaceae_UCG_003,3.721124935,Masai_Mara,3.082421974,0.006680342,Buffalo
ASV11294_Planococcaceae,3.569041474,Masai_Mara,3.061415438,0.02565151,Buffalo
ASV4508_Rikenellaceae_RC9,3.33972325,Masai_Mara,3.050258767,2.87E-06,Buffalo
ASV13463_Ruminococcaceae_UCG_010,3.488742226,Laikipia,3.037709667,0.000108628,Buffalo
ASV9139_Lachnospiraceae,3.710550179,Masai_Mara,3.031867892,0.006090871,Buffalo
ASV1983_Bacteroidales,3.422954118,Laikipia,3.029368051,0.037830445,Buffalo
ASV15832_Kiritimatiellae_WCHB1_41,3.467623993,Laikipia,3.022352446,0.016891555,Buffalo
ASV12978_Ruminococcaceae_NK4A214,3.671224624,Masai_Mara,3.01681904,0.000894084,Buffalo
ASV19334_Akkermansia,3.432061392,Laikipia,3.009354646,0.012401024,Buffalo
ASV13218_Ruminococcaceae_UCG_005,3.874700457,Masai_Mara,3.008565533,0.000362881,Buffalo
ASV11251_Peptococcaceae,3.647538421,Laikipia,2.992208513,0.005548668,Buffalo
ASV4380_Rikenellaceae_RC9,3.631596093,Masai_Mara,2.989812629,0.00187883,Buffalo
ASV13501_Ruminococcaceae_UCG_010,3.384342609,Laikipia,2.983278457,1.71E-06,Buffalo
ASV11437_Ruminococcaceae,3.385339014,Masai_Mara,2.977060282,5.60E-06,Buffalo
ASV4115_Alistipes,4.019752573,Masai_Mara,2.967130499,0.047597286,Buffalo
ASV13486_Ruminococcaceae_UCG_010,3.326321362,Laikipia,2.963510412,0.000564987,Buffalo
ASV4374_Rikenellaceae_RC9,3.236633961,Masai_Mara,2.95332167,4.05E-07,Buffalo
ASV13531_Ruminococcaceae_UCG_010,3.307904036,Laikipia,2.944746714,3.87E-05,Buffalo
ASV5911_Christensenellaceae_R_7_,3.623323121,Masai_Mara,2.938762211,0.001235884,Buffalo
ASV3873_Prevotellaceae_UCG_003,3.449050155,Masai_Mara,2.930399977,0.023150093,Buffalo
ASV4482_Rikenellaceae_RC9,3.252664355,Masai_Mara,2.922091098,6.77E-07,Buffalo
ASV13465_Ruminococcaceae_UCG_010,3.437317355,Laikipia,2.916631931,0.007320607,Buffalo
ASV13464_Ruminococcaceae_UCG_010,3.466144876,Laikipia,2.912858898,0.000573602,Buffalo
ASV4514_Rikenellaceae_RC9,3.296679184,Masai_Mara,2.910491008,0.000237951,Buffalo
ASV5843_Phascolarctobacterium,3.702988318,Masai_Mara,2.902160381,0.005050406,Buffalo
ASV13511_Ruminococcaceae_UCG_010,3.267319288,Laikipia,2.900390162,0.000508315,Buffalo
ASV13459_Ruminococcaceae_UCG_010,3.44254308,Laikipia,2.886747535,0.00012304,Buffalo
ASV4273_Rikenellaceae,3.210590946,Laikipia,2.874836867,0.000175592,Buffalo
