region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4280.Rikenellaceae	0	0.000529381	0.000452677	0	0.000421941	0.000331411	0.000868776	0.000794483	0	0.000554803	0.000279157	0.000166952	0.005962484	0.00026202	0.000897914	2.65139E-05	0.004398702	0.000932145	0.000679027	8.98244E-05	9.27802E-05	0.001646745	0.000801625	0.001812406	0.002529205	0.001220204	0.000124964	0.000215872	0.000882782	0.000381791	0.000325483	0.000328028	0.000771531	0.000693013
ASV13009.Ruminococcaceae_NK4A214	0.000319846	0.000920662	0.00056132	0	0.001097046	0.00119308	0.001756859	0.00047669	0	0.000976454	0	0	0.00097924	0.00039303	0	0	0.002139909	0.000406319	0.000841403	0.00020959	0.000262877	0.002001647	0.001656691	0.000643112	0.000614834	0.000801144	0.000597048	0.00079153	0.00023399	0.000801761	0.001139192	0.000765398	0.003733657	0.001550161
ASV2580.Bacteroidales_p.251.o5	0.000799616	0	7.24283E-05	0	0.000548523	0	0.00050196	0.000603807	0	0.000133153	0	0.001419091	0.000326413	0.000196515	0.000644656	0	0.000271735	0.00041827	0.000280468	0.003323503	0.002304041	0.001078902	0.000213767	0.000604135	0.00107596	8.6277E-05	0.000277697	5.1398E-05	0.00594548	0.000190896	1.91461E-05	0.000234305	0.003320337	0.000145898
ASV4518.Rikenellaceae_RC9	2.66539E-05	0.001127811	0.00012675	0	0.00056962	3.31411E-05	0.000386123	0.000222455	0	6.65764E-05	0	0.00020869	0.001632067	0.000807896	0.002003039	0	0.000458552	0.003609073	0.002169934	0.002440229	0.003355549	0.001206666	0.000890694	0.000974412	0.000405232	0.000123253	9.71939E-05	0.000133635	0.001052956	0.000381791	0.00012445	0.000484231	0.000895527	0.001294841
ASV3497.Prevotellaceae	0.004051389	0.002117522	0.00490702	0	0.002616034	0.007456751	0.004479024	0.001302952	0	0.001797563	0.000817531	0.003234693	0.000261131	0.00030569	0.000253258	0	0	0.000382418	4.42844E-05	0.000479063	0.001097899	4.25882E-05	0	0.000292324	0.000139735	0.000172554	8.3309E-05	0	0.000308442	0.000190896	5.74383E-05	0.000109343	0.000275547	0.000310032
ASV15540.Ruminococcus_1	2.66539E-05	2.30165E-05	0	8.14084E-05	0.005316456	0.030092132	0.0106956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2581.Bacteroidales_p.251.o5	0.000932886	0.00059843	0.000235392	0	0.000274262	3.31411E-05	0.000521266	0.000826262	0	0.000599188	0.001276146	0.002191243	0.000130565	0.00013101	0.000138141	0	0.000237768	0.001278711	0.000752834	0.004251688	0.003293696	8.51765E-05	3.56278E-05	0.000175394	0.000530993	0.000332783	8.3309E-05	5.1398E-05	0.002297359	0.00055996	0.001359372	0.001437073	0.001405288	5.47116E-05
ASV15541.Ruminococcus_1	0	0	0.003530882	0	0	0	0	0	0	0.015911764	0	0	0	2.1835E-05	0.000161164	0	0.000271735	0.000227061	0	7.48537E-05	7.73168E-05	0.000638823	0	0.000370277	0	0	0.003151858	0.000534539	0	0.002583453	0.000679686	0.00042175	0.000950636	0.000364744
ASV15915.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240185	0	0	0.000254751	0	0	0	0	0.000553647	0.028858487	3.89765E-05	1.39735E-05	0	0	2.05592E-05	5.31796E-05	0	0	1.56204E-05	0	9.1186E-05
ASV3887.Prevotellaceae_UCG.003	0	0	0	0	0.000189873	0	0.000135143	0	0	2.21921E-05	0	0.000125214	0.000696349	0.001637626	0.001496523	0	0.001256772	7.17034E-05	0.000959495	0.000598829	0.000247414	0.001604157	0.000605672	0.001948824	0.003800794	1.23253E-05	0.000985824	0.000483141	0.002307995	0.000101811	0.000134023	0.001124666	0.002466142	0.003209746
ASV15916.Kiritimatiellae_WCHB1.41	2.66539E-05	9.20662E-05	0.000162964	0	2.1097E-05	3.31411E-05	7.72245E-05	6.35586E-05	0	2.21921E-05	3.98796E-05	4.1738E-05	0.000108804	0.00021835	0	0	0.000288718	0	0.000885687	0	0	0.000851765	8.90694E-05	0.000623624	0	0.010193014	0.002568695	0.000575658	0	0.003677921	0.000277618	4.68611E-05	0.000247992	0.00116718
ASV18060.Treponema_2	0.000213231	0.001749258	0.001122639	0	0.000147679	0	0.000463347	3.17793E-05	0	0	0.000239277	0	0.001370936	0.001157256	0.000437445	0	0	0.000561677	0.001505668	0.005374493	0.003788523	0.000425882	3.56278E-05	0.000604135	0.000153709	0	0	0.000154194	0.003424767	0.000165443	0.00066054	0.000312407	0.000123996	0.001422501
ASV4281.Rikenellaceae	0	0.000437314	0.000289713	0	2.1097E-05	0.000165706	0.000926695	0	2.58969E-05	0.000110961	7.97591E-05	0	0.000348174	0.002532862	0.001519547	0	1.69834E-05	0.0010397	0.002701346	0	0	0.001362823	0.002672082	0.000682088	0.002752781	0.002810166	0.000513739	1.02796E-05	0.001701747	0.00087812	0.000248899	0.00043737	0.00061998	0.00058359
ASV3888.Prevotellaceae_UCG.003	0.000159923	2.30165E-05	0.000108643	0	0.000253165	0.000132564	0.000270286	0.000190676	0	0.000887686	3.98796E-05	0.001106056	0.000826914	0.00034936	0.002118156	0	0.001392639	0.00145797	0.001697567	0.001272512	0.001020582	0.000127765	7.12555E-05	0.000818506	0.002347549	0.000936722	0.00126352	3.08388E-05	0.001414578	0.000979931	0.000708405	0.000203065	0.002535029	0.000693013
ASV4525.Rikenellaceae_RC9	0	0	0	0	0	3.31411E-05	5.79184E-05	0	0	6.65764E-05	0	0	0.000369935	0.000283855	0.000230234	0	0.000203801	0.000179259	5.90458E-05	4.49122E-05	0	0.00039749	0.001211344	0.001578547	0.0032698	0.001479035	6.94242E-05	0.000616776	0.00213782	0.002659811	0.002488991	0.00217123	0.001667057	0.001185418
ASV3499.Prevotellaceae	0.002718695	0.00073653	0	0	0.003291139	0.003844369	0.001042531	0.000794483	0	0.004638157	1.99398E-05	0.003672941	0.001175088	0.00061138	0.004144219	0	0	0.000908244	0.000383798	0.001107834	0.001298922	0.000695608	0	0	0	0.000702541	0.000416545	3.08388E-05	0	0.000890846	0.000564809	0	0	5.47116E-05
ASV11508.Ruminococcaceae	0.000426462	0.000552397	0.000144857	0	0.000337553	0.000795387	7.72245E-05	0.001080497	0	0.000754533	5.98193E-05	0.000730414	0.000130565	0.000327525	0.001565594	0	0.000322685	0.001649179	0.001948512	0.00020959	0.000371121	0.000567843	0.00023158	0.000233859	0.000139735	0.000160229	1.38848E-05	0	0.00023399	0.00083994	0.000201034	0	0.000330656	0.002024328
ASV15918.Kiritimatiellae_WCHB1.41	2.66539E-05	0.000276199	0.000199178	0	0.000421941	3.31411E-05	0.00025098	6.35586E-05	0	4.43843E-05	0.003050787	0.000104345	0.000326413	0.000786061	0	0	0	3.58517E-05	0.000324752	1.49707E-05	3.09267E-05	0.00184549	0.000106883	0	0.000433179	0.001528336	0.002804738	0	0.00052116	1.27264E-05	0.002307103	0.001686999	0.000151551	0.008243211
ASV9258.Lachnospiraceae	0.001092809	0.003797731	0.006989335	0	0.001814346	0.00089481	0.001235593	0.003368608	0	0.002685249	0.007616997	0.001064318	0.000587544	0.000240185	0.000115117	0	0.000832187	0	0	0	0	0.000411686	3.56278E-05	0.000721065	0	0	0	0.00025699	0	1.27264E-05	7.65843E-05	0.000124963	0.000110219	0.000200609
ASV15919.Kiritimatiellae_WCHB1.41	0.000106615	0.000552397	0.000416463	0	0.000105485	6.62822E-05	0.001467266	6.35586E-05	0	4.43843E-05	3.98796E-05	0.000125214	0.000304652	0.001746801	0.008242391	0	0.000475535	0.000764837	0.000989017	5.98829E-05	9.27802E-05	0.001078902	0.000374091	0	0.000181656	0.003734563	0.002082726	4.11184E-05	0.000372257	0.000687224	0.000928585	9.37222E-05	8.2664E-05	0.002097277
ASV5970.Christensenellaceae_R.7.	0.000453116	0.00066748	0.000669962	0	0.000886076	0.000795387	0.000386123	0.001334732	0	0.001997293	0.002851389	0.000375642	0.000304652	6.5505E-05	0.000345352	0	0.000118884	0.000466072	0.000221422	0.000763507	0.000541218	0.000212941	0.000160325	0.000116929	0.000489073	0.000197205	0.000124964	7.19572E-05	0.004445815	0.001616249	0.001397664	0.000249926	0.001667057	0.001112469
ASV9259.Lachnospiraceae	0	0.036389164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13705.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0.002371937	0	0	0	0.004942171	0	0.0014171	0.000703624	0.000958728	0.00112149	0.002173293	0.003351977	0.000167682	0	0.000902515	0.002066201	0.000584976	0.000445423	0.001771013	0.001593277	0	0
ASV9260.Lachnospiraceae	5.33077E-05	0.000207149	0.002462564	0	0.003797468	0.002054749	0.000270286	0.000317793	0	0.005969686	0	4.1738E-05	0.000152326	0.000327525	0.000943961	0	0.000305701	0.000239011	0.000383798	0.000269473	9.27802E-05	0.000383294	7.12555E-05	0.000760041	0.000195629	0.001787167	0.000735896	0.000185033	0.000106359	0.001488985	0.001885889	0.001062185	0.000854195	0.000784199
ASV15921.Kiritimatiellae_WCHB1.41	0	0.000115083	7.24283E-05	0	0.001118143	3.31411E-05	0.000308898	3.17793E-05	0	0.000199729	0	0.000271297	0.000130565	0.000371195	4.60469E-05	0	0.001137888	0.000525825	0.001402338	0.000104795	0.000603071	0.000511059	0.000463161	0.000935435	0.002752781	0.000110928	0.001069133	0.000678454	0.004222461	0.000738129	0.000765843	0.000312407	0.001102186	0.002717342
ASV15923.Kiritimatiellae_WCHB1.41	7.99616E-05	0.000299215	0.000199178	0	0.00128692	0.000331411	0.00059849	6.35586E-05	0	4.43843E-05	0.000159518	0.000500856	0	0.000873401	0.000368375	0	0.000730287	0.001493822	0.000531412	0	0	0.002186196	5.34416E-05	0.000487206	0.000489073	0	0.001513447	0.001737253	0.000840238	0.005408707	0.000229753	0.000296787	0.001322624	0.000966571
ASV9261.Lachnospiraceae	0.000133269	0.000368265	0.001158853	0	0.004535865	0.001458209	0.000463347	0.002701243	0	0.00643572	0.00277163	0.000271297	0.000174087	0.00039303	0.000851867	0	0.000339668	0.000478023	0.000236183	0.000523976	0.00018556	0.000354902	0	0.000409253	0.000209603	0.001331131	0.000333236	0.000123355	0.000276534	0.000687224	0.000402068	0.000484231	0.000385765	0.000346507
ASV15924.Kiritimatiellae_WCHB1.41	0	0.000161116	5.43213E-05	0	0.000105485	3.31411E-05	0.000308898	3.17793E-05	0	6.65764E-05	0	2.0869E-05	0	0.000960741	0	0	1.69834E-05	0.001123354	0.000162376	0	0	0.000312314	1.78139E-05	0.000116929	6.98675E-05	0	0.000180503	0.000154194	0	0	0.000871147	0.000734157	0.016574129	0.000328269
ASV2875.Bacteroidia	0	0	0.006609086	0	0.004704641	0.000629681	0.004112207	0	0	0.000754533	0.002811509	6.2607E-05	0.000282892	0.00013101	2.30234E-05	0	5.09502E-05	0	0.000664265	0.000479063	0.000402047	0.000851765	0	0.001968312	0	0.000875096	0.00043043	0.000236431	0	0.000636319	0.000306337	0.000281167	0	0.001586636
ASV18063.Treponema_2	0.000106615	4.60331E-05	0.00086914	0	0.003291139	3.31411E-05	0.001312817	0	0	0.001131799	0.000159518	0	0.000130565	0.000152845	0.00066768	0	0.000169834	0.001075552	0.000413321	0.000179649	0.000108244	0.000965333	0	0.000350788	2.7947E-05	0.000369759	0.000263812	0.005581826	0	0.001336269	0.00132108	0.001187148	0.00041332	0.000656539
ASV5678.Methanocorpusculum	0	0.000368265	9.05354E-05	0	2.1097E-05	0.000231988	9.65307E-05	0.000286014	0	0	0.000179458	0	0.000631066	0.002685707	0.000437445	0	0	0.001864289	0.001077586	2.99415E-05	6.18534E-05	0.002328156	0.001621063	0.000876971	0.000880331	0.000739517	0.001957762	1.02796E-05	0.000350985	0.001132647	0.000583956	0.000343648	0.001556838	0.004468112
ASV19294.Mycoplasma	0	0.000115083	3.62142E-05	0	0.000189873	3.31411E-05	0.000154449	0	0	0	0	0	0.00169735	0.000938906	0.001841875	0	1.69834E-05	0.008102488	0.000856164	7.48537E-05	9.27802E-05	0.001547372	0.003616218	3.89765E-05	0.000530993	0.000308132	0.000305466	0.000298109	0.000627519	8.90846E-05	0.000516944	0.000374889	0.000303101	0.000310032
ASV15925.Kiritimatiellae_WCHB1.41	0	0.000322232	0.00056132	0	0.000548523	0	0.000135143	6.35586E-05	0	0	1.99398E-05	0	0.000565783	0.00061138	0	0	0	0	0.001062825	0	0	0.003208313	0.000106883	0	0.003661059	0	0.000513739	0.000308388	0.002882335	0	9.57304E-06	0.000577953	0.000799085	0.001604873
ASV18065.Treponema_2	7.99616E-05	0.000851612	0.001032104	0	0.002362869	0.000430834	0.000463347	0.000826262	0	0.000421651	0.00095711	2.0869E-05	0.001001001	0.00017468	0.000184188	0	0.000135867	0.00271278	0.000664265	0.000509005	0.000355657	0.000738196	5.34416E-05	0.000409253	0.000782516	0.001269505	0.00043043	0.000647615	0.000446709	0.000903572	0.001426383	0.001905684	0.000179105	0.001677822
ASV15926.Kiritimatiellae_WCHB1.41	0.000133269	0.000207149	0.000271606	0	0.000443038	0.00029827	0.000289592	0.000858042	0	0.000488227	0.000697892	0.000542594	0.000369935	0.00026202	0.002302344	0	0.000203801	0.001804536	0.000723311	0.000598829	0.000943265	0.000482667	3.56278E-05	0.000915947	0.000698675	0.002970395	0.000222157	0.000359786	0.000499888	0.00143808	0.00154126	0.000765398	0.001474174	0.000838911
ASV15927.Kiritimatiellae_WCHB1.41	0	9.20662E-05	0	0	6.32911E-05	0	3.86123E-05	0.000190676	0	0	3.98796E-05	0.000271297	0	0.000829731	0	0	0.000271735	2.39011E-05	0.000516651	0	0	0.004244627	0	3.89765E-05	0.000139735	0	0.000236042	0.002189556	7.44515E-05	0	0.005762971	0.000531092	0.000275547	0.004358689
ASV2476.Bacteroidales_F082	0	0	0.000144857	0	0.000105485	0.000198847	0.006409638	0.00327327	0	0.001841948	0	0	0.000261131	4.367E-05	0	0	0.009238974	0	7.38073E-05	0	0	0.000269725	0.000124697	9.74412E-05	4.19205E-05	0	0.000166618	6.16776E-05	0.00028717	2.54527E-05	2.87191E-05	0.001171527	0.004105645	5.47116E-05
ASV3419.Alloprevotella	2.66539E-05	4.60331E-05	0.000108643	0	0.000632911	3.31411E-05	0.000308898	0.000508469	0	6.65764E-05	0	0.000354773	4.35218E-05	0	0.000483492	0	0	0	5.90458E-05	0.000119766	0.000108244	9.93725E-05	8.90694E-05	0.000116929	0.000349338	6.16264E-05	0	0	0.011561247	0.000687224	0	0.002327434	0.000785308	0.000437693
ASV380.Bacteria	0	0.000391281	0.00273417	0	0.001919831	0.000231988	0.000173755	0	0	0	0.002392774	6.2607E-05	4.35218E-05	0.000414865	0.000230234	0	0.002819246	0.000454122	0.000442844	0.000419181	0.00013917	0.000894353	0.000890694	0.010094908	0	0	0.000291582	0.00026727	0	0.000636319	9.57304E-06	0.000734157	0.000647535	0.00058359
ASV13013.Ruminococcaceae_NK4A214	0	2.30165E-05	0.001484781	0	6.32911E-05	3.31411E-05	5.79184E-05	0.000413131	0	0.000332882	0	0	0.001370936	0.00026202	0	0	0.001987059	0.000394369	0.003129428	0.000344327	0.000541218	0.000113569	0.000338464	0.000740553	0.00055894	3.69759E-05	0.000597048	0.00026727	0.000170175	7.63582E-05	0.000555236	0.001327731	0.000633757	0.000474167
ASV11292.Lysinibacillus	0	0	0	0.00048845	0	0	0	0	0.003168054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16649.Oligosphaeraceae_horsej.a03	0	0	0.000162964	0	0.000126582	0	1.93061E-05	0	0	0	0	0	0.003938721	0.00021835	0.001059078	0	0	0.001792586	0.002022319	0	0	0.000440078	0.00055223	0	0	0.005004067	0.000416545	0.000729852	0	0.002239841	0.000354203	0.00043737	0.000867972	0.001933142
ASV4534.Rikenellaceae_RC9	0	9.20662E-05	0.000181071	0	6.32911E-05	0.00029827	0	0	0	0.000155345	0	0	0.004308656	0.000982576	0	0	0.000237768	0.002449867	0.000782357	0.000329356	0.000649461	0.001135686	0.004613795	0.001578547	5.5894E-05	0.000616264	0.000652587	0.000298109	0.000159539	0.000292707	0.001943328	0.001062185	9.64413E-05	0.000547116
ASV17871.Sphingomonas	7.99616E-05	0	0	0	0	0	1.93061E-05	0	0.000172646	0	0	0	0	0	0	0.036165023	0	0	0	0	0	0	0	0	0	2.46506E-05	0	0	2.12718E-05	0	0	6.24815E-05	0	0
ASV15930.Kiritimatiellae_WCHB1.41	2.66539E-05	0.000115083	0.022090644	0	0.001350211	3.31411E-05	0.000328204	0.000222455	0	0	0	4.1738E-05	0	4.367E-05	4.60469E-05	0	3.39668E-05	1.19506E-05	2.95229E-05	0	0	4.25882E-05	5.34416E-05	0.001071853	1.39735E-05	0	0	0	1.06359E-05	0	0.001244496	0	4.1332E-05	0
ASV2030.Bacteroidales	0	0	0	0	0	0.000961092	0	0	0	0.000199729	0	0	0.000282892	0	0	0	0.00079822	0	0.000280468	0.000883273	0.00184014	0.001263451	0.00215548	0.000584647	0	0	0.000166618	0.000904605	0	0	0.000995596	0.00301473	0.000151551	0
ASV11520.Ruminococcaceae	7.99616E-05	2.30165E-05	0.000144857	0	0.001160338	0.000364552	0.000444041	0.000413131	0	0.001287144	0	0	0.000522261	0.000807896	0.00080582	0	0.000543469	0.003071297	0.002952291	0.001092863	0.001128825	0.000752392	7.12555E-05	0.000799018	8.3841E-05	0.000493012	2.77697E-05	5.1398E-05	0.000829602	0.001056289	0.000928585	0.000203065	0.000330656	0.002881476
ASV4283.Rikenellaceae	0.000106615	4.60331E-05	1.81071E-05	0	0.000485232	0.001259362	0.006969516	0.000286014	0	8.87686E-05	0	0	0.002241372	0.003209747	0	0	0	0.00041827	0.000900449	0	0	0.001377019	0.00119353	0	0.001020066	0	0.004429264	3.08388E-05	0.000467981	0.000814488	0.000105303	0.000171824	0	0.000528879
ASV5213.Gastranaerophilales	2.66539E-05	0	0	0	6.32911E-05	0.000198847	0.00135143	6.35586E-05	0	6.65764E-05	0	0	8.70436E-05	0.00021835	0	0	0	0	1.47615E-05	0	0	7.09804E-05	0.000285022	0	0.006232184	0	0.005845517	0.000154194	0.00323332	6.36319E-05	0.000258472	0.000249926	1.37773E-05	0.002753816
ASV13722.Ruminococcaceae_UCG.010	0	0.000115083	0.000144857	0	0.000147679	6.62822E-05	1.93061E-05	0.000127117	0	0	0	0	0.001001001	0.000764226	0.000138141	0	0.000968054	0.000525825	0.002834199	8.98244E-05	0.000170097	0.000425882	8.90694E-05	0.000155906	4.19205E-05	0.007715631	0.000749781	0.000606497	0.000159539	0.00083994	0.000306337	0.000531092	0.000716421	0.001769008
ASV6462.Clostridium_sensu_stricto_1	0.000932886	0	0	0.004742037	0	0	0	0	0.003547875	0	0	0	0	0	0	0	0	0	0	0	0	1.41961E-05	0.000427533	0	0	7.39517E-05	4.16545E-05	0	0	0	4.78652E-05	0	0	0
ASV18066.Treponema_2	0.000453116	0.001749258	0.002100422	0	0.002700422	0.001623915	0.000424735	0.00139829	0	0.0019751	0.00273175	0	0.001088045	0.00039303	4.60469E-05	0	1.69834E-05	0.000848491	8.85687E-05	0.00142222	0.001422629	9.93725E-05	3.56278E-05	0	0.000223576	0.000579289	0.000124964	0.000606497	0.001159315	0.001119921	0.00088072	0.000281167	0.000110219	0.000401218
ASV4535.Rikenellaceae_RC9	0	0.000161116	1.81071E-05	0	0.000147679	0	0.000733633	0.000222455	0	0.00031069	0	0	0.001131566	0.001353771	2.30234E-05	0	0	0.008377351	0.000723311	1.49707E-05	4.63901E-05	0.001873882	0.000712555	0	0	1.23253E-05	0.000485969	0	0	0.000305433	4.78652E-05	0	0.003912762	0
ASV13729.Ruminococcaceae_UCG.010	0	0	1.81071E-05	0	0.000105485	0	0	0	0	0	0	4.1738E-05	0.000326413	0.002052491	0.000253258	0	0.001409623	0.002987643	0.005210794	0	0	0.00032651	0.000623486	0.000253347	0.00023755	0.000308132	0.000388775	0.001603618	0.000787058	0.000127264	0.001177484	0.00042175	0.000179105	0.002097277
ASV15933.Kiritimatiellae_WCHB1.41	7.99616E-05	0.000759546	0.000271606	0	0.001350211	0.000695963	0.001042531	0.00282836	0	0	5.98193E-05	0.000834759	0.002741872	0.00026202	0.000322328	0	0.00084917	0.001087502	1.47615E-05	4.49122E-05	0.000216487	0.000127765	0.000570044	0.000584647	0.001425298	0	0.002568695	0	0.000106359	0.001641702	0.002134788	0.000281167	0.001322624	5.47116E-05
ASV9269.Lachnospiraceae	0	0	1.81071E-05	0.008161189	0	0	0	0	0.00675909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94882E-05	0	0	0	0	0	0	0	0	0	0
ASV12912.Ruminiclostridium_1	0	0	0.000325928	0	0	0	0	0	0	0.000798917	0	0	0.007507508	0.00030569	0	0	0	0.000848491	0.005978389	0.000509005	0.001175215	0.000752392	0.000516603	0	0	0.000123253	0.000208273	0.00077097	0	0.000827214	0.001072181	0.000124963	0.000688867	0.000802436
ASV3292.Muribaculaceae	0.001759156	0.000276199	0.000271606	0	0.000337553	9.94233E-05	0.000752939	0.001525408	0	0.000776725	0.001335965	0.003714679	0.000609305	0.00021835	0.001841875	0	0.000441569	0.000669232	0.001668044	0.001676722	0.002396821	0.000340706	0.000267208	0.000409253	0.000419205	0	8.3309E-05	4.11184E-05	0.00166984	0.000432697	0.000287191	0.000515472	0.000303101	0.000401218
ASV5215.Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015298547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16868.Victivallales_vadinBE97	0	9.20662E-05	0	0	0	0	0.000115837	0	0	0	0.003010907	0	0	0.001681296	0.001887922	0	0.001273756	0.002055498	0.002671823	0	0	0.000241333	0.003188685	0.000643112	0.001746688	0.001479035	6.94242E-05	0.000102796	0.000659427	0	0.000306337	0.000562333	0	0.001641347
ASV2582.Bacteroidales_p.251.o5	0	0.000483348	0.000416463	0	8.43882E-05	0	0.000135143	0.001144056	0	4.43843E-05	0.001874339	0.00041738	0.002371937	0.001048081	0.000552563	0	0.000730287	0	0.000664265	0.000703624	0.000355657	0.001476392	0.001068833	0.005612613	0.000307417	0	0.000138848	0	0.000584976	0.0037161	0.000181888	3.12407E-05	0.000303101	0.000656539
ASV16674.Oligosphaeraceae_Z20	0	0.000460331	7.24283E-05	0	0.000147679	0	0.000212368	3.17793E-05	0	0	0	0	0.001414458	0.00061138	0	0	0.000271735	0.00062143	0.000531412	0.000149707	0.00018556	0.00184549	0.00032065	0.000935435	0.001425298	0.007345872	0.000263812	0.000462582	0.000595612	0.000254527	0.000583956	0.000343648	0.000509761	0.000565353
ASV11287.Terrisporobacter	0	0	3.62142E-05	0.002808589	0	0	0	0	0.001933635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15934.Kiritimatiellae_WCHB1.41	0	0.000161116	3.62142E-05	0	0	0	0	0	0	4.43843E-05	0	4.1738E-05	0.000108804	0	0.004190266	0	0	0.001350415	0.001151393	0.005254727	0.005427639	2.83922E-05	1.78139E-05	0.000155906	0.001061986	0.000579289	0.000652587	0	0.00057434	0.001310816	3.82922E-05	0	0	0
ASV4284.Rikenellaceae	0	9.20662E-05	0.000615641	0	0.000886076	9.94233E-05	7.72245E-05	0.000190676	0	0.000199729	0	0	0.006484746	0.001943316	0	0	0	0	5.90458E-05	0.000149707	9.27802E-05	0.000369098	0.001051019	0	0	0	0.001166326	0.001408306	1.06359E-05	0.007610369	0	0.000249926	0	0
ASV4538.Rikenellaceae_RC9	0.000133269	2.30165E-05	0.000832926	0	0.000126582	0.000198847	0.000135143	0.000190676	0	0.000110961	0.000159518	0	0.001632067	0.000829731	0	0	0.000543469	0.000406319	0.003764171	2.99415E-05	0.000216487	0.00231396	0.000195953	0.002786818	0.000586887	0.001651589	0.000694242	0.001356908	0.000340349	6.36319E-05	0.000947731	0.000406129	0.000468429	0.000273558
ASV2036.Bacteroidales	0.002292233	0.009114553	0.001050211	0	0.001371308	0.00861669	0.001641022	0.000413131	0	0	0.001734761	0.001460829	0.000282892	4.367E-05	0	0	0	0	8.85687E-05	0	0	0	0	0	5.5894E-05	0	0.000708127	0.000215872	8.50874E-05	0.000241801	7.65843E-05	0.002483638	0	9.1186E-05
ASV16870.Victivallales_vadinBE97	0	0.000299215	0	0	4.21941E-05	0	1.93061E-05	0	0	0	0	0	0	4.367E-05	0	0	0	0	4.42844E-05	1.49707E-05	0	0.000241333	0.000106883	0	0.012073109	0	0	0.000174753	0.00490316	1.27264E-05	0	0	4.1332E-05	0.00058359
