region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13235.Ruminococcaceae_UCG.005	0.002555226	0.000693503	0.000474411	0.000350902	0.001603671	0	0.001465005	0.000349067	0.000917039	0.00043267	0.000474901	0.001735402	0.001970443	0.000106547	0.000532381	0.001004413	0	0.000383011	0.002221999	0	0.000509378	0.000507963	0.000490033	0.001082017	0.001729057	0.0004626	0.000485854	0.000261639	0.00062468	0.005944764	0.000296751	0.002099203	0.001092349	0.002767451	0.001327076
ASV13492.Ruminococcaceae_UCG.010	0.000109902	6.30457E-05	0.000118603	8.77255E-05	2.46719E-05	0	6.19016E-05	0.000155141	0.00030568	6.65646E-05	0.000522392	3.40275E-05	0	0.000426189	0.000375799	0.001187034	0.000614167	0.000510682	5.01203E-05	0.000559499	0.001070999	0.001029654	0.001691405	0.002813244	0.001659895	0.001528591	0.000987902	0.000232568	0.00118529	0.000647931	5.23679E-05	0.000763347	0.000379288	0.000647116	0.001077047
ASV13493.Ruminococcaceae_UCG.010	0.001978239	0.000472843	5.93014E-05	0.001017615	7.40156E-05	0	0.000330142	0	0.001222718	6.65646E-05	0.000617372	0.000748605	0.000985222	0.002530499	0.000375799	0.000669609	0	0	0.000534616	0	0	1.37287E-05	0.000331958	0.001713193	0.003267917	0.00020113	0.001230829	0	0.001938109	0.000275371	0.00108227	0.001113214	0.000910291	0.002023957	0.001500173
ASV1954.Bacteroidales	0	0.000725026	0.003617387	0.000596533	0.000567453	0	0	0	0	0.000465952	0.000712352	0.003504832	0	0.000346279	0.000610673	0	0	0	0.002121759	0	0.002664438	0.002182867	0.002007556	0.001082017	0.00152157	0.000442487	0.002866536	0.000741311	0.004693106	0.000161983	0.001448845	0.00077925	0.000470317	0.000908715	0.000519291
ASV5918.Christensenellaceae_R.7.	0.001318826	0.000756549	0.000889521	0.000701804	0.00172703	8.58974E-05	0.001299934	0.000775705	0.000672495	0.000499235	0.000332431	0.000748605	0	0.000452826	0.000829889	0.000852229	0	0.000907879	0.000384256	0	0.001240792	0.000727622	0.000173883	0.000504941	0.000829947	0.000764295	0.000664	0.000348852	0.000576627	0.000453551	0.000610959	0.001590305	0.001153035	0.0005232	0.000307728
ASV13494.Ruminococcaceae_UCG.010	2.74755E-05	0	0.00041511	0	0.00066614	0	0	0.000581779	0.000489087	3.32823E-05	0.000332431	0	0	0.00058601	0.000297507	0.000882666	0.001433056	0.000794394	0.000100241	0	0.000117549	0.00010983	0.000142268	0	6.91623E-05	0.00020113	0.000210537	0	0	0.000242974	1.7456E-05	0.000922377	0.000940634	0.001239157	0.001404008
ASV5919.Christensenellaceae_R.7.	0.00228047	0.001387006	0.001363933	0.00103516	0.001504984	0.000755897	0.000969792	0.001008416	0.000122272	0.00043267	0.000474901	0.000306247	0	0.001491663	0.000657648	0.000730482	6.82408E-05	0.000184413	0.000918872	0	0.000666109	0.00064525	0.000600686	0.00039674	0.001141177	0.000563165	0.00072878	0.001090164	0.000864941	0.000793715	0.000698239	0.001240438	0.001168207	6.88421E-05	0.000942416
ASV4399.Rikenellaceae_RC9	2.74755E-05	0	0	3.50902E-05	0	0	0	0	0	0	0.008690697	0	0	0	0.011195666	0.000852229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4400.Rikenellaceae_RC9	0.000329707	0.000252183	0.000118603	0.000526353	0.000444094	0	0.000165071	7.75705E-05	0.00103931	0.00043267	0.000237451	0.00027222	0.002298851	0.000905652	0.000407115	0.000426115	0	0.000468125	5.01203E-05	5.24531E-05	0.001567316	0.000713893	0.000806184	0.001803361	0.000553298	2.0113E-05	0.000485854	1.45355E-05	0.000240261	0.000194379	0.000576047	0.000524801	0.001289579	0.000220295	0.000846251
ASV11299.Planococcaceae	5.49511E-05	0	0	0	2.46719E-05	0	8.25355E-05	3.87852E-05	0	0.000232976	0.000664862	6.8055E-05	0	0.000532737	0.000234874	9.13103E-05	0	0	0	0	0.00013061	5.49149E-05	0	0	0	0	3.23902E-05	0.000436066	0	0.000631732	0.000331663	0	0	0.000385516	1.9233E-05
ASV9160.Lachnospiraceae	0	3.15229E-05	0	0	0	0	0	0	0	0	4.74901E-05	0	0.000656814	0	4.69748E-05	0	0.002797871	0.00151786	0	0.001188936	2.61219E-05	1.37287E-05	0	0	0	2.0113E-05	0	0	0	0	0	0	0	0	0
ASV1955.Bacteroidales	2.74755E-05	0.002584875	0.002194153	0.000228086	2.46719E-05	0	0	0.000116356	0.012471725	0.000465952	4.74901E-05	0.004151354	0	2.66368E-05	1.56583E-05	0	0	1.41856E-05	5.01203E-05	0	0.003996656	0.003747941	0.003951882	0.003065714	0.000138325	0.001528591	4.85854E-05	0.002005901	0.001345464	0.000421155	3.49119E-05	3.18061E-05	0.002124012	0.000536968	0.021194753
ASV4044.Prevotellaceae_UCG.004	0	0.001040255	0	0	0.000518109	0	0.003693463	0.000853275	0.00537996	0.001830527	0	0.001054852	0	0.000958926	0	0.004626389	0	0	0.007718524	0	0.002703621	0.001427787	0.00121718	0	0.00029394	0.00132746	0.002170146	0	0.000592645	0.000923301	0.001047358	3.18061E-05	0.000758576	0.00034421	0.000961649
ASV3384.Paludibacteraceae	0.000164853	0.00022066	0	1.75451E-05	0.000493437	0	0	0.000116356	0	0	0	0.00013611	0	2.66368E-05	3.13165E-05	0.005204687	0	0	1.67068E-05	0	5.22439E-05	0	0	3.60672E-05	0	0	0	2.9071E-05	1.60174E-05	0	0	0	1.51715E-05	0	5.7699E-05
ASV15848.Kiritimatiellae_WCHB1.41	0	0.00066198	0.000296507	0	0.000320734	0	2.06339E-05	0.000310282	0.000183408	0	0	0.001054852	0	0	0	0.000639172	0	0	0	0	0.000391829	0.000356947	0	0	0.001971125	0.002815825	0.000906927	0	0	0.001150077	0	0	0.006872696	0.005135619	0.001115513
ASV4262.Rikenellaceae	0	0.01472118	0	3.50902E-05	7.40156E-05	0	0	0.00073692	0.000917039	0.013645743	4.74901E-05	0.003572887	0	0.001251931	0.000172241	0	1.36482E-05	0	0.000634857	0	0.002990962	0.002539813	0.000553263	0.001262353	0.001850091	0.00112633	0.004534633	0.026629068	0.01033124	0.000307767	0.002216908	0.001065505	0.001016491	0.000110147	0.000403893
ASV16689.Victivallaceae	0	0.000977209	0.000296507	0	4.93437E-05	0	0	0	0.000244544	0.001031751	0	0.00054444	0	0	0	0	0	0	1.67068E-05	0	0.004610522	0.004283361	0	0	1.72906E-05	0.000422374	0.00063161	0	0	0	0	0.000683831	0.000743404	0.000743494	0.000288495
ASV11443.Ruminococcaceae	0.000686889	0.000157614	0.001363933	0.000122816	0.001085562	0.001683588	0.001072961	0.001047202	0.00103931	0.000665646	0.001234744	0.000374302	0	0.001465026	0.000782914	0.000334804	0.002033574	0.00422731	0.000150361	0.000244781	6.53048E-05	5.49149E-05	0.000742954	0.000360672	0.000795366	0.000362035	0.000242927	0.002020437	0.000272296	0.000356362	0.000279295	0.000286255	0.000591689	0.000536968	0.000942416
ASV1957.Bacteroidales	0.000412133	0.000693503	0.000948823	0.001087796	0.000296062	0.00197564	0.000433311	0.000542993	0.000183408	0.000399388	0.000807332	0.00040833	0	5.32737E-05	0.000595014	0.000121747	0	0	0	0	0	0	0	0.000667244	0	0.000160904	0	0.000872131	0.000368401	0.000421155	0	0.000174934	0.000227573	0	0.000173097
ASV7553.Anaerovorax	0.001099022	0.000725026	0.00083022	0.000561443	0.000986875	0.000377948	0.000845989	0.000775705	0.000672495	0.000632364	0.000332431	0.000170137	0.000328407	0.000266368	0.000344482	0.000365241	0.000191074	0.000453939	6.68271E-05	0.001328811	0.000313463	0.000439319	0.001074912	0.000486908	0.000276649	0.000864861	0.000680195	0.000857596	0.000416453	0.000323965	0.000226928	0.000508898	0.000667547	0.000302905	0.000557757
ASV2659.Bacteroidales_p.2534.18B5	2.74755E-05	0	0	1.75451E-05	0.049541103	0	2.06339E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13495.Ruminococcaceae_UCG.010	0.00024728	0.00022066	0.000237206	0.000192996	2.46719E-05	0	0	7.75705E-05	0.000794767	0.000399388	0.000332431	0.000442357	0.000985222	0.00058601	0.000704622	0.000152184	0	0	0.000350842	0	0.000757536	0.000864909	0.000742954	0.000486908	0.000812657	0.000120678	0.000809756	0.001671585	0.000416453	0.000307767	3.49119E-05	0.000159031	0.000895119	0.000619579	0.000673155
ASV5921.Christensenellaceae_R.7.	0.001730959	0.002427261	0.006701061	0.002052776	0.00370078	0.000962051	0.001980852	0.001822907	0.004279513	0.002096785	0.00332431	0.004457602	0.001970443	0.001358479	0.003006389	0.003348044	0.000313907	2.83712E-05	0.006532344	0	0.00134528	0.001908292	0.000774569	0.000829546	0.002247774	0.00132746	0.001765268	0.001308197	0.002867119	0.002494533	0.001501213	0.00093828	0.002624672	0.001156547	0.001384775
ASV4405.Rikenellaceae_RC9	0	0.001008732	0	8.77255E-05	0.000419422	0	0.000226973	0.000465423	0.001100446	0.003061972	0.000332431	0.001054852	0.002627258	0.000479463	0.000407115	0.000517425	0	2.83712E-05	0.000534616	0	0.00228567	0.001208127	0.00025292	0.000414773	0.00062246	0	0.000145756	0.000523279	8.00871E-05	0.000502146	0.000418943	0.001192729	0.000409631	0.000991326	0.00038466
ASV4406.Rikenellaceae_RC9	0	0.000252183	0	0.001421152	0.002393171	0	0	7.75705E-05	0.002751116	0.001930373	9.49803E-05	0.000170137	0	0	4.69748E-05	0	0	0	0	0	0	0	1.58075E-05	5.41008E-05	0	0	0	0.000159891	0	0.000793715	0	0	0.000318602	0.000936252	0
ASV15169.Ruminococcaceae_UCG.014	0.002857457	0.000914163	0	0.000263176	0.001332281	0	0.000742819	0.000310282	0	0.000199694	0.001044783	0.000340275	0.001970443	5.32737E-05	0.000673306	0.000213057	0.000955371	0.0018725	0.000267308	0	0.000104488	0.000123558	0.000158075	0.000757412	0.000276649	0.00020113	0.000226732	0.000610492	0.000400436	0.000858508	0.000139648	0.000190837	0.000470317	0.000137684	0.000288495
ASV13497.Ruminococcaceae_UCG.010	0.000109902	0.000472843	0.000118603	0.000228086	0.000320734	1.71795E-05	8.25355E-05	0.000310282	0.000672495	0.000232976	0.000569882	0.000102082	0	0.000319642	0.000516723	0.000669609	0	9.92992E-05	0.001119353	0	0.000966512	0.000864909	0.000553263	0.001063983	0.001504279	0.000281582	0.000906927	0.000101749	0.001009098	0.000599336	0.000680783	0.003085193	0.000576518	0.001748589	0.001115513
ASV1859.Bacteroides	0.000357182	0.000252183	0	0.00096498	0.002442515	0.000687179	0.001093595	0.000930846	0.001100446	0	0.004986465	0.001803457	0.000328407	0.000452826	0.005339471	0.002130574	0	0	3.34135E-05	0	0.000770597	0.000892367	0.000521648	0.000342639	0.000726204	0.000422374	0.000793561	0.000363388	0.00056061	0.000761319	0.000645871	0.004309728	0.001168207	0.0005232	0.000480825
ASV11444.Ruminococcaceae	0.000192329	3.15229E-05	0.000118603	0.00096498	0.000222047	8.58974E-05	4.12677E-05	0.000504208	0.000244544	0.000499235	0.000759842	0.000374302	0.000656814	0.000985563	0.000595014	0.000730482	0	0.000567424	6.68271E-05	1.74844E-05	6.53048E-05	2.74574E-05	0.000205498	0.000180336	0.000743494	0.000261469	8.09756E-05	0.000116284	4.80523E-05	6.47931E-05	0.000139648	0.000731541	4.55145E-05	4.13052E-05	0
ASV7156.Clostridiales_vadinBB60.	0.000109902	6.30457E-05	0.000118603	0.000368447	0.000123359	0	0.000453945	0.000232711	0.001161582	0	0.001282234	0.000714577	0.000328407	0.000932289	0.00081423	0.002556688	0	0	0.000968992	8.74218E-05	0.000235097	0.00010983	0.000853606	0.000342639	0.000190196	0.002152095	0.00072878	0.000319781	0.000945028	0.000485948	0.000733151	0.001892464	0.000424802	0.000660884	0.000923183
ASV13499.Ruminococcaceae_UCG.010	5.49511E-05	9.45686E-05	0.000118603	0.000280721	2.46719E-05	0	0	0.000581779	0	9.98469E-05	0.000332431	0.00027222	0.000328407	7.99105E-05	0.000125266	0.000273931	0	0.000609981	0.000434376	0	0.001906901	0.001523888	0.002165631	0.000919714	0.0009164	0.000884974	0.001797658	2.9071E-05	0.00062468	0.000680327	3.49119E-05	0.000286255	0.000242744	0.000206526	0.000115398
ASV2788.Bacteroidales_UCG.001	0	3.15229E-05	0	0	9.86875E-05	0	0.001114229	0.001241128	0.001222718	0.002596019	0	0.000442357	0	0	0	0	0	0	0.001553729	0	9.14268E-05	0.000151016	0	0	0	0	0	0	0	0.000809913	0	0	0.000439974	0	3.8466E-05
ASV8209.Erysipelotrichaceae	0	0	0	7.01804E-05	0	0	0	7.75705E-05	0	0	0	0	0	0	0	0	0	0.000312083	0	0.005717383	0	0	0	0	0	0	0	0	0	0	0	0	1.51715E-05	0	0
ASV13500.Ruminococcaceae_UCG.010	5.49511E-05	3.15229E-05	0	3.50902E-05	7.40156E-05	0	0	0.000271497	0.000244544	0.000532517	0.000379921	0.001293045	0	0.000905652	0.000516723	0	0	0	0	0	0.001293036	0.001084569	7.90376E-05	0	0.001573442	0.001870512	0.002153951	0.000537814	9.61046E-05	0.001927594	0	1.59031E-05	0.001183378	0.002161641	0.001500173
ASV7157.Clostridiales_vadinBB60.	0.000384658	0.000567412	0	0.000298267	0.000345406	0	0	0.000698134	0.002262028	0.001031751	0.000854823	0.000442357	0	0.000479463	0.000688964	0.000852229	0	0	0.000467789	0	0.000222036	0.00010983	0.00115395	0.001352521	0.009457941	0.005269615	0.001959609	0	0.000480523	0.00168462	0.001413933	0.001224535	0.002032983	0.001707283	0.001057814
ASV5179.Gastranaerophilales	0	0.000126091	0.000593014	0	0.000123359	0	0.000309508	7.75705E-05	0.000183408	0.000965187	0.000379921	0.000374302	0	0.000958926	0.00045409	0.000395678	0	0	0.002489308	0	1.3061E-05	2.74574E-05	0.001422677	0	0.005100718	0.001870512	0.013215217	0	0	0	0.001623405	0.001526693	7.58576E-05	0	0.004712082
ASV11421.Intestinimonas	0.000576986	0.000315229	0.000948823	0.001105341	0.000641468	0.002473844	0.000598382	0.000775705	0.000427951	0.001065034	0.000807332	0.000714577	0.001970443	0.001331842	0.000845547	0.00103485	0.001173741	0.000950435	1.67068E-05	0.010578033	1.3061E-05	0	0.000774569	0.001316454	0.000155615	6.03391E-05	0.000145756	0.003110601	0.001201307	0.00046975	0.000436399	0.000111321	0.00019723	0.0002616	0.000480825
ASV5180.Gastranaerophilales	0	0.000472843	0	0	2.46719E-05	0	0.000103169	0	0.000672495	9.98469E-05	0	0.000102082	0	0.000452826	0	0.000730482	0	0.000198598	0.002004812	0	0.001044877	0.001139484	0.000158075	0	0.001020144	0.001609043	0.01297229	0	0	0.000307767	0.007418786	0.004182503	0.000394459	0	0.002269493
ASV7641.Clostridiales_XII_AD3011	0.000934169	0.000535889	0.000177904	0.000649168	0.000616797	0.000309231	0.000288874	0.000659349	0.000122272	3.32823E-05	4.74901E-05	0.00040833	0	0	9.39496E-05	3.04368E-05	0.000600519	0.000567424	8.35338E-05	0.002710074	0.000117549	2.74574E-05	0.00012646	5.41008E-05	0.000121034	0.000120678	4.85854E-05	0.000145355	0.000192209	0	0.000192016	4.77092E-05	0.000136544	0.000220295	0.000250029
ASV12964.Ruminiclostridium_9	0.001318826	0.001260915	0.00249066	0.001140431	0.002368499	0.000343589	0.000928524	0.000892061	0.000427951	0.000299541	0.000189961	0.000476385	0.001642036	0.000452826	0.000219216	0.000639172	0.002224649	0.000198598	0	1.74844E-05	0.00121467	0.00118067	0.001454293	0.001731227	0.000518717	0.001407912	0.000744975	0.000828524	0.00273898	0.000437353	0.000541135	6.36122E-05	0.001107521	0.000592042	0.000211563
ASV8529.Firmicutes	0	0.000756549	0	0.000245631	0.0007895	0	0.001155497	0.000271497	0.001283854	0.00203022	0.000807332	0.000612495	0.001313629	0.000745831	0.000970813	0.000273931	0.000382148	0.000198598	0.000233895	0	0.001070999	0.000713893	0.002734702	0.000883647	0.001901962	0.000583278	0.001149853	0.00223847	0.001089185	0.000145784	0.001675773	0.000588413	0.000318602	0.001211621	0.000538524
ASV9163.Lachnospiraceae	0.001758435	0.000851117	0.001482536	0.001122886	0.002368499	0.000635641	0.002496699	0.00155141	6.11359E-05	0.000366105	0	0.000238192	0.000656814	0.000293005	4.69748E-05	0.000152184	0	0	0.000284015	0	0.000313463	0.000205931	0.000173883	0.00039674	0.000155615	0.000583278	0.000145756	2.9071E-05	0.001441568	6.47931E-05	0.000785519	0.000127224	0.000212401	0.000330442	0
ASV18008.Treponema_2	0	0	0	0	0.000690812	0	0	0.001241128	0.001161582	0	4.74901E-05	0	0	0	0	0	0	0	0.002673082	0	0.000143671	0.000205931	0	0	3.45811E-05	6.03391E-05	0	0	0	0.00084231	0	0	0.001380608	0.000550737	0
ASV13503.Ruminococcaceae_UCG.010	0	3.15229E-05	0	0	0	0	0.000123803	0.000193926	0.00030568	0.000199694	0.000284941	3.40275E-05	0	0.001385115	0.000172241	0	0	0	0	0	0.000796719	0.000494234	0	0.002272235	0.001469698	0.001769947	0.000340097	5.81421E-05	0	0.000955698	0	7.95153E-05	0.001046834	0.000165221	0.003173443
ASV13504.Ruminococcaceae_UCG.010	0.001071546	0.000189137	0.00041511	0.000333357	4.93437E-05	0	8.25355E-05	0.000193926	0.000427951	0.000898622	0.000189961	0.000714577	0.001313629	0.000133184	0.000391457	0.000547862	0	0.000326269	0.001553729	0	0.000431012	0.000260846	0.000426803	0.002777177	0.00122763	0.001166556	0.002315902	0.00758754	0.000704767	0.00037256	0.000471311	0.000270352	0.000561346	0.000826105	0.000461592
ASV6457.Clostridium_sensu_stricto_1	0.000137378	0.000157614	0.000237206	0.000210541	7.40156E-05	0	0	0.000155141	0	6.65646E-05	0.000237451	3.40275E-05	0	0	6.26331E-05	0.000121747	0.002565852	0.000170227	0.000935579	5.24531E-05	0.000182854	0.000205931	0.000395188	0.00019837	0.000259359	0	0.000372488	0.000218033	0.001793952	0.000939499	0.000122192	3.18061E-05	3.0343E-05	0.000234063	3.8466E-05
ASV19340.Akkermansia	0	0	0	0.001526423	0.000172703	3.43589E-05	0	0	0.00030568	0.000133129	4.74901E-05	0	0	0.000133184	0	0	0	0	0	0	0.000143671	2.74574E-05	0	0	0	0.000623504	0	0	6.40697E-05	0	0.000244384	1.59031E-05	3.0343E-05	5.50737E-05	7.6932E-05
ASV12935.Ruminiclostridium_6	8.24266E-05	0.000252183	0	0.000403537	0.000567453	0	0.001341202	0.000193926	0.000244544	0.001364574	0.001329724	0.000986797	0.000328407	0.000905652	0.000688964	0.000334804	0.007274464	0.000425568	0.000918872	0	0.000352646	0.000617792	0.000110653	0.000270504	0.000639751	0.000160904	0.000437268	0.00013082	0.000368401	0.000421155	0.000296751	9.54183E-05	0.000485488	0.000702189	0.000519291
ASV18011.Treponema_2	2.74755E-05	0	0	1.75451E-05	0	0	0	0	0.00030568	0	0.010780263	0.000850687	0	0.000452826	0.006310284	0.000639172	2.72963E-05	0	0.003475007	0.008584817	1.3061E-05	0	0.000268728	0.000685277	0	0	0	0.00013082	0	0	0	1.59031E-05	0.000849605	0.00034421	0
ASV13506.Ruminococcaceae_UCG.010	0.000357182	0.000378274	0	0.000543898	2.46719E-05	3.43589E-05	0.000123803	3.87852E-05	0.001406126	0.000133129	0.000712352	0.000510412	0	0.00058601	0.000501065	0	0.000723352	0.000567424	0.000751804	0	0.000235097	0.000205931	0.001185565	0.00039674	0.002870234	0.000321809	0.000307707	0.001090164	0.000576627	8.09913E-05	0.0019027	0.001240438	0.000591689	0.001115242	0.000961649
ASV13507.Ruminococcaceae_UCG.010	0.000714364	6.30457E-05	0	0.000210541	2.46719E-05	0	2.06339E-05	7.75705E-05	0.000489087	0.000931904	0.000617372	0.000714577	0	0.001145384	0.001017788	0.000334804	0	0.000283712	0.000150361	0	0.001423646	0.001963207	0.002181439	0.002362404	0.000950981	0.000563165	0.000874536	0.001380874	3.20349E-05	0.00046975	0.000558591	0.000302158	0.000273087	0.000647116	0.001346309
ASV13508.Ruminococcaceae_UCG.010	0.000522035	0	0.000237206	8.77255E-05	0.000271391	0.000549743	2.06339E-05	3.87852E-05	0.002567708	0	0.000712352	0.001939567	0.000328407	0.000479463	0.000688964	0.002130574	0	2.83712E-05	6.68271E-05	0	0	0	0.001912711	0.002037798	0.000345811	0.001830286	8.09756E-05	0.012805791	0.000688749	0.000404957	3.49119E-05	0.000127224	0.000470317	0.000289137	9.61649E-05
ASV16690.Victivallaceae	0.00024728	6.30457E-05	5.93014E-05	7.01804E-05	4.93437E-05	0	0	0.000193926	0.000366815	0.001198163	0	0.00040833	0	0.000133184	0.000109608	0.001247907	0	0.00070928	0	0.000349687	0.000470195	0.00064525	0.000458418	0	0.000553298	0.001407912	0.000242927	5.81421E-05	0.00056061	0.000502146	0.000122192	0.000588413	0.000652375	0.000619579	0.000346194
ASV13509.Ruminococcaceae_UCG.010	0.000714364	6.30457E-05	0	0	0.000123359	0	0.00026824	0	0	0	0	3.40275E-05	0	0	1.56583E-05	0	0	0	0	0	0.001671804	0.002182867	0	0.003209983	0.000570589	4.02261E-05	0.001020292	0	0	0.00158743	0	0.000540704	0.001653695	0.000137684	0
ASV2660.Bacteroidales_p.2534.18B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019814221	0	0.001515072	0.001894563	0	0	0.000242068	0	0	0	0	0.009265409	0.010368845	0	0	0	0
ASV15170.Ruminococcaceae_UCG.014	0	0.000788072	0	0.000157906	0.000616797	0	0.001155497	0.000232711	0.000489087	0.00086534	0	0.000340275	0	0.000293005	3.13165E-05	6.08735E-05	0.000982667	8.51136E-05	6.68271E-05	0	0.000548561	0.000315761	0.000331958	0.000288538	0.000484136	0.000181017	0.000453463	0.000276175	0.000128139	0.000437353	0.001029902	0.000127224	0.000348945	0.000275368	7.6932E-05
ASV13510.Ruminococcaceae_UCG.010	0.000164853	3.15229E-05	0.000296507	5.26353E-05	0	0	2.06339E-05	0	0	0.000266258	0.000427411	0.00027222	0.000656814	0.000399553	0.000266191	0.000486988	0	0.000326269	0.000350842	0	0.001593438	0.001619989	0.000663916	0.00110005	0.002265064	0.000804521	0.000485854	0.000334317	0.000384418	0.000647931	0.000209472	0.000270352	0.000227573	0.001638441	0.000288495
ASV9164.Lachnospiraceae	0.000769315	0.000157614	0.002016249	0.000631623	0.000814172	0.00097923	0.001341202	0.000930846	0.000244544	6.65646E-05	9.49803E-05	0.000340275	0	0.000479463	0.000125266	0.000182621	0.000464037	0.000567424	3.34135E-05	0.000244781	0.000143671	9.6101E-05	0.000869414	0.000216403	0.000345811	0.000301696	0.000437268	0.000319781	0.000400436	0.000712724	3.49119E-05	0	0.000273087	0.000192758	0.000365427
ASV13421.Ruminococcaceae_UCG.009	8.24266E-05	0.001197869	0.000711617	0.00189487	0.001949077	6.87179E-05	0.001258666	0.000698134	0.001650669	0.000798775	0.001377214	0.00054444	0.001642036	0.001305205	0.001049104	0.000639172	0	0.002666894	0.000334135	0.000454593	0.000666109	0.001029654	0.001296217	0.000414773	0.001296793	0.000502826	0.000744975	0.000915738	8.00871E-05	0.000275371	0.000104736	0.000222643	0.000606861	0.000495663	0.000846251
ASV3412.Alloprevotella	0.023546544	0.004034927	0.002727866	0.003491473	0.010485542	0	0	0	0.000183408	0.001264727	0	0.00122499	0	0	0	0	0	0	0.005245924	0	0	0	0.001264602	0	0	0.003137634	0.002348292	0.000145355	0.010731676	0	0.0061445	0.006074967	0.003231532	0	0
