region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV5640.Methanobrevibacter	0	0.000704953	0.000719817	0	0	0.000219377	0.001723722	0.000308208	0.000313892	0.000278424	0	0	2.81928E-05	0.00010397	5.13545E-05	1.78929E-05	0.000103072	0	0.000400282	3.5524E-05	0	0.000152714	2.98396E-05	0
ASV7573.Anaerovorax	0.000478011	0.000328978	0.000397141	0	0.000326605	0.0001501	0.00030135	7.7052E-05	0.000181092	0.000258537	0.000306678	0.000120842	0.00019735	0.000207939	0.000154063	7.15717E-05	0.000185529	0.000119855	8.00564E-05	0.000230906	0.000190422	0.000137442	0.000149198	2.66372E-05
ASV16988.Absconditabacteriales_.SR1.	0	2.34984E-05	0.000273034	0	0	0.000461846	0.000168756	3.8526E-05	0.000591566	0	7.66695E-05	0	0.000451085	0	0	0.000697824	6.18429E-05	8.56106E-05	0.001168823	0.000142096	0.000380844	0.00044287	0.000179038	0
ASV17532.Myxococcales	0	0	2.48213E-05	0	6.53211E-05	0.00050803	0.000132594	0.000539364	0	0.000238649	0	0.000258947	0.000676628	0	0	0.000125251	0.000309215	0.000171221	0.000368259	0	0.000856898	0.00033597	4.47594E-05	0.000785797
ASV2726.Bacteroidales_RF16.	0	0	0	0	4.35474E-05	0.00161646	0.000253134	3.8526E-05	0.000929604	9.94372E-05	0	0	0.000253736	0	0	1.78929E-05	0	0	6.40451E-05	0.00053286	1.58685E-05	0.000458141	0.000134278	0
ASV2932.Bacteroidia	0	0	0	0	0	0	0.000289296	0.000462312	0	0	0	0	0.000563857	4.15878E-05	2.56772E-05	0.001234612	0.000164914	0	0	0.000337478	0.000634739	0.001588223	0.000298396	0
ASV16142.Kiritimatiellae_WCHB1.41	0.000500774	2.34984E-05	7.44639E-05	0	0.000370153	9.23692E-05	0.000253134	0.000481575	4.82911E-05	1.98874E-05	0.000408904	0.000552419	0.000112771	0.000291115	0.000205418	0.000250501	0.000391672	0.000119855	0.000208147	0.000142096	0.000126948	0.000152714	0.000402835	0.000612655
ASV8014.Erysipelotrichaceae_UCG.004	4.55249E-05	0	0	0	2.17737E-05	0.000103915	0.000216972	0.000443049	0.000458765	0.000357974	0.000204452	0.000138105	0.000620242	0.000353496	0.000205418	0.000196822	0.000247372	0.000205465	0.000160113	0.000248668	0.000634739	0.000213799	0.000253637	0.000359602
ASV4728.Rikenellaceae_RC9	0	0.000375975	0	0	0.000152416	0.000392569	0	0	0	5.96623E-05	0	0.000155368	0.000958557	0.000249527	7.70317E-05	0.000107358	0.000185529	0.000410931	4.80338E-05	0.00071048	0.000603002	0.000427598	0.000641552	0.000266372
ASV4729.Rikenellaceae_RC9	0	0.000140991	4.96426E-05	0	8.70947E-05	0.000750499	0.000144648	0.000327471	0.000169019	0.000258537	0.000127782	0.000138105	0.000225543	0.000249527	0.000308127	0.000214715	6.18429E-05	0.000719129	0.000160113	0.000195382	0.000253896	0.000183256	0.000313316	0.000306328
ASV4730.Rikenellaceae_RC9	0	0.000187988	4.96426E-05	0	0	0.000103915	0.00030135	0.001117254	0.000181092	9.94372E-05	0	0.000172631	0.001184099	0.000187145	0.000128386	0.000393644	0.000206143	1.71221E-05	0.000144101	0.000106572	0.000285633	9.16282E-05	7.4599E-05	0.000812434
ASV18163.Treponema_2	0	0	0	0.002447956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7574.Anaerovorax	0.000409724	0.000187988	0.000148928	0	6.53211E-05	9.23692E-05	0.000711186	0.000327471	0.000446693	3.97749E-05	0.000153339	8.63155E-05	0.000112771	0.000540642	0.000179741	7.15717E-05	0.000515358	8.56106E-05	0.000336237	0.000213144	0.000190422	0.000290156	0.000134278	0.000159823
ASV18164.Treponema_2	0.000227625	0.000634458	0.000124106	0	8.70947E-05	0.00050803	1.2054E-05	0.000211893	0.000169019	0.000835272	0.000383347	0.000172631	0.000112771	8.31756E-05	0	0.000107358	4.12286E-05	0.000821862	4.80338E-05	0.000337478	4.76054E-05	6.10855E-05	0.000507273	0.000146505
ASV8267.Erysipelotrichaceae	0.0001821	2.34984E-05	0.000273034	0	0.000522568	5.77307E-05	8.4378E-05	7.7052E-05	0.000229383	0.000238649	0.000357791	0.000293473	0.000281928	4.15878E-05	0.000256772	0.000626253	0.000164914	0.000171221	0.000496349	0.000337478	0.000396712	0.0001069	0.000298396	7.99116E-05
ASV18450.Izimaplasmatales	0	9.39938E-05	0.000248213	0	0	0.001177707	9.6432E-05	0	0.000132801	0.000198874	2.55565E-05	0.000362525	0.000338314	0.000332703	0.000333804	0.000143143	0.000123686	3.42442E-05	0.000720507	7.1048E-05	0.000190422	0.000351242	0.000104439	0
ASV5318.Gastranaerophilales	0	0	2.48213E-05	3.91673E-05	0	0	0	0	0	9.94372E-05	0.000178895	0.002399572	0	0	0	1.78929E-05	0.000329829	0	0.000320225	3.5524E-05	3.1737E-05	0	0.000119358	0
ASV6616.Clostridiales	0.000614586	0.000187988	0.000347498	0	0.000239511	0.000138554	0.000313404	0.000423786	0.000108655	0.000298312	0.00043446	0.000189894	0.0003947	0.000727787	0.000102709	0.000214715	0.0001443	0.000102733	0.000192135	0.00017762	0.000142816	0.000167985	0.000268557	0.000159823
ASV9056.Lachnospiraceae_UCG.008	0.000364199	9.39938E-05	4.96426E-05	0	0.000108868	0.00035793	0.000470106	0.000211893	0.000301819	0.000198874	0.000127782	0.000172631	8.45785E-05	0.000332703	0.000770317	0.000322073	0.000886415	0	0.00012809	8.88099E-05	0.000111079	0.000305427	2.98396E-05	0.000173142
ASV16147.Kiritimatiellae_WCHB1.41	0.000295912	4.69969E-05	0.000471604	0	0.000174189	0.000842869	0.000156702	0	0.000676075	0.000178987	0.00043446	0.00027621	0.00019735	0.000291115	0.000667608	0.000143143	4.12286E-05	0	3.20225E-05	0.00026643	4.76054E-05	0.000213799	5.96792E-05	0
ASV4731.Rikenellaceae_RC9	0	0.000657957	0.000819102	0	0.000958042	0.000103915	4.8216E-05	1.9263E-05	0.000144873	0.000298312	0	0	2.81928E-05	0.00047826	0.000873026	0.000250501	8.24572E-05	1.71221E-05	0.000400282	0.000213144	0.000491923	0.00044287	1.49198E-05	0
ASV2934.Bacteroidia	0.000500774	2.34984E-05	0	0	0.000130642	2.30923E-05	1.2054E-05	0	0	7.95497E-05	0.000204452	0	0.00019735	0.000810963	0.001027089	0.000751503	0.000412286	0.000393809	0	0.000373002	0.000476054	0.000259613	0.000313316	0.000226416
ASV16148.Kiritimatiellae_WCHB1.41	2.27625E-05	0.001080929	7.44639E-05	0	0.000391926	0.000889053	0.000313404	1.9263E-05	0.000374256	0.000377861	0.000408904	0.000155368	8.45785E-05	0.000353496	0.00028245	0.000196822	0	0.000102733	0	8.88099E-05	0.000158685	0.000152714	1.49198E-05	0
ASV8889.Lachnospiraceae_AC2044.	0.000227625	0.000493467	0.000918388	0	0.000674984	0.000277107	0.000349566	0.000154104	0.000144873	0.000497186	0.000332234	0.000707787	8.45785E-05	6.23817E-05	7.70317E-05	5.36788E-05	4.12286E-05	8.56106E-05	9.60676E-05	0.000159858	7.93424E-05	0.000198528	0.000104439	0.000119867
ASV9710.Lachnospiraceae	0.0001821	0.000540464	0.00019857	0	0.000217737	0.000254015	6.027E-05	3.8526E-05	0.000108655	0.000298312	0.000178895	0.000345262	0.000281928	0.000623817	0.000102709	0.000178929	8.24572E-05	0.00056503	0.000336237	0.000284192	6.34739E-05	1.52714E-05	0.000552033	0.000266372
ASV8016.Erysipelotrichaceae_UCG.004	0.000113812	7.04953E-05	2.48213E-05	0	0.000130642	0.000207831	3.6162E-05	0.000346734	8.45094E-05	0.000159099	7.66695E-05	0.000103579	0.000281928	0.000603023	0.000513545	0.000626253	0.000371058	0.000838984	3.20225E-05	0.000213144	0.000428449	0.0001069	0.000134278	0.000306328
ASV530.Bacteria	0.000159337	9.39938E-05	0.000124106	0	4.35474E-05	0.000138554	0.000409836	3.8526E-05	0.000181092	0.000556848	0.000690025	0.000345262	0.000310121	0.000436672	0.000821672	8.94646E-05	6.18429E-05	0.000376687	0.000144101	0.000106572	0.000253896	0.000274885	0.000208877	5.32744E-05
ASV4083.Prevotellaceae_UCG.004	0.001160885	0	7.44639E-05	0	4.35474E-05	0	0	0	0.000144873	1.98874E-05	0.000204452	0	0.00019735	0.000644611	0.000718963	0	0.000535972	0.000136977	0	0.000124334	0.000174553	0	0.000328236	0.001318541
ASV4735.Rikenellaceae_RC9	0.000478011	4.69969E-05	0	0	2.17737E-05	0.000115461	0.000277242	0.000539364	4.82911E-05	9.94372E-05	5.1113E-05	0.000327999	0.000338314	6.23817E-05	0.000231095	0.001002004	0.000247372	1.71221E-05	4.80338E-05	0.00035524	6.34739E-05	0.000122171	0.000596792	0.000439514
ASV5321.Gastranaerophilales	0.0001821	0.000258483	0.000173749	0	0.000130642	0.00035793	7.2324E-05	0	0.001472879	7.95497E-05	7.66695E-05	0	0.00019735	0	0	0.00060836	0.000226757	0	0.00025618	7.1048E-05	7.93424E-05	0.000580312	0	0
ASV3441.Alloprevotella	0.000113812	0.000258483	0	0	0.001458837	0	0.000216972	0	0.000120728	0	0.000230008	3.45262E-05	0.00019735	0.001767482	0.001540634	0	0.000123686	0	1.60113E-05	0.000319716	0	0	0.000193957	0
ASV14229.Ruminococcaceae_UCG.010	9.10498E-05	0.000117492	4.96426E-05	0	0.000174189	0.000242469	0.000385728	0.00038526	0.000205237	0.000139212	0.000255565	0.000293473	0.000112771	0.000311909	5.13545E-05	0.000554681	0.000453515	0.000359564	0.000320225	8.88099E-05	0.000142816	7.63569E-05	0.000283476	0.000213098
ASV8548.Firmicutes	0.000227625	0.000117492	2.48213E-05	0	0.000239511	0.0003002	0.000554484	0.000520101	0.000144873	5.96623E-05	0	0.000258947	0.000451085	0.000228733	0.000128386	0.000339966	0.000226757	5.13663E-05	0.000144101	0.00017762	4.76054E-05	0.000183256	0.000372995	0.000426195
ASV16158.Kiritimatiellae_WCHB1.41	0.000204862	9.39938E-05	7.44639E-05	0	2.17737E-05	0	0.000397782	0.000134841	4.82911E-05	0.000517073	0	0.000241683	0.001099521	0.000187145	0	0.000161036	0.000350443	0.000376687	0	0.000479574	0.00031737	0.00033597	0.000208877	0.000386239
ASV16159.Kiritimatiellae_WCHB1.41	0.000682874	0.000164489	0.000173749	0	0.000283058	0.001050699	6.027E-05	0	4.82911E-05	0.00069606	0.00043446	0.000759577	5.63857E-05	2.07939E-05	0.000205418	7.15717E-05	4.12286E-05	0.000136977	3.20225E-05	0.000106572	6.34739E-05	3.05427E-05	5.96792E-05	0.000199779
ASV12913.Ruminiclostridium_1	0.000364199	4.69969E-05	0	0	0.000326605	0.0001501	0.000940212	7.7052E-05	2.41455E-05	0.000338086	0	0.000414315	0.000507471	2.07939E-05	5.13545E-05	0.000196822	0.000371058	0.000102733	0.000208147	3.5524E-05	0.000222159	0.000473413	0.000119358	0.000199779
ASV2935.Bacteroidia	0	0.000234984	0.000992851	0	0.000849174	0	0	0	0.000144873	0.000278424	0.000230008	0.000207157	0	4.15878E-05	7.70317E-05	0	0	0.002191631	0	0	0.000666476	0	0	0
ASV4738.Rikenellaceae_RC9	0	0	0	0	0	8.0823E-05	0.000216972	0.000520101	0	0	0	1.72631E-05	0.000281928	0.000291115	0.000231095	0.000143143	0.000206143	0.002225875	0.00025618	0.000159858	0.000222159	3.05427E-05	0.000223797	0.000266372
ASV16162.Kiritimatiellae_WCHB1.41	0.000113812	9.39938E-05	2.48213E-05	0	0.000130642	2.30923E-05	8.4378E-05	0.000346734	4.82911E-05	0	0.000153339	1.72631E-05	2.81928E-05	0.000395084	7.70317E-05	0.000232608	0.000164914	0	1.60113E-05	0.000479574	7.93424E-05	0.000549769	0.000447594	0.00142509
ASV14233.Ruminococcaceae_UCG.010	6.82874E-05	0.000164489	7.44639E-05	0	6.53211E-05	0.000588853	3.6162E-05	1.9263E-05	0.000132801	0.000218762	0.000460017	0.000155368	0.000451085	0.000207939	0.001027089	0.000107358	0	8.56106E-05	0.000432304	0.00035524	0.00020629	6.10855E-05	0.000104439	0.000506107
ASV11862.Ruminococcaceae	0.000113812	0	0	0	0.0008274	0.0004503	1.2054E-05	0.000134841	0.001026186	0.000835272	0.000536686	8.63155E-05	0.000253736	0.000124763	5.13545E-05	7.15717E-05	8.24572E-05	0.000445175	0	1.7762E-05	3.1737E-05	0	8.95188E-05	3.99558E-05
ASV9086.Lachnospiraceae_XPB1014.	0.000432487	0.000281981	0.000347498	0	0.000457247	1.15461E-05	2.4108E-05	5.7789E-05	1.20728E-05	0.001531333	7.66695E-05	0.000120842	5.63857E-05	0.000457466	0.000231095	3.57859E-05	4.12286E-05	0.000171221	4.80338E-05	5.3286E-05	0	4.58141E-05	7.4599E-05	0.000146505
ASV11864.Ruminococcaceae	9.10498E-05	0.00030548	0.000248213	0	0	0.000173192	0.000229026	0.000250419	0.000108655	0.000357974	0.000255565	0.000189894	0.000338314	0.000187145	0.000102709	0.00030418	0.000453515	6.84885E-05	0.000464327	0.00017762	6.34739E-05	0.000274885	0.000149198	0.000599337
ASV9727.Lachnospiraceae	0.000500774	9.39938E-05	0.000223392	0	0.001001589	0.000254015	0.00024108	5.7789E-05	0.000181092	0.000238649	0.000255565	0.000138105	5.63857E-05	0.000332703	0.000102709	0.000178929	6.18429E-05	0.000479419	0.000176124	8.88099E-05	0.000285633	1.52714E-05	0.000268557	0.000253053
ASV9728.Lachnospiraceae	0.000113812	2.34984E-05	0	0	0.000435474	5.77307E-05	0.000578592	0.00057789	8.45094E-05	0.000178987	0.001661172	0.000120842	0	2.07939E-05	0.000410836	0.000357859	6.18429E-05	0.000136977	3.20225E-05	0.000373002	0.000126948	0.000167985	5.96792E-05	0.000199779
ASV11868.Ruminococcaceae	0.000113812	9.39938E-05	0	0	4.35474E-05	0.000219377	0.00042189	0.000173367	4.82911E-05	7.95497E-05	0.000153339	5.17893E-05	0.000310121	0.000249527	0.000333804	0.000268394	0.000267986	0.000171221	0.000608428	0.00035524	0.000174553	0.000381784	0.000387915	0.000253053
ASV17941.Spirochaetaceae_M2PT2.76	6.82874E-05	0.000117492	0.000173749	0	0.000130642	0.000265561	1.2054E-05	0.000731994	0.000458765	0.000417636	0.000178895	0.000241683	0.000338314	0.000395084	0.000256772	0.000662038	8.24572E-05	0	9.60676E-05	7.1048E-05	3.1737E-05	0.000320699	0.000104439	0.000253053
ASV2728.Bacteroidales_RF16.	0	0	0.000397141	0	2.17737E-05	0.000288654	0	0	2.41455E-05	0	0.000843364	3.45262E-05	0.0003947	0.00058223	0.000898703	0.000161036	0	0.002208753	1.60113E-05	0	0.000111079	6.10855E-05	0	0
ASV9732.Lachnospiraceae	0.000751161	0.000187988	0.000372319	0	0.000326605	0.0003002	0	0	0.00056742	0.000298312	0.000102226	1.72631E-05	0.000451085	0.000187145	0.000333804	0.000357859	0.000103072	0	0.000432304	0	0.000238027	0.000274885	4.47594E-05	0.000173142
ASV8017.Erysipelotrichaceae_UCG.004	0	2.34984E-05	0	0	0	4.61846E-05	0.000253134	0.00057789	0.000362183	0.000238649	5.1113E-05	0.000138105	8.45785E-05	2.07939E-05	2.56772E-05	0.000697824	0.001504844	0	0.000320225	7.1048E-05	0.000396712	0.000183256	0.000193957	5.32744E-05
ASV11870.Ruminococcaceae	0	0.000281981	9.92851E-05	0	0.000108868	0	0.000168756	7.7052E-05	9.65822E-05	0.000258537	7.66695E-05	5.17893E-05	8.45785E-05	0.000270321	0.000359481	0.000232608	0.000391672	0	0.000432304	0.00035524	0.000269764	0.000580312	0.000507273	0.000452832
ASV19414.Verrucomicrobiae	0	0.000681455	0.001365171	0	0.000174189	0	0.000590646	0	0.000374256	9.94372E-05	0	0.000448841	2.81928E-05	0	2.56772E-05	0	6.18429E-05	0	0.000784552	0.000106572	1.58685E-05	0.000534498	2.98396E-05	0
ASV538.Bacteria	0.000273149	0	0.000521247	0	4.35474E-05	0.000427207	1.2054E-05	0	0.000289747	0.000139212	0.000102226	0.000138105	0.000140964	0.000519848	0.000231095	0.000411537	4.12286E-05	0.000188343	0.000560395	0.00026643	0.000190422	0.0001069	0.000507273	0.000119867
ASV8019.Erysipelotrichaceae_UCG.004	0	4.69969E-05	7.44639E-05	0	4.35474E-05	4.61846E-05	2.4108E-05	0	0.000193164	0.000318199	0	1.72631E-05	8.45785E-05	8.31756E-05	0	8.94646E-05	0	0.000102733	4.80338E-05	0.002415631	0.000539528	0	0.000925028	5.32744E-05
ASV13065.Ruminococcaceae_NK4A214	9.10498E-05	0.000117492	0.000173749	0	0.000174189	5.77307E-05	0.001313886	0.000288945	0.000156946	3.97749E-05	0.000127782	0.000345262	0.000112771	0.000124763	0.000231095	0.000286287	0.000535972	0.000171221	8.00564E-05	8.88099E-05	0.000126948	0.000152714	0	6.6593E-05
ASV18509.Mollicutes	0.000159337	9.39938E-05	9.92851E-05	0	0.000283058	0.000762046	0.000337512	7.7052E-05	0.000205237	0.000536961	0.001124486	0.000655998	2.81928E-05	8.31756E-05	0.000154063	0.000143143	0.000226757	0	8.00564E-05	0.000124334	9.52109E-05	1.52714E-05	0	0
ASV2168.Bacteroidales	9.10498E-05	0.000563963	0.000173749	0	0	0.000207831	0.000192864	0.000866835	0.000265601	0.000576736	0	0.000466104	0.000704821	0	0	0.000268394	0.0001443	6.84885E-05	0.00012809	0.000106572	0.00020629	0	0.000164118	0.000266372
ASV8271.Erysipelotrichaceae	0	0	0	0	0	0	0	0	0	0	0	1.72631E-05	0	0	0	0.005278414	2.06143E-05	1.71221E-05	0	3.5524E-05	0	0	0	0
ASV13066.Ruminococcaceae_NK4A214	0.000341437	0.000540464	0.000322677	0	0.000283058	0.000173192	7.2324E-05	0.000231156	0.000144873	5.96623E-05	0.000281121	0.000120842	0.000225543	0.000415878	0.000333804	0.000268394	0.000350443	0.000136977	0.00025618	0.000213144	0.000174553	0.000274885	4.47594E-05	0.000372921
ASV18168.Treponema_2	0.000204862	0.000657957	0.000794281	0	0.000500795	3.46384E-05	2.4108E-05	0	0.000241455	0.001093809	0.000127782	0.000448841	0.000169157	0.00047826	0.00028245	1.78929E-05	0.000103072	0.000308198	6.40451E-05	0.000124334	0.000111079	0.000137442	5.96792E-05	1.33186E-05
ASV4742.Rikenellaceae_RC9	0.000136575	4.69969E-05	0.000148928	0	2.17737E-05	0.0001501	0.000253134	0.000250419	0.000132801	0	0.000127782	0.000241683	0.000225543	0.000540642	0.000487868	0.000250501	0.000371058	0.000136977	0.000224158	0.000301954	0.000222159	0.000198528	0.000417755	0.000359602
ASV16171.Kiritimatiellae_WCHB1.41	9.10498E-05	0.000187988	2.48213E-05	0	0	0.001016061	0.000229026	7.7052E-05	0.000120728	0.000477298	0.000306678	0.000932208	8.45785E-05	0.00037429	0.000385159	5.36788E-05	6.18429E-05	0.000154099	0	7.1048E-05	3.1737E-05	0.000198528	5.96792E-05	0
ASV3850.Prevotellaceae_UCG.001	0.000136575	0.002819814	4.96426E-05	0	0.000566116	0	1.2054E-05	1.9263E-05	0	0.000159099	0.000178895	8.63155E-05	0	0.00010397	0.000385159	0.000178929	0	0.001181426	9.60676E-05	0	3.1737E-05	0	0.000119358	6.6593E-05
ASV9057.Lachnospiraceae_UCG.008	2.27625E-05	0.000187988	7.44639E-05	0	2.17737E-05	0.000161646	0.000168756	0.000134841	6.03639E-05	0.000159099	5.1113E-05	6.90524E-05	0.000338314	0.000415878	0.000359481	0.000465216	0.000206143	0	0.000272192	0.000390764	0.000158685	0.000473413	0.000641552	0.000199779
ASV2505.Bacteroidales_F082	0	4.69969E-05	0.000521247	0	0	0.0003002	0.000807618	0	0.000519129	0.000119325	0	5.17893E-05	0.000507471	0	0.000256772	0.000322073	2.06143E-05	0	0.000464327	3.5524E-05	0.000111079	0.000549769	2.98396E-05	7.99116E-05
ASV8969.Lachnospiraceae_NK4A136.	0.000227625	0.000563963	0.000322677	0	0.000587889	0.000484938	0.00024108	0.00038526	2.41455E-05	0.000198874	0.000357791	5.17893E-05	0.000507471	0.000270321	0.000179741	3.57859E-05	2.06143E-05	0.000205465	4.80338E-05	3.5524E-05	0.00031737	4.58141E-05	0.000179038	0.000146505
ASV2547.Bacteroidales_M2PB4.65	0.000273149	0	0.00019857	0	2.17737E-05	0.000704315	0.00012054	0.000115578	0.000277674	0.000218762	0	0.000258947	0.000507471	0	0	0.000143143	0.0002886	0	0.000400282	0.000124334	0.000222159	0.000809383	7.4599E-05	2.66372E-05
ASV2174.Bacteroidales	0.001525084	7.04953E-05	0.000347498	0	0.000130642	3.46384E-05	8.4378E-05	0.000404523	0.000664003	0.000218762	5.1113E-05	0.000638735	0	0.000395084	0.000333804	0	0.000206143	0	6.40451E-05	8.88099E-05	9.52109E-05	4.58141E-05	8.95188E-05	3.99558E-05
ASV13335.Ruminococcaceae_UCG.005	0.000432487	9.39938E-05	7.44639E-05	0	4.35474E-05	0.000173192	3.6162E-05	1.9263E-05	0	0.000139212	0.000690025	0.000103579	2.81928E-05	0	0.000128386	0.000196822	6.18429E-05	0.000171221	0.00025618	8.88099E-05	0	7.63569E-05	2.98396E-05	3.99558E-05
ASV4745.Rikenellaceae_RC9	0.000546299	0.000469969	0.000148928	0	0.001154005	0	0.000156702	1.9263E-05	1.20728E-05	0	0.000383347	0	0.00019735	0.000415878	0.001232507	0	0	0	0.000224158	0.000301954	0.000285633	0.000427598	4.47594E-05	3.99558E-05
ASV9109.Marvinbryantia	0.000159337	0.000587461	0.000148928	0	0.000130642	0.000346384	0.000313404	0.000423786	0.000120728	0.000278424	7.66695E-05	0.000517893	8.45785E-05	8.31756E-05	0.000231095	0.000178929	4.12286E-05	0.000410931	8.00564E-05	1.7762E-05	0.000349107	7.63569E-05	0.000164118	0.000239735
ASV3572.Prevotellaceae	0.000409724	0.000493467	0.000322677	0	0.000348379	5.77307E-05	7.2324E-05	0.000134841	0.000265601	0.000119325	0.001584503	1.72631E-05	0	0	0	1.78929E-05	0.000103072	0.001095815	0	0	0.000634739	0	0	6.6593E-05
ASV4746.Rikenellaceae_RC9	0	0.000469969	0	0	0	0.000184738	0.000554484	0	0.000132801	0	0	0	0.000140964	8.31756E-05	0.000179741	3.57859E-05	6.18429E-05	0	9.60676E-05	0.001438721	0.000111079	0.000503955	0.00074599	0
ASV4748.Rikenellaceae_RC9	0.000250387	9.39938E-05	9.92851E-05	0	0.000108868	9.23692E-05	0.000204918	0.000443049	9.65822E-05	0	0	0.000172631	5.63857E-05	0	0.000102709	0.001109362	0.000329829	0.000136977	0.000400282	7.1048E-05	0.000126948	9.16282E-05	0.000179038	0.000612655
ASV16173.Kiritimatiellae_WCHB1.41	0.000159337	0	0	0	0	1.15461E-05	0.000325458	0.001656618	0.000181092	0	0.000127782	0.000327999	0.000169157	0	0	1.78929E-05	6.18429E-05	0.000119855	0	7.1048E-05	7.93424E-05	9.16282E-05	0.000179038	0.001145399
ASV2175.Bacteroidales	0	0	0.001092137	0	2.17737E-05	0.000161646	0	0	1.20728E-05	0	0.000204452	5.17893E-05	0	6.23817E-05	0.000102709	0.000196822	0.000350443	0.002516951	0	0.000284192	0	0	0.000193957	0.000106549
ASV546.Bacteria	0.000432487	0.000728452	0.000273034	0	0.000283058	9.23692E-05	0.000445998	0.000134841	0.000144873	7.95497E-05	0.000306678	0.000155368	2.81928E-05	0.000145557	0.000179741	0.000178929	0.000247372	5.13663E-05	0.000272192	8.88099E-05	7.93424E-05	0.000137442	1.49198E-05	0.000625974
ASV9758.Lachnospiraceae	0	0	2.48213E-05	0	2.17737E-05	0	0.00066297	0.000404523	0.00035011	0	0	5.17893E-05	2.81928E-05	0	0	0.000662038	0.000556586	0	0.00075253	3.5524E-05	0.000301501	0.000320699	0.000104439	0.000199779
ASV7575.Anaerovorax	0.000227625	0.000234984	0.000273034	0	0.000195963	0.000635038	0.000204918	0	0.000301819	0.000278424	0.000562243	6.90524E-05	2.81928E-05	0.000270321	0.000179741	8.94646E-05	6.18429E-05	0	0.000368259	0.000248668	7.93424E-05	0.000458141	8.95188E-05	5.32744E-05
