region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV5272.Gastranaerophilales	0	2.33198E-05	0	0.000176554	0	0	0	0	0	0	0	0	0	0	4.43715E-05	2.44768E-05	0	0	0	0.000326584	0	0.000299742	0.000123851	6.02071E-05	0	0	0.000100806	1.47534E-05	0	1.6262E-05	9.69963E-05	0	0	0.000100716	0.000482572	0.00013973	2.03998E-05	0	0.000189044	0.000112341	0.000549155	0.000108919	8.09717E-05	0.00011341	9.71739E-05	0.002199494	0.000355501
ASV9537.Lachnospiraceae	0.004998975	0.000139919	9.73047E-05	0.000147128	0.000152389	2.94126E-05	0.000533557	8.80954E-05	0.000151837	0.00020595	0	0.000307748	0	0	6.65572E-05	0.000244768	0.000309741	8.20856E-05	4.07515E-05	0.000108861	0	0	0	0	0.000329624	0.000108138	5.04032E-05	5.90136E-05	0.000198666	0.000113834	0	6.38111E-05	0	2.51791E-05	9.65144E-05	1.55255E-05	0.000142799	2.8471E-05	4.36256E-05	5.61703E-05	0.000139981	4.08447E-05	4.8583E-05	4.86042E-05	0	0	8.29502E-05
ASV9541.Lachnospiraceae	0	0	0	0	0	0	0.000514501	0.000234921	0	0.000114416	0	1.81028E-05	0	0	0	0	0	0	0.000468642	0.000108861	0	2.99742E-05	0.000445865	0	0	0	0.000336022	0.000132781	0.000148999	0	0.000398763	0	0	0.000415455	0.000537723	0.000217358	0.000387597	0.000142355	0	0	0.001184451	0.000136149	0	0	0.001020326	0	0.000391051
ASV474.Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42488E-05	0	0	0	0	0	0	0.000140483	0	1.54483E-05	5.04032E-05	0	0	0	0	0	0	0	0.000303331	0.000232883	0.000469196	0	0.00085797	0.00037915	0.000516852	1.36149E-05	0.000842105	0.002624629	1.61956E-05	0.000316177	0.000521401
ASV11723.Ruminococcaceae	0	0	7.29785E-05	0	0	0	0	2.93651E-05	0	0	0	0	7.4549E-05	0	1.10929E-05	0	0	8.20856E-05	0	0	0	0	0.000743108	0.000461588	0	0	0	0.000236054	0.000264888	0	0.00040954	0.002472681	0	0.000390276	0	0	0	0	0	0.000421277	2.15355E-05	0	0.000469636	0	0	0.001099747	0
ASV4169.Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10929E-05	0	0	0	0	0	0	0	0	0	0	0	0.001512097	0	0	0	0	3.19056E-05	0	0	0	0	0	0.001352371	0	0	0	0.004070852	0	0	0	0	0
ASV16077.Kiritimatiellae_WCHB1.41	0	0.002588499	0	0	0.000101592	0.000117651	0.000209612	0.000557937	0	0.000594966	0.000813292	0	0	0	0	9.79072E-05	0	0	0.00028526	0	0	0.000449613	0.000297243	6.02071E-05	4.70891E-05	0	6.72043E-05	0	0	0	0.000140106	0	0	0	0.00049636	1.55255E-05	0	0.000113884	0.000130877	0.000140426	0.000204587	0.000245068	6.47773E-05	6.48057E-05	0.000323913	0.000206203	0.000865052
ASV16078.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224133	0	0	0.000239794	0.000247703	2.0069E-05	3.13927E-05	0	0	0	0	0	0.000366431	0	0	0.000113306	0.000427421	0	0	0.000185061	1.45419E-05	0	0.000635297	0.000299528	0.000129555	8.10071E-05	0.001214673	0.000316177	0.002073755
ASV15057.Ruminococcaceae_UCG.013	0	0.001888904	2.43262E-05	0	0	0	0	0	0	2.28833E-05	0.002091321	0.00025344	0	1.95091E-05	1.10929E-05	0	0	4.92514E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001579325	0	0	0	0	0	0	0	0	1.07677E-05	0	3.23887E-05	0	0	0	2.37001E-05
ASV479.Bacteria	0	9.32792E-05	7.29785E-05	5.88512E-05	0	0	0	0	0	0	0.000271097	0	0	0	0	0	0	4.92514E-05	0	0	0	2.99742E-05	0.000198162	0	0	0	0	0.001873681	0.001291327	0.00016262	0.000484982	0	9.11639E-05	0	0	0	0	0	0.000349005	0	0	0	0	3.24028E-05	0	0	0
ASV5277.Gastranaerophilales	0	0	0	0	0.000177787	0.000176476	0	0	0	0	0	0	0	0	0.000288415	0	0	0	0	0.000517091	0.000544138	0.000269768	7.43108E-05	0	0	0	0	0	8.27773E-05	0	0	0	0	0.000113306	0.002633466	0	0	7.11774E-05	0	0	0.000107677	0	0	0	0	0.00030243	0
ASV11205.Tyzzerella_4	0.000717801	0.001655706	0.000802763	0.000441384	0.00053336	0.000264714	7.62224E-05	0.000293651	0.001543679	0.000366133	0.000929476	0	0.000820039	0	0.001242401	7.34304E-05	0.000132746	0.000476097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18656.Mollicutes_RF39	0	0	0.001119004	0	0	0	0.000457335	0.000499207	0.002277558	0.001601831	0	0	0.001379156	0	0.0001553	0	0	0.001280536	0	0	0	0	0	0	0	0.000772415	0	0	0	0	0	0	0	6.29477E-05	4.13633E-05	0.000232883	0.000265198	0	0	5.61703E-05	0	8.16893E-05	3.23887E-05	0	0	1.37468E-05	0
ASV9556.Lachnospiraceae	0	0.001026072	0.00031624	0	0	0.000117651	0	0.000117461	0.00053143	4.57666E-05	0.002013865	0.000162925	0.000223647	0.000175582	0.000166393	0	0	0	0	0	0	8.99227E-05	0	0	0	0	0.000100806	5.90136E-05	6.62219E-05	0	1.07774E-05	0	6.8373E-05	0	0	0	0	0.000170826	0	0	0	2.72298E-05	0	0	1.61956E-05	0	8.29502E-05
ASV11738.Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209284	0	0.000718337	0.000782692	0	0.000509794	0	0	0	0	0	0	0	0.000352507	0.000151666	0.000170781	0.000183599	0	7.27093E-05	0.00043532	8.61419E-05	0.000108919	0.001846154	0	0.000242935	0.001003519	0
ASV15059.Ruminococcaceae_UCG.013	0	0	0.000729785	0.000294256	0.000609555	0.000588253	0.000285834	0.000117461	0.000809799	0.000320366	0	0.000398262	0.000596392	0.000117055	0.000199672	0	4.42488E-05	0.001050696	0	0	0	0	0	4.01381E-05	0	0	0	0	0	0	0	0.000207386	0	0	0	0	0	0	0	0	0	0	0	0.000145813	0	0	0
ASV8967.Lachnospiraceae_NK4A136.	0	0.000676274	0.000194609	0	0.000990527	0.000617665	0.000457335	0.000323016	2.53062E-05	0.000503432	0.000154913	0	0	7.80366E-05	4.43715E-05	7.34304E-05	6.63731E-05	0	0	0	0	0	9.9081E-05	0	0	7.72415E-05	0	0	0	0	0	0	0	0	8.27267E-05	0	0	8.54129E-05	0	0	0.000376871	0.000163379	0	0	0	0	0.000272551
ASV15062.Ruminococcaceae_UCG.013	0.000153815	0.000163239	2.43262E-05	2.94256E-05	0.000126991	0.000117651	0.000343001	8.80954E-05	7.59186E-05	0.000389016	0.000232369	9.05141E-05	0	0.000175582	0.000133114	9.79072E-05	0.000398239	0.00034476	2.03757E-05	0	0	8.99227E-05	7.43108E-05	0.000220759	0	0.000216276	0.000117608	0.000177041	0.000264888	0.000146358	0.000344876	0	0	0	5.51511E-05	3.10511E-05	0	7.11774E-05	4.36256E-05	0.000210639	2.15355E-05	0.000245068	0	0.000291625	0.00011337	0	0
ASV9571.Lachnospiraceae	0	0.000862833	9.73047E-05	0	0.000177787	0.000117651	3.81112E-05	0.000146826	2.53062E-05	0.000366133	0.000309825	0	0	0	2.21857E-05	0.000685351	0	0.001017862	6.11272E-05	0.000163292	0	2.99742E-05	2.47703E-05	0	7.84818E-05	0	0	0.000309821	0.000115888	0.001122079	0.000172438	0	2.2791E-05	2.51791E-05	0.000261968	0.000232883	0.000815993	0	0	0.000702129	0	0	8.09717E-05	0	0	2.74937E-05	4.74001E-05
ASV1893.Bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007162798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14089.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001757984	0	0.000544946	0.000301036	0	0	0	0.000250808	0.000264888	0	0	0	0	0	0.001075447	0	0	0	0	0	0	0.000258683	0.001052632	0	0	0.002158254	0
ASV11756.Ruminococcaceae	0	0.000139919	9.73047E-05	0	0	0	0.000152445	0	0.00020245	0	0.000116185	0	0	0	3.32786E-05	9.79072E-05	0.000597358	3.28343E-05	0.000224133	0.000435445	0.000544138	0.000179845	7.43108E-05	0.000341174	0	0	0.000302419	1.47534E-05	0	0.000146358	9.69963E-05	0	0	0.000327328	0.00024818	0.000217358	0.000183599	0.000185061	0.000203586	0.000224681	0.000301497	8.16893E-05	0.000275304	6.48057E-05	3.23913E-05	0.000206203	0.000592501
ASV15065.Ruminococcaceae_UCG.013	0	0	0	0	0.000431768	0.000323539	0.000514501	0	0	0	3.87282E-05	0	0	0	0	0	0	0	0.000163006	0	0	0	0	0.00104359	0.001459762	0.000448001	0	0	0	0	0	1.59528E-05	0	0	0.000193029	0	0	0	0.000363546	0	0.000215355	1.36149E-05	0.000680162	0	0.000550652	0	0
ASV9583.Lachnospiraceae	0	0	0.001240634	0	7.61943E-05	0.000264714	0.000114334	0.000176191	0.000708574	0.000297483	0	0	0.000410019	0	0.000421529	0.000881165	0	1.64171E-05	0	0	0.000251141	2.99742E-05	0	0	0	0.000139035	5.04032E-05	7.3767E-05	0.000132444	0	0.000344876	0	0	0	6.89389E-05	0.000388138	0.000407997	0.000113884	0	0.000196596	0	1.36149E-05	0	4.86042E-05	0	5.49874E-05	1.185E-05
ASV9586.Lachnospiraceae	0	0.000489716	0.000389219	0	0.000660351	0.000294126	0	0.000969049	0.000328981	0.001327231	0.000348554	0	0.000111823	0	0.00023295	0	0	0.000689519	0	0.000108861	0	8.99227E-05	0	0	0	0	5.04032E-05	0.000118027	0.000297998	0.000211406	0.000344876	0	0	0	0	1.55255E-05	0	0.00116731	0	0	0	5.44596E-05	0	0	0	0	0
ASV9587.Lachnospiraceae	0	0	0.000778437	0	0	0	0	0.000146826	0.001037554	0	0	0	0.000633666	0	0.000166393	0	0	3.28343E-05	0	0	0	0	0	0.000100345	0	0	0	0	1.65555E-05	0	8.6219E-05	0	0	0	8.27267E-05	0.001723335	0.002590779	0	0	0	0	0.000122534	0.000242915	3.24028E-05	0	0	0
ASV18137.Treponema_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007224462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4694.Rikenellaceae_RC9	0	0	2.43262E-05	2.94256E-05	0	0	0	0.000146826	2.53062E-05	4.57666E-05	0	0	0	3.90183E-05	1.10929E-05	0	2.21244E-05	0	0	0	0	5.99484E-05	0	0	0.000361016	0.000664277	0.000722446	0.001327806	0.001705213	1.6262E-05	0	0	0	0	0	4.65766E-05	0	0	2.90837E-05	0	0	8.16893E-05	0	0	0	0	0
ASV1895.Bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72153E-05	8.37135E-05	5.99484E-05	0.000173392	0	0	0.000169931	6.72043E-05	0.001298299	0.001655547	0	0	0	0	0.000214022	2.75756E-05	6.21022E-05	0.000122399	9.96484E-05	5.81674E-05	0	0.000139981	5.44596E-05	1.61943E-05	0.000243021	1.61956E-05	0.000178709	0.000485851
ASV14114.Ruminococcaceae_UCG.010	0	9.32792E-05	0	0	0	0	0	0	2.53062E-05	0	0.000154913	0	0	0	0	0	0	4.92514E-05	0.000224133	8.1646E-05	8.37135E-05	0.000119897	0.000247703	0.000762623	0	0.000756967	8.40054E-05	4.42602E-05	0.000165555	1.6262E-05	0.000193993	0	0	0.000176254	0.000261968	9.31532E-05	0.000122399	0.000213532	0.000378088	0	0.000258426	0.000217838	0	0.00022682	0.00011337	0	2.37001E-05
ASV9600.Lachnospiraceae	0	0	0	0	0.000101592	0.000176476	0	0.000910319	0	0.00173913	0	0	0	0	0	0.007367519	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6262E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9602.Lachnospiraceae	2.56358E-05	6.99594E-05	0.000583828	0	0.001396896	0.001823583	0.000152445	0.000176191	0.000480818	0.000297483	3.87282E-05	0	7.4549E-05	0	0.000144207	0.000146861	0.000530985	0.000180588	2.03757E-05	0.000326584	0.000251141	5.99484E-05	0	4.01381E-05	0	0	0	1.47534E-05	0	0.000357764	4.31095E-05	0	0	6.29477E-05	8.27267E-05	0	0	0	0	9.8298E-05	0	0	4.8583E-05	0	0	0	1.185E-05
ASV14121.Ruminococcaceae_UCG.010	0	4.66396E-05	0.000121631	2.94256E-05	0.000126991	0.000205888	3.81112E-05	5.87303E-05	2.53062E-05	0	3.87282E-05	0	0.000372745	0	7.76501E-05	4.89536E-05	2.21244E-05	6.56685E-05	8.15029E-05	0.000272153	0.000585995	0.000419639	2.47703E-05	0.000280967	3.13927E-05	0	1.68011E-05	8.85204E-05	6.62219E-05	1.6262E-05	2.15547E-05	0.000925261	0	6.29477E-05	0.000179241	0.000186306	0.000183599	2.8471E-05	0.00039263	0.000294894	0	0.000176994	0.000161943	0.00011341	0.000161956	0.000453646	7.11002E-05
ASV15069.Ruminococcaceae_UCG.013	0	0	0	0	0.000126991	0.000264714	1.90556E-05	0	7.59186E-05	2.28833E-05	0	0.004344678	3.72745E-05	1.95091E-05	3.32786E-05	4.89536E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255244	2.2791E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48002E-05
ASV6072.Christensenellaceae_R.7.	5.12715E-05	0.000209878	4.86523E-05	0	7.61943E-05	0.000235301	0.00030489	0.000146826	2.53062E-05	0.000366133	3.87282E-05	9.05141E-05	3.72745E-05	0	1.10929E-05	0.000146861	0.000287617	0.00011492	6.11272E-05	8.1646E-05	0.000292997	0.000149871	0.000123851	0.000100345	0	0.000432553	1.68011E-05	0.000118027	6.62219E-05	1.6262E-05	7.54416E-05	0	0	0.000163664	0.000193029	0.000108679	0.000142799	2.8471E-05	2.90837E-05	0.000154468	0.000258426	2.72298E-05	9.7166E-05	3.24028E-05	0.000210543	0	2.37001E-05
ASV18144.Treponema_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136077	0	0.000269768	0.000371554	0.000782692	0.000125571	0	0	0.000442602	0.000645663	0.000861887	0	0	0	0.000289559	0.000234392	0.000621022	0.000183599	0	2.90837E-05	0	0.00057069	0	0	0	0.000275326	0.000274937	1.185E-05
ASV13316.Ruminococcaceae_UCG.005	0.000384537	0.000209878	0.000194609	0	0.000101592	0.000117651	0.000152445	0	0.000607349	0	0	1.81028E-05	0.00033547	0	0.000354972	0	0.000530985	0.000361177	0.000244509	0	0	0.000419639	2.47703E-05	0.000361243	0.000753426	0	0	0	0	3.2524E-05	0	0	0	2.51791E-05	0.000193029	0.000481292	0.000571195	0.000113884	0.00015996	0	0	9.53042E-05	0	0.000145813	1.61956E-05	0	0
ASV9614.Lachnospiraceae	0	9.32792E-05	0.00031624	0	0.002209636	0.000882379	0	0.000117461	0.000126531	4.57666E-05	0.000116185	0	0	3.90183E-05	7.76501E-05	9.79072E-05	0	3.28343E-05	6.11272E-05	0	0	0	0	0	0	0	0	0	0	8.13101E-05	0	0	0	0	0	0	0	5.69419E-05	4.36256E-05	0.000252766	1.07677E-05	0	0	0	1.61956E-05	5.49874E-05	2.37001E-05
ASV17141.Alphaproteobacteria	0	0	0	0	0	0	0.000971836	2.93651E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002137538	0	0.002997262	0	0	0
ASV9619.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000856688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005822765	0	0	0	0	0	0	1.45419E-05	0	0	0	0	0	0	0	0
ASV14124.Ruminococcaceae_UCG.010	0.000205086	0	0	0	0	0	0.000419223	0.000469842	0	0.000869565	0	0	0	0	0	0	0	0	0	0	0	8.99227E-05	0	0.001103797	0	6.17932E-05	0.000302419	0	0	0	0	0	0	0	0.000220604	0	0	4.27065E-05	0.000145419	0.000280852	0	0.000108919	0.000129555	0.000307827	0	0	0
ASV9620.Lachnospiraceae	0.000102543	4.66396E-05	0	2.94256E-05	5.07962E-05	0	5.71668E-05	0	0	0	7.74563E-05	3.62056E-05	0	0	0	0	0	0	0.00014263	0.000108861	8.37135E-05	0.000239794	2.47703E-05	0.000180621	0.002056224	0.000262621	0.000117608	0.000103274	9.93328E-05	0	0.000107774	0	0	2.51791E-05	0.000110302	0.000217358	0.000122399	5.69419E-05	0.000101793	5.61703E-05	9.69097E-05	0.000108919	0.00011336	0.000437438	8.09782E-05	0	0.000545101
ASV14127.Ruminococcaceae_UCG.010	0	0	0	0	0	5.88253E-05	0	2.93651E-05	0	0	7.74563E-05	0	0	0	0	0	0	0.000180588	0	0	0.000962706	0.000239794	0	0	0	0.000710622	0	0	0	0.00016262	0	0	0	0.000163664	0.00012409	0.000931532	0.00130559	9.96484E-05	0.000363546	0	0.000226123	0.000204223	0.00048583	1.62014E-05	0.000534456	2.74937E-05	0.00010665
ASV9630.Lachnospiraceae	0	0	0.000973047	0	0.001803266	0.002558899	0	0	0.000227756	0	0	0	0.000223647	0	0.000410436	0.000146861	0	0.000246257	0	0	0	0	0	0.000100345	0	0	0	0	0	0	0	0	0	0.000125895	0.000206817	6.21022E-05	0.000101999	0	0	4.21277E-05	0	0	0.000696356	0	0	0	0
ASV2144.Bacteroidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004036053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001910811	0
ASV14133.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000689389	0	0	0	0.000363546	0	0.001184451	0.000789664	0	0.000518445	0	0	0.001220553
ASV14136.Ruminococcaceae_UCG.010	0	0	0.000340566	0	0.001092119	0.000823554	0.000819391	0	0.000126531	0	0	0	0.000149098	0	3.32786E-05	0.000269245	0	0.003858025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10511E-05	0	0	0	0	0	0	0	0	0	0	0
ASV9632.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183382	0.000163292	0.000460424	0.000119897	0.000148622	0.000260897	0.00017266	4.63449E-05	1.68011E-05	0.000132781	0.00018211	0.000146358	0.000258657	0	0	0.000125895	0.000261968	6.21022E-05	8.15993E-05	0.000242003	0.000130877	0.000603831	0.000172284	2.72298E-05	0.000534413	0.000194417	6.47826E-05	0.000536127	0.000296251
ASV2147.Bacteroidales	0	0	0	0	0	0	0.000285834	0	0	0	0	0	0	0	0	0	0.0080754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9641.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006093962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6592.Clostridiales	0	9.32792E-05	0	0	0	0	3.81112E-05	0	0	0	0.000271097	0	0	0	0	0	0	0	0	0.000272153	0	0	0	0.000903107	0	0	0	0.002080229	0.001191994	0.000504122	0.00020477	0	0	0.000100716	0.000220604	0	0	0	0.000145419	0	0	0	0	0	0	0	0
ASV2149.Bacteroidales	7.69073E-05	0	2.43262E-05	2.94256E-05	7.61943E-05	0	9.5278E-05	2.93651E-05	5.06124E-05	0	0	9.05141E-05	3.72745E-05	0	3.32786E-05	0	0	4.92514E-05	6.11272E-05	2.72153E-05	0	2.99742E-05	2.47703E-05	0	0.000549373	0.000602484	0.000537634	0.00073767	0.000595997	0	0	0	2.2791E-05	6.29477E-05	4.13633E-05	9.31532E-05	2.03998E-05	5.69419E-05	4.36256E-05	2.80852E-05	7.53742E-05	2.72298E-05	8.09717E-05	0.000145813	0.000129565	0	0.0001422
ASV6594.Clostridiales	0	0.000116599	0	0.0024129	0	0	0	0	0	0	0	0.001158581	3.72745E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000649149	0.000413887	0	0	0	0	0	0	0.000683124	0.000815993	0	0	0	0	0	0	0	0	0	0
ASV11207.Tyzzerella_4	0	0.000582995	0	0	0.000126991	2.94126E-05	0	0	0	0	0.000154913	0	0	3.90183E-05	0	0	0	0	0	0	0	0	0.000222932	0	0	0	0.000252016	0.000177041	0.000215221	4.8786E-05	0.000237102	1.59528E-05	0	0.000163664	0.000110302	0.000170781	0.000101999	0.000227768	0.000130877	0.000182554	0.000312264	0.000231453	0.000437247	6.48057E-05	6.47826E-05	0.000371165	0.0001422
ASV9055.Lachnospiraceae_UCG.008	0.000128179	9.32792E-05	4.86523E-05	0	7.61943E-05	0.000264714	3.81112E-05	8.80954E-05	0.000278368	9.15332E-05	3.87282E-05	0	0.000111823	5.85274E-05	3.32786E-05	0.000367152	0.000154871	0.000213423	6.11272E-05	0.000136077	4.18568E-05	0	0.000123851	0	6.27855E-05	0	1.68011E-05	0.000132781	9.93328E-05	0.000146358	1.07774E-05	3.19056E-05	0	7.55373E-05	9.65144E-05	9.31532E-05	0.000122399	5.69419E-05	2.90837E-05	0.000140426	5.38387E-05	5.44596E-05	0.000582996	8.10071E-05	0.00011337	0.000137468	0.0001422
ASV8886.Lachnospiraceae_AC2044.	0	0	0	0	0	0	0	0	0	0	0	0.000144823	0	0	0	0	0	0	0	0.000734814	0	8.99227E-05	0.000594486	0	0	0	0	0	0	0	7.54416E-05	0	0	0	0.002426649	0.000683124	0.000775194	0	2.90837E-05	1.40426E-05	0	0.000190608	8.09717E-05	0	0	0	0
ASV11806.Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44307E-05	0.000334854	0	7.43108E-05	8.02761E-05	0	0	1.68011E-05	0.000236054	6.62219E-05	3.2524E-05	0.000183215	0	0	0.000100716	6.89389E-05	0.000434715	0.000571195	0.000626361	0.000203586	0.00092681	0.000269193	0.000353987	0.000161943	0.000210618	3.23913E-05	4.12405E-05	0.000308101
ASV11807.Ruminococcaceae	0	0	0	0	0	0	0.00030489	0	0	0	0.000116185	0	0	0	0	0	0	0	0.000366763	0	0.00012557	8.99227E-05	9.9081E-05	0.000140483	0	0.000139035	0.001058468	0.000250808	0.00018211	0	5.38869E-05	0	0	0.000188843	5.51511E-05	7.76277E-05	8.15993E-05	0.0004413	0.000203586	0	0.000419942	0.000571825	0	0.00022682	0.000161956	0.000329924	0
ASV15073.Ruminococcaceae_UCG.013	0.001717596	0.000792873	0.000121631	0	0.000152389	8.82379E-05	0.000323945	0.000205556	0.000227756	0.000549199	0.000580923	0	0.000111823	0	0.000476993	0	2.21244E-05	0.000623851	0	0	0	0	2.47703E-05	6.02071E-05	0	0.000525243	0	0	0	1.6262E-05	0.000161661	0	0	0	4.13633E-05	9.31532E-05	2.03998E-05	7.11774E-05	0	9.8298E-05	0.000118445	0	0	0	3.23913E-05	0	7.11002E-05
ASV9653.Lachnospiraceae	0	0	0.000121631	0	0.005536789	0.003500103	0	0	2.53062E-05	0	0	0	3.72745E-05	0	0.000244043	0	0	0	0	2.72153E-05	0	0	2.47703E-05	0	0	0	0	0	0	0	1.07774E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15254.Ruminococcaceae_UCG.014	0	0.001002752	0	5.88512E-05	0	0	0	0.000293651	0	0.000297483	0.001549127	0.00025344	0	1.95091E-05	0	0	0	0	0	0	0	0	0	0	0	0	8.40054E-05	1.47534E-05	0	0.000748053	0	0	0	0	0	0	0	0.000185061	0	0	4.3071E-05	0	0	0	0	0	0.000616201
ASV14157.Ruminococcaceae_UCG.010	0	0	0	0	0.000203185	0.000235301	0	0	0	0	0	0	0	0	0	0	0	0.000131337	6.11272E-05	0.000707599	0.000251141	5.99484E-05	0.000247703	0.000140483	0	0.00027807	0	0	1.65555E-05	0.000829363	0.000668197	0	0	3.77686E-05	0.000179241	0.000186306	0.000203998	0.000128119	7.27093E-05	0.000154468	4.3071E-05	1.36149E-05	0.000259109	3.24028E-05	0	0	0.000391051
ASV14160.Ruminococcaceae_UCG.010	0	0	0.000194609	0	0	0	0	0	0.000253062	0	0	0	0.000484568	0	0.000221857	0	0	0	0	0	0	0	0.000916499	0.000862969	0	0	0	0.000147534	0.000132444	0	0.000161661	0.000239292	0	0	0	0	0	0	0	0.000940853	0	0	8.09717E-05	0	0	0.00030243	0
ASV11813.Ruminococcaceae	0	0.000513036	0.00031624	0	0.000279379	0.000441189	0.000114334	0.000146826	5.06124E-05	9.15332E-05	0.000232369	0	0.000149098	0	0.000288415	9.79072E-05	0	1.64171E-05	4.07515E-05	0	0	0	0	0	0	0.001544831	0.001142473	2.95068E-05	3.31109E-05	6.50481E-05	0	0	0	7.55373E-05	0	0	0	0	1.45419E-05	0	0	0	1.61943E-05	0	0	0	0
ASV9662.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005695142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18697.Mollicutes_RF39	0	0	4.86523E-05	0	0.000279379	8.82379E-05	0.000323945	0.000146826	2.53062E-05	9.15332E-05	0	0	0.000298196	1.95091E-05	8.8743E-05	0.000783258	2.21244E-05	0	0	2.72153E-05	0	0	0.000396324	2.0069E-05	0	0.000139035	0	7.3767E-05	4.96664E-05	0.000731791	5.38869E-05	0	0	2.51791E-05	0.000303331	3.10511E-05	8.15993E-05	2.8471E-05	0.000145419	0	0.000150748	6.80744E-05	0.00011336	8.10071E-05	0	8.2481E-05	0
ASV9665.Lachnospiraceae	0	0.000466396	0.000194609	0	0.000101592	0	0	0	7.59186E-05	0	0.000774563	0	0.000447294	0	0.0001553	0.000954596	0.00035399	0.000279091	0	8.1646E-05	0	0	9.9081E-05	0.000100345	0	0.000679726	1.68011E-05	0	4.96664E-05	0	2.15547E-05	0.000590253	0	0.000125895	0.00024818	0	4.07997E-05	0.000213532	0	5.61703E-05	3.23032E-05	0.000231453	4.8583E-05	1.62014E-05	0	0.000123722	0
ASV14173.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239794	0.001560526	0	3.13927E-05	0	0	0.000280315	0.000297998	0.00032524	0	0	0	0	0.00012409	0	0	0.00015659	0	0	0	0	3.23887E-05	0	0	0.002680633	0
