region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13832.Ruminococcaceae_UCG.010	0	0.000269922	0.000111449	0.000350754	5.95333E-05	0.000225062	0	4.32395E-05	0.00042191	0	0	8.49997E-05	0.000149335	0.000532595	0.0003998	0.000185595	0.000153005	0	0	8.59993E-05	0	0.000625869	0.000123554	0.000145073	0	0	0.000620304	0.001475777	0	0	0	0	7.11086E-05	4.92384E-05	0.00017337	8.4365E-05	0.000436572
ASV408.Bacteria	0	0.000329904	2.78621E-05	0	1.98444E-05	0.000125034	0	0.000302677	0.000220127	0	0	6.37498E-05	9.9557E-05	0.000106519	6.66333E-05	1.2373E-05	0	0.000180709	0.00137073	2.86664E-05	0	0	0.000148265	0.000514349	0.000494417	0.000153835	0.000549815	2.3059E-05	2.87869E-05	0	7.71571E-05	0	0.000118514	6.56513E-05	0.00017337	0	0.000265062
ASV13836.Ruminococcaceae_UCG.010	5.22671E-05	0.000299913	0.000278621	0	1.98444E-05	0.000150041	0.000191713	0.000259437	0.000495286	0.000445661	0.000406019	4.24998E-05	0.000497785	0.000284051	0.000366483	1.2373E-05	3.82512E-05	9.03546E-05	2.63602E-05	0	0.000750686	3.47705E-05	0.000172976	0.000382465	0.000699003	0.000699252	1.40978E-05	0.000207531	0.000450995	0.000552927	0.000606234	0.000919159	9.48114E-05	9.84769E-05	1.23836E-05	0.000759285	9.35512E-05
ASV12917.Ruminiclostridium_5	0.000627205	0.000779774	0.000417932	0.000751616	0.0003572	0.000325089	0.00028757	0.000216198	0.000183439	0.000742769	0.000583653	0.000276249	0.000199114	0.000106519	0.000433117	0.000395937	0	0.000406596	0.000131801	0.000114666	0.000519706	3.47705E-05	2.47109E-05	0	0.000187537	0.000125865	2.81956E-05	0.000184472	0.00015353	0.000356331	0.000132269	1.50682E-05	7.11086E-05	0.000377495	0.000198138	0.000105456	4.67756E-05
ASV13287.Ruminococcaceae_UCG.005	0	0.000149957	0.000362208	0.000100215	0.000456422	0.000225062	0	0.000172958	9.17196E-05	0	0.000177633	0.000382499	9.9557E-05	0.000319557	6.66333E-05	0.000334072	0	0.000225887	0	0	0.000144363	0.000243394	7.41326E-05	2.63769E-05	0.000170488	0.000125865	0.000239663	0.000149884	0	0	0	0	0.000118514	8.20641E-05	0.00013622	0	0.000265062
ASV13839.Ruminococcaceae_UCG.010	0	0.000209939	0.000529381	0	0.000456422	0.000625172	0	4.32395E-05	0.001522545	0.000190998	0.000279138	4.24998E-05	0.000398228	0.000603607	0.0005997	0.000136103	0	0.000406596	0	0.000229331	0	0	0.000469507	0.000224203	0.000170488	0.000699252	0.000183272	0.000172943	0.000642908	0	0.001576209	0	0.000379246	0.000328256	0.000470577	8.4365E-05	0.00042098
ASV9076.Lachnospiraceae_UCG.010	0.000209068	2.99913E-05	0.000195035	0	0.000158755	5.00138E-05	0.00028757	4.32395E-05	3.66878E-05	0.000127332	0.000456772	0.000233749	0	0.000142025	9.995E-05	0.000136103	0	0	0.000131801	2.86664E-05	0.00011549	0.000173853	0.00027182	0.000237392	8.52442E-05	0.00013985	0.000140978	4.6118E-05	2.87869E-05	7.37237E-05	0.000198404	4.52046E-05	2.37029E-05	0.00011489	3.71508E-05	4.21825E-05	0.000155919
ASV7928.Breznakia	0.000261335	0.000209939	0.000167173	0.000100215	0.000158755	0.000125034	0.000215677	0.000216198	0.000110063	0.000127332	2.53762E-05	0.000361249	0.000248892	3.55063E-05	0.000233217	0.000136103	0	0.000271064	0.000237242	5.73329E-05	0.00034647	0.000382476	0.000222398	5.27537E-05	5.11465E-05	5.59401E-05	2.81956E-05	8.07065E-05	0.000211104	6.14364E-05	6.61347E-05	4.52046E-05	4.74057E-05	0.000246192	6.1918E-05	0	1.55919E-05
ASV11587.Ruminococcaceae	0	0.000119965	0.000278621	0.000150323	7.93777E-05	5.00138E-05	0	8.6479E-05	7.33756E-05	0	0	0.0001275	0	7.10126E-05	0	6.18651E-05	7.65023E-05	0	0	0.000229331	0	0	0.000345952	0.00025058	1.70488E-05	0	0.000563912	0	7.67651E-05	0	0	0	0.000379246	8.20641E-05	0.000284823	0.000442916	0.000280654
ASV11156.Roseburia	0.000130668	0.000149957	8.35864E-05	0.000200431	0.000218289	0.000100028	0.000167749	0.000281057	0.000165095	0.000254664	7.61286E-05	0.000297499	0	7.10126E-05	0.000166583	0.000160849	0.000114753	0.000225887	5.27204E-05	0	0	0	0	0	0	2.79701E-05	1.40978E-05	8.07065E-05	0.000143935	0	0.000121247	1.50682E-05	0	3.28256E-05	7.43016E-05	0.000379643	1.55919E-05
ASV9361.Lachnospiraceae	0.000653339	0	0.000111449	0	0	5.00138E-05	0	0	0	0.000339551	0	0	0.000149335	0	0	0.00012373	0	0.001039078	7.90806E-05	0	0.000288725	0	0	0	5.11465E-05	0.00011188	0	0.000438121	0	0	0	1.50682E-05	0.000426651	0.000393908	7.43016E-05	0.000210913	0.000576899
ASV7205.Clostridiales_vadinBB60.	0	0.000209939	2.78621E-05	5.01077E-05	0.000138911	0.000525144	0	2.16198E-05	0.000293503	0	0	4.24998E-05	0.000448006	0.000142025	0.00029985	4.94921E-05	0	4.51773E-05	0	5.73329E-05	5.77451E-05	0.001077886	9.88435E-05	0	3.40977E-05	0	8.45869E-05	3.45885E-05	0	0	0	0	0.000284434	4.92384E-05	3.71508E-05	4.21825E-05	0.000530123
ASV6534.Clostridiales	0.000548804	0.000779774	0.00117021	0	0.000198444	0.000225062	0	0.000259437	0.000201783	2.1222E-05	7.61286E-05	8.49997E-05	0.000398228	0.000213038	0.00029985	0.000210341	0	0	2.63602E-05	8.59993E-05	5.77451E-05	3.47705E-05	9.88435E-05	0.000131884	0.000136391	2.79701E-05	4.22934E-05	2.3059E-05	0	0	0	0	0.00016592	4.92384E-05	7.43016E-05	4.21825E-05	9.35512E-05
ASV13843.Ruminococcaceae_UCG.010	0	0.000179948	0	5.01077E-05	0	0.000200055	0	8.6479E-05	0.000110063	0	0	0	0.000248892	3.55063E-05	6.66333E-05	0.000111357	0	9.03546E-05	0	0.000487329	0	0	0.000321241	0.000474784	0.000511465	0.000433536	0	0.000149884	0	0	0	0	9.48114E-05	4.92384E-05	0.000284823	0.000464008	0.000888736
ASV17282.Burkholderiaceae	0	0	0	0.000250539	0	0	0	0.001253946	0	0	0	0	0	0	0	0	0.0132349	0	0	0	0	0	0	0	0	0	0	0	8.63608E-05	0.000430055	0	0	0	0	0	0	0
ASV13845.Ruminococcaceae_UCG.010	0	0.00044987	0	0	0	0.000100028	0	8.6479E-05	0.000165095	0	0	0.0001275	0.000149335	0.000213038	0.0001999	0	0	0.000406596	0	8.59993E-05	0	0.000521558	9.88435E-05	0.000751741	0.000102293	0	0	0	0.000911586	0	0	0	0.000189623	9.84769E-05	0.000359124	0.000232004	0.000436572
ASV13846.Ruminococcaceae_UCG.010	0	0.000209939	0.000362208	0	0.000218289	0.000525144	0	0	0.000733756	0.000254664	0.000152257	0.000212499	0.000497785	0.000284051	0.0003998	2.4746E-05	0	0.000722837	7.90806E-05	0.000200665	8.66176E-05	0.000382476	0.000321241	0.000356088	0.000579661	0.000433536	0.000169174	0	0.000259082	9.82982E-05	0.000154314	0.000105477	4.74057E-05	9.84769E-05	0	2.10913E-05	0.000140327
ASV13847.Ruminococcaceae_UCG.010	0	0.000569835	0.000473656	0.000501077	0.000317511	0	0	0	7.33756E-05	0	0	0	9.9557E-05	0.000142025	0.000366483	0.000148476	0	9.03546E-05	2.63602E-05	0.000229331	0.000288725	0	0.000222398	0.000105507	0.000119342	0.000363611	0.000338347	2.3059E-05	2.87869E-05	0	0.000352718	0	0.00016592	0.000131303	9.90688E-05	4.21825E-05	0.000233878
ASV13848.Ruminococcaceae_UCG.010	0	0.000149957	2.78621E-05	0.000200431	0	0.000100028	0	2.16198E-05	7.33756E-05	0	0	0	0	3.55063E-05	0.000266533	0.00024746	0	0.00067766	0	0.000372664	5.77451E-05	0.000730181	0.000321241	0.00025058	0.000545563	0	0.000592108	0.00023059	7.67651E-05	0	0.001135311	0	0.000355543	0.000131303	0.000433426	0.00050619	3.11837E-05
ASV13849.Ruminococcaceae_UCG.010	0	0.000389887	2.78621E-05	0	0.000138911	0.000225062	0	0	0.000458598	0.00021222	0.000126881	6.37498E-05	9.9557E-05	0.000461582	0.000333167	6.18651E-05	0	0.000361419	0.000131801	0	0	0	0	7.91306E-05	0.00015344	9.78953E-05	8.45869E-05	5.76475E-05	9.59564E-06	1.22873E-05	7.71571E-05	0.000647932	0.000284434	6.56513E-05	0.000260055	0	3.11837E-05
ASV2075.Bacteroidales	0	0.007797739	0	5.01077E-05	0	0.000175048	0	0.008237125	0.000146751	0.000148554	0	0	0.000248892	0.000603607	0.000366483	2.4746E-05	0	0	0.000105441	0	0	3.47705E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.47672E-05	0	0
ASV13851.Ruminococcaceae_UCG.010	0.000574938	0.00092973	0.000473656	0.000350754	0.000257977	0.000575158	0.00057514	0.000756691	0.00033019	0.001336984	0.000634405	0.000403748	0.000348449	0.000603607	0.00029985	0.000272206	0	0.000180709	0	0.000745327	0.00023098	3.47705E-05	0.000321241	3.95653E-05	0	0	9.86847E-05	4.6118E-05	9.59564E-05	3.68618E-05	3.30673E-05	0.000195886	0.000260731	0.000180541	0.000297206	0.000316369	0.000951104
ASV13852.Ruminococcaceae_UCG.010	0	2.99913E-05	0.000222897	5.01077E-05	7.93777E-05	0.000175048	0	2.16198E-05	0.000146751	2.1222E-05	5.07524E-05	2.12499E-05	9.9557E-05	0.000284051	0.000166583	0.000321699	0	0.000858369	0.000105441	0.000315331	0	0.000625869	0.000222398	0.000369276	0.000340977	0	0.000267858	0.000196002	0.000508569	2.45746E-05	0.000275561	0	0.00033184	0.000131303	0.000160987	0.00033746	0.00091992
ASV5630.Methanobrevibacter	0.000261335	0.000629817	0	0	0.000158755	0.000100028	0.000503247	0	5.50317E-05	0.000509327	0.000126881	8.49997E-05	9.9557E-05	0.000213038	0	3.71191E-05	0	0	0.000553564	0.000171999	0.000548578	3.47705E-05	0.000148265	0.000857248	0.002165203	0.000265716	0.000563912	0.000599534	0.000115148	0.000479204	0.000374763	0.00082875	0.000260731	0.000262605	1.23836E-05	4.21825E-05	9.35512E-05
ASV19349.Akkermansia	0	0	5.57243E-05	0.000100215	5.95333E-05	0.000125034	0	0	0	0	0	0.000276249	0.000149335	0	0	6.18651E-05	3.82512E-05	0	0	0.000257998	0	0	0.000518929	0.00059348	0.001363908	0	0.001141923	1.15295E-05	0	0	0	0	0.000592572	0.000246192	2.47672E-05	0.000126548	1.55919E-05
ASV7207.Clostridiales_vadinBB60.	0	0	0	0.000150323	0.000158755	7.50206E-05	0.000503247	2.16198E-05	0.00033019	0.000127332	7.61286E-05	2.12499E-05	0.000497785	7.10126E-05	0.000366483	0.000420683	0.000114753	0.000180709	5.27204E-05	0.000114666	0.000173235	0.000486787	0.000370663	3.95653E-05	0.000187537	0.000909027	0.000239663	0.000149884	0.000268678	0.000860109	0.000352718	0.000316432	0	0.000147715	0.000260055	0.00016873	0.000155919
ASV6536.Clostridiales	0	0.000119965	0.000445794	0.000300646	0.000297666	0.000300083	0	2.16198E-05	0.000366878	0	0.000177633	0	0.000696899	0.000142025	0.0001999	9.89842E-05	0.000114753	0.000135532	0.000395403	0.000315331	2.88725E-05	0.000382476	0.00027182	6.59422E-05	0.000340977	0.000125865	0.000140978	0.00023059	0.000211104	0	6.61347E-05	0	2.37029E-05	0.000311843	0.000111452	0.000210913	9.35512E-05
ASV11594.Ruminococcaceae	0.000130668	0.000389887	0.000696553	0	0.000158755	0.000225062	0	4.32395E-05	9.17196E-05	0.000297107	0.000304514	0.000658748	0.000199114	3.55063E-05	6.66333E-05	7.42381E-05	0	0.000180709	2.63602E-05	0	2.88725E-05	3.47705E-05	0.000345952	0	0.000221635	0.000125865	1.40978E-05	3.45885E-05	3.83826E-05	0	0.00049601	0.000768477	7.11086E-05	0.000213367	1.23836E-05	0	7.79593E-05
ASV13854.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768014	0	5.73329E-05	0	3.47705E-05	0.001902738	0.00067261	0.001005882	0	7.04891E-05	0	1.91913E-05	0	2.20449E-05	0	0	0	4.95344E-05	0	0
ASV17410.Mailhella	0.000209068	2.99913E-05	0.000195035	0	0	2.50069E-05	0	0.000108099	0.000220127	0.00010611	5.07524E-05	0	4.97785E-05	3.55063E-05	0.000266533	0	0	0.000316241	0.000184521	8.59993E-05	0.000202108	0.000208623	0.000222398	2.63769E-05	0	2.79701E-05	0	9.2236E-05	3.83826E-05	0	0.000132269	0.00049725	7.11086E-05	0.000229779	0.000111452	4.21825E-05	3.11837E-05
ASV13855.Ruminococcaceae_UCG.010	0	0	0	5.01077E-05	1.98444E-05	5.00138E-05	0	0	0.000183439	0	0	0	0	3.55063E-05	6.66333E-05	1.2373E-05	0	0.000135532	0	0.000171999	0.000664068	0.000973574	0.000247109	0.00025058	0.000494417	2.79701E-05	0.002904149	0.000784006	0.000239891	0	4.40898E-05	0	9.48114E-05	0.000131303	0.000111452	0.000210913	1.55919E-05
ASV17514.Acinetobacter	0	0	0	0.000350754	0	0	0	4.32395E-05	0	0	0	0.00010625	0	0	0	0	0.001683051	0	0	0	0	0.000452017	0	0	0	0	0	0	0.001487324	0.000282607	0	0	0	0	1.23836E-05	0	0
ASV11595.Ruminococcaceae	0.000522671	0.000419878	0.001253796	0.000250539	0.000654866	0.000200055	0	0.000151338	3.66878E-05	8.48878E-05	0.001040424	0.000339999	0.000199114	0.000284051	0.000133267	1.2373E-05	7.65023E-05	0	0	8.59993E-05	2.88725E-05	0.000139082	0.000617772	5.27537E-05	3.40977E-05	8.39102E-05	0	0	0.000844416	0	7.71571E-05	0	0.00016592	4.92384E-05	0	0.000147639	9.35512E-05
ASV7208.Clostridiales_vadinBB60.	0	0.000179948	0.000111449	0.000200431	0.000119067	5.00138E-05	0.000263606	8.6479E-05	0.000385222	0	0	8.49997E-05	4.97785E-05	0.000426076	9.995E-05	0.000111357	0	0.000180709	0.000316322	8.59993E-05	0.000288725	0.000382476	0.000222398	0.000118696	0.000221635	0.000125865	0	0	0	0	0.000154314	0	0.000402949	0.000508797	9.90688E-05	0.000379643	0
ASV8819.Coprococcus_3	0.00206455	0	0.000585105	0.002004309	0.000932688	0.00040011	0.000718924	0	0.00033019	0.000785213	0.00147182	0.001062496	0.000696899	0.000426076	0.000633017	0.001088826	0.000459014	0.000135532	0.000395403	8.59993E-05	0.000259853	0.000486787	0.000172976	1.31884E-05	3.40977E-05	0.000153835	0	0	0.000652504	0.000565215	0.000606234	0.000467114	0	0.000393908	0.000643947	0.000105456	1.55919E-05
ASV7209.Clostridiales_vadinBB60.	5.22671E-05	0.000179948	0.000167173	0.000100215	0.000257977	0	4.79283E-05	2.16198E-05	0.000146751	0.00010611	0.000101505	0	4.97785E-05	0	0.000266533	0.000470175	0	0	0.000131801	0.000200665	2.88725E-05	0.000243394	0.000370663	0.00017145	1.70488E-05	0.000321656	0.000197369	9.2236E-05	2.87869E-05	6.14364E-05	0.000319651	0	9.48114E-05	0.00011489	6.1918E-05	0.000400734	0.000233878
ASV13860.Ruminococcaceae_UCG.010	0	0.000149957	2.78621E-05	0.000150323	0	0.000525144	0.000718924	0	0.000972227	0.000190998	5.07524E-05	0	0.000199114	0.000532595	0.0001999	0.00012373	0	0.000180709	0	0.001031992	0.000144363	0.000347705	0.000444796	0.000131884	0.000102293	0.00013985	0.000112782	0.000149884	0.000143935	0	0.000220449	0	0.000450354	0.000213367	0.000408659	0.000632738	0.00074841
ASV7210.Clostridiales_vadinBB60.	0	0.000209939	5.57243E-05	0	0.000198444	5.00138E-05	0	0	0.000220127	0	0	0	4.97785E-05	0.000284051	0.0001999	0.000235087	0	0	0	5.73329E-05	0.000259853	0.000173853	0.000197687	0.000303334	3.40977E-05	0	7.04891E-05	0.000322826	9.59564E-06	0	0	0	0.00033184	8.20641E-05	0.000111452	0.000358551	0.00024947
ASV13861.Ruminococcaceae_UCG.010	0	2.99913E-05	8.35864E-05	0.000150323	5.95333E-05	0.000425117	0	2.16198E-05	0.000458598	0	0	0	0.000497785	0.000355063	0.000133267	0.000173222	0	0.000180709	0	0.000945992	0	0.000208623	0.000222398	6.59422E-05	8.52442E-05	0	0.00032425	0.000807065	0.000383826	0	8.81795E-05	0	0.000402949	0.000262605	0.000160987	0.000189821	0.000561307
ASV13862.Ruminococcaceae_UCG.010	0.000287469	0.000149957	0	0.000100215	0.000138911	0.000275076	0	4.32395E-05	0.000293503	8.48878E-05	5.07524E-05	0	0	0.000213038	0.000133267	6.18651E-05	0	9.03546E-05	0.000369043	0.000315331	0.000202108	0.000764951	2.47109E-05	0.000211015	0.000528514	8.39102E-05	0.000437032	0	9.59564E-06	0	0.000606234	0.000120545	0	0.000213367	0.000247672	0.000379643	0
ASV18609.Mollicutes_RF39	0	0	0.00039007	5.01077E-05	5.95333E-05	0.000425117	2.39641E-05	0	0.000642037	0	0.000126881	0.000254999	0.000896013	0.000248544	0.000266533	0.000358818	3.82512E-05	0.00067766	7.90806E-05	0	0.000259853	0.000243394	0.000296531	0	0.000204586	0.000321656	0	0	0.000143935	0	0.000209426	0.00016575	0.000260731	0.000229779	2.47672E-05	0.00016873	0
ASV9370.Lachnospiraceae	0.000339736	2.99913E-05	0.000362208	0.000100215	0.000257977	0.000275076	0.000599104	0	0.000440254	0.000403217	0.000507524	0.000403748	0.000149335	0.000461582	0.0001999	0.00053204	0	0.000135532	0.000158161	0.000257998	0.00034647	0.000208623	2.47109E-05	0.00017145	6.81954E-05	0.000265716	0	0	0.000566143	0.00027032	0.000242494	0.000135614	0.000142217	0.000590861	0.001250743	0.000126548	0
ASV18610.Mollicutes_RF39	0.000182935	0.000539843	0.000139311	0.000200431	0.000238133	0.000450124	0	0.000302677	0.000385222	0	0	0.000509998	0.000448006	3.55063E-05	0.000166583	0.000148476	7.65023E-05	0	0.000289962	0.000171999	0	0	0	0	0.000170488	0	1.40978E-05	0	9.59564E-06	0.000196596	0	0	0	4.92384E-05	9.90688E-05	0.00016873	7.79593E-05
ASV3902.Prevotellaceae_UCG.003	0	0	0	0	0	0.003150866	0	0	0	0	0	0	0.003235602	0.00067462	0.003231717	0	0	0	0	8.59993E-05	0	0	4.94218E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3302.Muribaculaceae	0	0	5.57243E-05	0.000551185	0.000138911	0.000300083	0	0	0.000880508	0.000254664	0.000253762	0.000531248	9.9557E-05	0.000355063	0.000266533	0.000321699	0.000306009	0	0	0.000143332	0.000173235	0.000104312	0.001062568	0.000211015	8.52442E-05	0	2.81956E-05	0.000380474	0	0	0	4.52046E-05	0	1.64128E-05	9.90688E-05	0.000611647	4.67756E-05
ASV15992.Kiritimatiellae_WCHB1.41	0	0.000209939	0	0	0	0.000575158	0	0	0.000183439	0	0	0	0.001144905	0.000497088	0.000233217	0.000173222	0	0.000496951	0	0.000458663	0	0	0.001161411	0.000659422	0	0	0	0	0	0	0	0	0.000639977	0.000623687	0.000780166	0.00067492	0.000888736
ASV6003.Christensenellaceae_R.7.	0	5.99826E-05	0	0.000250539	0.000138911	0.000100028	0	0.000129719	9.17196E-05	0	0	8.49997E-05	0.000149335	7.10126E-05	0	0.000136103	0	0	0	0	0	0	0.000172976	0	0	0	1.40978E-05	0.000103766	0.002360527	0	0	0	0	0.000262605	0.000198138	0.000189821	0
ASV12879.Oscillibacter	0	2.99913E-05	0.000195035	0	0.000138911	0.000150041	0.000263606	0	7.33756E-05	2.1222E-05	0.00020301	0.0001275	4.97785E-05	0.000106519	0.000233217	0.000222714	0	0.000361419	5.27204E-05	5.73329E-05	2.88725E-05	0.000104312	0.000148265	0.000145073	0.00044327	0.000307671	0.000267858	0.000115295	0.000191913	0	9.9202E-05	0.000150682	0	6.56513E-05	3.71508E-05	0.000189821	0
ASV2081.Bacteroidales	0	0	0.000640829	0.000952047	0.000297666	0.000550151	0	0	0.000128407	0.000679103	0.000329891	0.000956246	0.001194684	0.000177532	9.995E-05	0.001039334	0.000114753	0.002710639	0.000131801	2.86664E-05	0.000635196	0	0.000172976	0.001107829	3.40977E-05	9.78953E-05	0.000747184	0	0	4.91491E-05	0.001135311	0	0.000260731	0.00116531	0.001535566	0.000442916	0
ASV11600.Ruminococcaceae	0	0.000149957	0	0	9.92221E-05	7.50206E-05	0	6.48593E-05	0.000165095	6.36659E-05	0.000659781	4.24998E-05	0	0.000106519	0.000133267	8.66112E-05	0	0.000451773	0.000579924	0.000114666	5.77451E-05	0.000104312	0	0.000184638	0.00015344	0.00011188	0.000253761	0.000507298	0.00015353	0	0.000363741	0.000979432	0	4.92384E-05	0	0.000126548	0.000374205
ASV13866.Ruminococcaceae_UCG.010	0	0.000209939	0.000195035	0.000300646	0.000377044	0.000300083	0	4.32395E-05	0.000275159	0	0	6.37498E-05	0.000547563	0.000319557	6.66333E-05	0.000210341	0	0.000361419	0	0.000200665	0	0	0.000172976	0.000395653	0.000221635	0	0.000465228	0.000149884	0	0	0.000132269	0	0.000142217	0.00011489	0.000111452	6.32738E-05	0.000124735
ASV18429.Izimaplasmatales	0	0	0	0	0	0.000100028	0	0	0.000476942	0	0	0	0.000448006	0.00039057	0.0003998	0	0	0	0	0.000630662	0	0	0.000296531	6.59422E-05	0	0	0.000380641	0.000368944	0	0	0	0	0	0	1.23836E-05	0.000759285	0.000966696
ASV6004.Christensenellaceae_R.7.	0.000182935	2.99913E-05	0	0.000150323	0.000119067	5.00138E-05	0.000119821	0	0.000183439	0.000169776	5.07524E-05	0.00010625	9.9557E-05	0.000106519	9.995E-05	0.000111357	0	0.000225887	0.000869886	0.000114666	0.000259853	0	0.000321241	9.23191E-05	0.000937686	0.000461506	9.86847E-05	0.00023059	0.000335847	0.000565215	0.000595212	0.000286295	0.000237029	0.000279018	0.000148603	0.00016873	0.000109143
ASV3305.Muribaculaceae	0.000418137	0.000419878	0.000222897	0.000300646	0.000515955	0.000200055	0.000886674	0.000799931	0.00033019	0.000997432	0.001141929	2.12499E-05	0.000398228	0.00039057	0.000966184	1.2373E-05	0.000267758	0.000632482	0.001607971	0	0.000490833	0	0.00027182	0.000276957	3.40977E-05	6.99252E-05	0.000521619	3.45885E-05	0	7.37237E-05	7.71571E-05	0.000738341	0	0.00011489	2.47672E-05	4.21825E-05	0
ASV5631.Methanobrevibacter	0.000313603	0.000629817	5.57243E-05	0	1.98444E-05	5.00138E-05	0.000167749	0.000172958	7.33756E-05	0.000169776	2.53762E-05	0.0001275	0	0.000426076	0	2.4746E-05	3.82512E-05	4.51773E-05	0.000474483	0.000114666	0.000259853	0	9.88435E-05	0.000263769	0.003085841	0.000251731	0.002213356	0.000276708	1.91913E-05	0.00040548	0.000176359	0.00016575	0.000142217	0.000623687	1.23836E-05	4.21825E-05	3.11837E-05
ASV13873.Ruminococcaceae_UCG.010	0.000496537	5.99826E-05	5.57243E-05	0.000150323	5.95333E-05	0.000300083	0.001078387	0	0.000220127	0.000848878	0.000177633	2.12499E-05	0.000149335	0.000177532	0.00029985	0.000259833	0	0.000180709	7.90806E-05	2.86664E-05	0.001934459	0.000173853	0	0.000303334	0.00059671	0.000419551	0.000267858	0	0.000182317	0.002064262	0.000154314	0.000391773	0.000379246	0.000492384	0.00017337	0.000147639	0.00042098
ASV13878.Ruminococcaceae_UCG.010	0.000104534	0.000359896	0.000222897	0	0.000396888	0.000175048	0	2.16198E-05	0.000201783	0.000381995	7.61286E-05	0.000361249	4.97785E-05	3.55063E-05	0.000266533	9.89842E-05	0	0.00117461	0	8.59993E-05	0.000173235	0.000173853	0.000148265	0.000435218	0.000511465	2.79701E-05	0.000239663	2.3059E-05	0.000412613	0	0.000760548	0.0009945	4.74057E-05	0.000443146	0.00017337	0.000105456	0.000483348
ASV17283.Burkholderiaceae	0	0	0	0.000100215	0	0	0	0.004734726	0	0	2.53762E-05	0.0001275	0	0	0	0	0.011322343	0	0	0	0	3.47705E-05	0	0	0	0	0	0	0.000239891	3.68618E-05	0	0	0	0	0	0	0
ASV17685.Rhodospirillales	0	0	0	0	0	0.000150041	0	0	7.33756E-05	0	0	0	0	7.10126E-05	6.66333E-05	0	0	0	0	0.000343997	0	0.000208623	0.000395374	0.00025058	0.00059671	0	0.000733086	6.9177E-05	0	0	0	0	0.001588092	0	0.000681098	0.002130217	0
ASV13883.Ruminococcaceae_UCG.010	0.000339736	0.000179948	0.000585105	0.000150323	0.000396888	0.000275076	0	2.16198E-05	0.000238471	0.000190998	0.000279138	4.24998E-05	0.000199114	0.000568101	0.0003998	0.000334072	0	0.000587305	0.000369043	0.000544662	2.88725E-05	6.9541E-05	0.00056835	0.000461595	0.000170488	0.000391581	0.000521619	0.000611064	0.000239891	0	8.81795E-05	0.000632864	0.000284434	0.000738577	4.95344E-05	0.000189821	0.000639267
ASV9391.Lachnospiraceae	0.000418137	0	0.000167173	0	9.92221E-05	0	0.000167749	0	0	0.00021222	0.000101505	0	0	3.55063E-05	0	3.71191E-05	0	0.000135532	0.000289962	0	0.000548578	0.000417246	0	5.27537E-05	1.70488E-05	0.000181805	4.22934E-05	0	0.000163126	0.000466917	5.51122E-05	0.000557523	4.74057E-05	0.000180541	6.1918E-05	2.10913E-05	0
ASV6539.Clostridiales	0	8.99739E-05	0	5.01077E-05	1.98444E-05	5.00138E-05	0	0	1.83439E-05	0	0	4.24998E-05	0.000149335	3.55063E-05	0	1.2373E-05	0	0.000361419	0.002108815	0.000200665	8.66176E-05	0	0.000321241	0.000659422	0.000511465	0	0.000155076	0.000392003	0	0.000749524	3.30673E-05	0.000632864	2.37029E-05	6.56513E-05	0.000532495	0.000316369	0.000265062
