region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV14081.Ruminococcaceae_UCG.010	4.01284E-05	0	0	0	0	8.23023E-05	0	0	0	0	2.94568E-05	0	0	0.000239399	0.000272636	0.000139324	0.000219898	5.51283E-05	8.93515E-05	7.72475E-05	4.10717E-05	7.37888E-05	0.000152781	0.000267911	0.000160165	0.000209501	3.20092E-05	0.000257315	4.40937E-05	0.000557776	0.000342877	6.46099E-05	0.000215004	0.000468055	0.000299174	0.00075754	0.000658043	0.000251636	0.000298942	0.000135124
ASV2130.Bacteroidales	0	0.000276447	0	6.82477E-05	0	2.74341E-05	0	3.27504E-05	0	0	0	0.000600962	0.000133266	0	0	0	0	0	8.93515E-05	0	1.36906E-05	0	0	0	0	0	0	0	0.000411541	0.000720461	6.42894E-05	0.001195283	0	0.000123897	1.9945E-05	0	1.60498E-05	0.000287584	5.60517E-05	1.68905E-05
ASV11749.Ruminococcaceae	8.02568E-05	0.000138223	8.27472E-05	0.000272991	0.000554777	0	0.00010111	6.55008E-05	0	2.2668E-05	0.000382939	0.000236092	7.99595E-05	8.97747E-05	6.05859E-05	0.000116104	0	8.26925E-05	0.000156365	7.72475E-05	0	1.47578E-05	6.79025E-05	0.000334889	0.000276649	0.000157126	0.000352101	0.000147037	0.000543822	0.000162685	6.42894E-05	0.000161525	8.60018E-05	0.000110131	0.000179505	6.31283E-05	3.20996E-05	0.000107844	3.73678E-05	3.37809E-05
ASV18663.Mollicutes_RF39	4.01284E-05	0.000967564	0.000165494	0.000136495	0.000467181	0.00013717	0	9.82511E-05	0	4.53361E-05	0.000324025	0	2.66532E-05	2.99249E-05	0	2.32207E-05	3.14139E-05	2.75642E-05	0.00042442	0	6.84528E-05	0	0	0.00011163	0.000145605	0.000349168	0	7.35186E-05	0	2.32407E-05	4.28596E-05	0.00012922	0.000143336	8.2598E-05	5.98349E-05	6.31283E-05	3.20996E-05	0.000107844	9.34195E-05	3.37809E-05
ASV15736.Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99249E-05	3.02929E-05	0	0	0.008351939	8.93515E-05	0	0.000150596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2131.Bacteroidales	0.000120385	0.000322521	2.75824E-05	0	0	0	2.52774E-05	0	0	0.000362688	0.001089902	0.000171703	0	0.000269324	0.000212051	0.000185766	0	0.001157695	0.000625461	0	0.002272634	0	0	6.69777E-05	5.8242E-05	0	3.20092E-05	0	0	9.29627E-05	0.000171438	0	8.60018E-05	0	0.000777853	7.89104E-05	0.000288897	0	0	8.44523E-05
ASV16666.Oligosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0.000171703	0	0	0	0	0	0	0	0	0.000602385	2.95155E-05	0	0	0	0	0	0	0	2.32407E-05	0.00105006	0	0.00078835	2.75327E-05	0	0.000931143	0.000353096	0	7.47356E-05	0.000304028
ASV3923.Prevotellaceae_UCG.003	0.001725522	9.21489E-05	0	0.005391571	0	0	0.000758323	0	0	0	0.002621657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000516011	0	7.97798E-05	0	0	0	0	0
ASV4172.Alistipes	8.02568E-05	0.000230372	2.75824E-05	3.41239E-05	0	8.23023E-05	0.000530826	3.27504E-05	0	0	2.94568E-05	8.58516E-05	0	8.97747E-05	6.05859E-05	4.64414E-05	0.000219898	0.000385898	0.000201041	1.54495E-05	0.000136906	0.000147578	0.000203707	0.000223259	0.00029121	0.000192042	0	0.000183797	5.87915E-05	6.9722E-05	0	0.000161525	2.86673E-05	0	0	7.89104E-05	0.000256797	8.98699E-05	0.000112103	1.68905E-05
ASV4686.Rikenellaceae_RC9	4.01284E-05	0.001013638	5.51648E-05	6.82477E-05	0	8.23023E-05	0	0	0	0	0	0	0	0	0	0	0.000376967	0	0.000446758	0	0	0.00026564	0	0	0	0	0	0	0	0	0	0	0.000258005	0.000784681	0.00015956	0.000915361	8.02491E-05	0	0	3.37809E-05
ASV18351.Anaeroplasma	0.000120385	0.000138223	0.00011033	6.82477E-05	0.000175193	0	7.58323E-05	6.55008E-05	0	0	0	0.000214629	0.000159919	0.000209474	0.000181758	0.000371531	3.14139E-05	0.000385898	0.000223379	0.000293541	8.21434E-05	0.000118062	0	0.00011163	0.000160165	0.000192042	0.000128037	0	5.87915E-05	4.64814E-05	2.14298E-05	0	0.000114669	6.88317E-05	5.98349E-05	4.73462E-05	6.41993E-05	1.7974E-05	5.60517E-05	6.75619E-05
ASV17251.Bradymonadales	0	9.21489E-05	0	6.82477E-05	5.83976E-05	0.000274341	0	0	0	0	0	0	0	0	0	0	0	0	0.00042442	0	0	0	0	0	0	0	0	0	2.93958E-05	0	0.000107149	0	1.43336E-05	0	0	0.000505027	3.20996E-05	0.000143792	0.000728672	0.001756608
ASV16097.Kiritimatiellae_WCHB1.41	0.000321027	0.000184298	5.51648E-05	0.000102372	0	0	0.000429716	3.27504E-05	0	0	0.000265111	0.000386332	0.000106613	0	0	0	0	0	4.46758E-05	0.000262642	8.21434E-05	0.000162335	8.48781E-05	4.46518E-05	2.9121E-05	1.74584E-05	6.40184E-05	0.001213057	7.34894E-05	2.32407E-05	6.42894E-05	0	7.16681E-05	0.000206495	0	4.73462E-05	0.000160498	0	1.86839E-05	5.06714E-05
ASV7269.Clostridiales_vadinBB60.	0	9.21489E-05	0	0	0	2.74341E-05	0	0	0	4.53361E-05	0	8.58516E-05	0	0.000389024	0.000363515	0.000812725	3.14139E-05	5.51283E-05	0	0	0	0	0	4.46518E-05	0.000218407	0.000226959	0.000256074	0.000459491	0.000881873	0.000302129	0.000107149	0.00019383	0.000114669	2.75327E-05	7.97798E-05	0	4.81495E-05	0	0	5.06714E-05
ASV16098.Kiritimatiellae_WCHB1.41	0.000441413	0.000184298	0.00011033	0.000204743	2.91988E-05	0	0.000303329	0.000163752	0	0	0	4.29258E-05	7.99595E-05	0	6.05859E-05	0	0	0	2.23379E-05	9.2697E-05	4.10717E-05	0.000147578	0.000441366	0.000580474	2.9121E-05	0	0.000256074	0.000147037	0.000220468	2.32407E-05	0.000128579	6.46099E-05	8.60018E-05	5.50653E-05	0.000179505	9.46925E-05	1.60498E-05	0	0	1.68905E-05
ASV14103.Ruminococcaceae_UCG.010	0	0.000322521	0.000193077	6.82477E-05	0.000145994	0	0.000278052	0.000196502	0	0	0.000382939	0.000321944	0.000133266	2.99249E-05	0.000151465	0.000116104	0	0.000303206	0.000290392	0.000169945	0.000136906	0.000236124	0.000135805	0.000312563	0.000131044	0.000122209	0.000288083	0.000220556	0.000102885	9.29627E-05	0.000128579	9.69149E-05	0.000100335	0.000192729	0.000239339	0.000268295	0.000224697	0.000251636	0.000448414	0.000185795
ASV5289.Gastranaerophilales	0	0	0	0	2.91988E-05	0	0	0	0	0	0	0.00015024	0	0.000149624	0.000484687	0.000185766	0.001853423	0.000110257	0	0.000339889	0	1.47578E-05	6.79025E-05	0	0	0	0	5.5139E-05	0	0	6.42894E-05	0	1.43336E-05	0.000123897	0.000359009	3.15642E-05	0	0	0	0
ASV14107.Ruminococcaceae_UCG.010	4.01284E-05	0.000184298	0	0.000136495	0	5.48682E-05	0	3.27504E-05	0	0	0	0.000128777	2.66532E-05	0.000209474	0.000393808	9.28829E-05	9.42418E-05	0.000110257	0.000156365	0.000293541	0.000123215	0.000103304	1.69756E-05	0	0.000160165	0.000139667	0.00041612	0	0	4.64814E-05	0.000492885	0.00019383	0.000444343	0.000220261	0.000518569	0.000236731	0.000160498	0.000449349	0.000149471	0.000270247
ASV19399.Puniceicoccaceae	0	0	2.75824E-05	0	0.000116795	5.48682E-05	0.00010111	0	0	0	5.89136E-05	0	0	0.0001197	0.000302929	0.000139324	3.14139E-05	5.51283E-05	6.70136E-05	0	0.000164287	0.00013282	0.000135805	6.69777E-05	0.000203847	0.000192042	0.000160046	0.000128658	2.93958E-05	0.000209166	0.000107149	0	0.000100335	0.000165196	0.000239339	0	0.000176548	8.98699E-05	0.000242891	0.000388481
ASV4695.Rikenellaceae_RC9	0.000280899	0.000598968	0	0.000682477	0	0.001124798	2.52774E-05	0.000622257	0	0	0.000471309	0.000171703	0.000639676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192868	0	5.73345E-05	0.000110131	0	3.15642E-05	6.41993E-05	0	1.86839E-05	0
ASV3435.Alloprevotella	0	0	0.000137912	0	0.001401542	0	0.002325523	0	0	0.001473422	0.001649582	6.43887E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000793686	6.9722E-05	0.000685753	0	0.00094602	0	0	0	0	0	0	0
ASV3552.Prevotellaceae	0.000200642	0.000322521	0.000275824	0	0.000437982	0.000356643	0.00303329	0.000327504	0	0	0.000117827	0.000965831	0.000159919	0	0	0	0	0	4.46758E-05	0	0.000533932	0	0	0	0	0	0	0.000147037	0.000132281	0.000162685	0.000128579	0.000613794	0.000301006	8.2598E-05	7.97798E-05	3.15642E-05	8.02491E-05	0	1.86839E-05	6.75619E-05
ASV11769.Ruminococcaceae	0.000401284	0.000552893	0.000220659	0.000477734	0.00023359	0.000576116	0.000303329	0.000196502	0	0.00034002	0.000147284	0.000472184	0.000186572	2.99249E-05	3.02929E-05	0	0	0.000633976	0	0.000154495	0	1.47578E-05	5.09269E-05	0	7.28025E-05	8.7292E-05	9.60277E-05	9.18983E-05	5.87915E-05	2.32407E-05	0.000171438	0.00019383	1.43336E-05	2.75327E-05	0.00011967	1.57821E-05	0	3.59479E-05	1.86839E-05	1.68905E-05
ASV2138.Bacteroidales	0	0.00041467	0.000137912	0.001160212	0.000583976	0.000192039	0.000151665	0.000655008	0	0	0.000324025	0.000901442	0.000772942	0	3.02929E-05	0	0	0	0	0	0	2.95155E-05	8.48781E-05	0	0	0	0	0	0.000146979	0	4.28596E-05	0.000290745	7.16681E-05	4.1299E-05	0	3.15642E-05	0.000112349	0	0	0
ASV14115.Ruminococcaceae_UCG.010	4.01284E-05	0	0	0.000409486	0	0	0.000176942	0	0	0	8.83704E-05	0.000128777	0	0.0001197	9.08788E-05	0.000139324	0.000471209	5.51283E-05	8.93515E-05	0.000169945	5.47623E-05	0.000177093	0.000458342	8.93037E-05	7.28025E-05	0.000279334	0.000320092	0	0	0.000232407	2.14298E-05	0.000226135	0	0.000385457	3.98899E-05	7.89104E-05	0.000176548	8.98699E-05	0.000112103	0.000320919
ASV2140.Bacteroidales	0	4.60745E-05	0.000165494	0.000102372	2.91988E-05	0.00013717	0	0	0	0	5.89136E-05	0	0	0.000448873	0.000212051	0.000139324	0	0	0.00031273	0.000602531	9.5834E-05	0.000295155	0	0	5.8242E-05	0	9.60277E-05	3.67593E-05	0.000338051	0	0.000321447	0	0.00078835	8.2598E-05	0.000418844	0.000110475	0.000577793	0.000790855	9.34195E-05	0.000253357
ASV14120.Ruminococcaceae_UCG.010	0	0	0	0	2.91988E-05	0	0	9.82511E-05	0	0	0	0	0.000239878	0.0001197	0	6.96621E-05	0.00015707	0.000441026	0.000826502	0.000247192	0	0.000177093	0.000203707	0.000625126	0.000465936	0.000611044	0.000480138	0.000588149	0	0	0.000642894	0.00038766	0	0	0.00011967	0.000126257	0.000176548	0.000503271	0.000242891	0.000439152
ASV4227.Rikenellaceae_dgA.11	0.000160514	0.002303723	0.001241208	0	5.83976E-05	0.000109736	0.001617755	0.000131002	0	0	0	0.000386332	0.000106613	0	0	0	0	0	4.46758E-05	0	0	0.000339428	0	0	0	0	0	0.000312454	0	0	2.14298E-05	0	0.000215004	0	0.00011967	0.000110475	0	0.000539219	0.000560517	0.000135124
ASV16111.Kiritimatiellae_WCHB1.41	8.02568E-05	0.000184298	0.000137912	0.000170619	0	5.48682E-05	0.00010111	0	0	0	2.94568E-05	6.43887E-05	2.66532E-05	0	0	0	0	0	0.000111689	9.2697E-05	0.000287502	0.000191851	0.000288586	0.000245585	0	0	0.000544157	0.000128658	0.000102885	0.000278888	0.000150009	0.00019383	1.43336E-05	0.000316626	0.000179505	7.89104E-05	0.000128399	0	3.73678E-05	0
ASV2613.Bacteroidales_p.251.o5	0	0.000460745	0	0	0.000116795	0	0	3.27504E-05	0	0	0	2.14629E-05	0	0	0	0	0	0	0	1.54495E-05	0	0	0	4.46518E-05	0	0	0	7.35186E-05	0	0	0	0	0	0	0	0.002761864	0	0	0.001756287	1.68905E-05
ASV11787.Ruminococcaceae	0	0.000322521	0.00057923	6.82477E-05	0.001635132	0	0.000429716	6.55008E-05	0	0	8.83704E-05	8.58516E-05	2.66532E-05	0	3.02929E-05	0.000162545	3.14139E-05	0.000165385	0	7.72475E-05	0	0	0	0.000133955	0	0	0.000192055	3.67593E-05	0	2.32407E-05	0.000214298	0.000226135	0.000129003	0.00015143	0.000339064	0.000173603	8.02491E-05	8.98699E-05	0.000242891	0.000287138
ASV8009.Erysipelotrichaceae_UCG.004	0	4.60745E-05	0	0.000170619	0	2.74341E-05	0.000126387	3.27504E-05	0	0	0	4.29258E-05	7.99595E-05	0.000269324	0.000212051	0.000348311	0.000282725	0.000578847	4.46758E-05	3.0899E-05	2.73811E-05	0.000118062	0.000118829	8.93037E-05	0.000364012	0.000453919	9.60277E-05	0.000312454	0	4.64814E-05	0.000128579	3.2305E-05	0	2.75327E-05	3.98899E-05	1.57821E-05	3.20996E-05	0.000107844	0.000130787	0.000168905
ASV16112.Kiritimatiellae_WCHB1.41	0.000321027	0	0	0	0	0	0.000126387	0	0	0	5.89136E-05	6.43887E-05	0	0	0	0	0	0	6.70136E-05	0.000278091	0	0.000103304	0	0	0	3.49168E-05	0.000864249	0.00053301	0	0.000232407	0.000535745	0	0.00078835	0.000302859	0.000518569	0.001183656	0.000641993	8.98699E-05	0.000242891	0.000185795
ASV3927.Prevotellaceae_UCG.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413217	0	0	0	0	0	0	0.000573218	0.000302129	0.00210012	0	0.00031534	0	9.97248E-05	0.000268295	0.000946939	0.000754907	0	0.001182333
ASV11793.Ruminococcaceae	0	0.000322521	5.51648E-05	0	0	0.000109736	0	0.000196502	0	0	0	0	0.000239878	0.000149624	0.000302929	0.000185766	0	5.51283E-05	0.000178703	3.0899E-05	0.000301192	0.000339428	0	2.23259E-05	0.000320331	0.000593586	6.40184E-05	0	0	6.9722E-05	8.57192E-05	9.69149E-05	5.73345E-05	1.37663E-05	0	4.73462E-05	4.81495E-05	1.7974E-05	0.000112103	5.06714E-05
ASV14135.Ruminococcaceae_UCG.010	0	0	5.51648E-05	3.41239E-05	2.91988E-05	0	2.52774E-05	3.27504E-05	0	0	0.000265111	0.000128777	0	5.98498E-05	6.05859E-05	0.000116104	9.42418E-05	0.000248077	0.000156365	0.000231743	0.000109525	7.37888E-05	0.000458342	0.000245585	0.000174726	0.000139667	0.000256074	0	5.87915E-05	4.64814E-05	0.000107149	0.000226135	5.73345E-05	0.000123897	5.98349E-05	0.000110475	9.62989E-05	0.000161766	1.86839E-05	0.000168905
ASV14137.Ruminococcaceae_UCG.010	4.01284E-05	0	0	0	5.83976E-05	0	0	0	0	0	8.83704E-05	6.43887E-05	2.66532E-05	5.98498E-05	0	0	0.000376967	0	0.000268055	9.2697E-05	5.47623E-05	0.000280397	0	0.0006028	0.000262089	0.000157126	0	0	0.000249864	9.29627E-05	0.000192868	0.000452269	0.00015767	0.000206495	9.97248E-05	9.46925E-05	0.000433345	0	0.000467098	3.37809E-05
ASV7277.Clostridiales_vadinBB60.	0	4.60745E-05	5.51648E-05	3.41239E-05	0.000116795	0.000192039	0	0.000294753	0	0	0.000117827	6.43887E-05	0.000426451	8.97747E-05	0	0.000162545	3.14139E-05	2.75642E-05	0	0.00030899	0.000123215	5.9031E-05	0.00027161	8.93037E-05	5.8242E-05	5.23752E-05	0	0.000147037	4.40937E-05	0.000139444	0	6.46099E-05	0.000186337	2.75327E-05	0.000359009	4.73462E-05	0.000256797	3.59479E-05	0.000130787	0.000168905
ASV5661.Methanosphaera	0.000200642	0.000138223	2.75824E-05	6.82477E-05	0	0	0.000202219	0	0	2.2668E-05	2.94568E-05	4.29258E-05	0	0	0	0	0	0	0	0	0	2.95155E-05	3.39512E-05	0	0	0	0	0	0.001749048	6.9722E-05	4.28596E-05	0.000807624	0.000100335	0.000123897	0.00011967	4.73462E-05	0.000112349	0	5.60517E-05	0
ASV2721.Bacteroidales_RF16.	0.000160514	4.60745E-05	8.27472E-05	0.000136495	0	0.001481441	5.05548E-05	0	0	0	0	0	0	0.000149624	9.08788E-05	0.000139324	0	0	6.70136E-05	0	0	0	0	0.000535822	0	0	0	0.000183797	0	0	0	3.2305E-05	0.000100335	0	0.00011967	0	4.81495E-05	1.7974E-05	0.000280259	0.00037159
ASV4711.Rikenellaceae_RC9	0	0.001151861	8.27472E-05	0.000409486	0	0	0.000126387	0	0	0	0	0	0	8.97747E-05	0.000151465	0.000139324	6.28279E-05	0	0	6.1798E-05	0	0.000118062	0	2.23259E-05	0	0	9.60277E-05	3.67593E-05	8.81873E-05	0.000511295	0.000171438	0.000226135	5.73345E-05	0.000440523	1.9945E-05	9.46925E-05	8.02491E-05	0.000107844	3.73678E-05	0.000557385
ASV4712.Rikenellaceae_RC9	0.000561798	0.000460745	0.000248242	0.000307115	0.000613174	0	0.000530826	0	0	0	0	4.29258E-05	0	0	0	0	0	0	6.70136E-05	0.000231743	0	0.000191851	0	0	0	0	0	0	0.000323353	0	0	0.00012922	0.000200671	0.000289093	0.000219394	0	0.000577793	0.001294126	7.47356E-05	0.000557385
ASV11799.Ruminococcaceae	0.000361156	0.000645042	0.000910219	0.000682477	0.000467181	0.000932759	0.000935265	0.000393005	0	0	0.000206198	0.000343407	0.000266532	0.0001197	0.000121172	0.000255428	0	0	0	0.000108147	0	4.42733E-05	0	6.69777E-05	0.000174726	3.49168E-05	6.40184E-05	0	1.46979E-05	6.9722E-05	2.14298E-05	3.2305E-05	1.43336E-05	6.88317E-05	0.000219394	1.57821E-05	4.81495E-05	8.98699E-05	0	5.06714E-05
ASV15695.Saccharofermentans	4.01284E-05	4.60745E-05	0	0	0	0	0	0	0	0	0	0	7.99595E-05	0	0	0	0	0.000137821	0.000178703	3.0899E-05	0.000191668	0.000103304	0	4.46518E-05	8.73629E-05	1.74584E-05	0.000768221	7.35186E-05	0.000102885	0.000395092	0.000171438	0.001582943	4.30009E-05	0.000729616	0.000219394	0.000268295	0.000304947	0	7.47356E-05	1.68905E-05
ASV2148.Bacteroidales	0.000481541	0	0	0	0	0	0	0	0	0	0.000176741	0	0	0.000718197	0.000848202	0.000789504	0	0.00033077	0.000625461	6.1798E-05	0	0.000575552	0	0	0	0	0	3.67593E-05	0.000161677	0	0	0	0.000129003	9.63643E-05	0.000279229	0.000220949	0.000176548	0.000431375	0.000373678	0.000641838
ASV14144.Ruminococcaceae_UCG.010	4.01284E-05	0	0.000137912	0	0.000116795	0	5.05548E-05	0	0	0	0.000147284	8.58516E-05	0	0.000179549	6.05859E-05	0.000278649	0.000471209	2.75642E-05	0.000513771	0.000262642	0	0.000280397	0.000305561	0.000156281	5.8242E-05	0.000192042	0.000288083	0.000165417	0	6.9722E-05	2.14298E-05	3.2305E-05	0	0.000220261	0.000299174	0.000220949	0.000160498	0.000125818	5.60517E-05	0.000135124
ASV5302.Gastranaerophilales	8.02568E-05	0	0.000137912	0	8.75964E-05	0.000356643	0.000379161	0	0	0	0.000117827	0	0	0	0	0	0.00015707	8.26925E-05	0	0	1.36906E-05	0	0	8.93037E-05	0	3.49168E-05	0	3.67593E-05	0.00020577	0.000139444	0.000278587	0.000581489	0.000301006	0.000330392	0.000279229	0.00037877	0.000208648	8.98699E-05	3.73678E-05	0.000101343
ASV4228.Rikenellaceae_dgA.11	0	0	2.75824E-05	0.000136495	0	0	0.00010111	0	0	0	0	4.29258E-05	0	0.000149624	6.05859E-05	0.000673401	0	0	2.23379E-05	0	0.000191668	4.42733E-05	1.69756E-05	0.000424192	8.73629E-05	5.23752E-05	0.000256074	0	0.000352749	0	0.000471456	0.00019383	0.000143336	0.000344158	0.00015956	0.000220949	0.000224697	0.000287584	0.000186839	0.000101343
ASV4716.Rikenellaceae_RC9	0.000361156	0.00041467	0	3.41239E-05	5.83976E-05	0	0.000530826	0	0	0	8.83704E-05	0.000407795	0	2.99249E-05	0.000121172	0.000255428	6.28279E-05	2.75642E-05	0.000178703	0.000108147	5.47623E-05	2.95155E-05	0.000101854	0.000245585	2.9121E-05	5.23752E-05	6.40184E-05	0.000275695	0	0	8.57192E-05	0	4.30009E-05	9.63643E-05	0	0.000110475	1.60498E-05	0.000251636	0.000130787	0.000168905
ASV16115.Kiritimatiellae_WCHB1.41	0	0.000138223	0	6.82477E-05	0	0.000164605	0.00010111	0	0	0	0	0	0	0	0	0	0	0	0.000379744	0.000339889	0	0.000118062	0	0	0	0	0	0.000165417	0	0.000418332	0.000257158	0	0.000501677	0.000770914	0.000239339	0.00075754	4.81495E-05	0.000233662	0.000560517	0.000928976
ASV17144.Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149624	0.000121172	6.96621E-05	0.000282725	0	0	0.001050566	0.000314883	0.000221366	0	0.000156281	0	0	0	0.000220556	0	4.64814E-05	0	0	0.000200671	0	0	6.31283E-05	0.00174943	0	0	0.000253357
ASV8545.Firmicutes	0.000601926	9.21489E-05	0.00057923	0.000272991	5.83976E-05	0.000274341	0.000202219	0.000524006	0	2.2668E-05	0.000117827	0.000171703	0.000399797	0.0001197	3.02929E-05	6.96621E-05	0	0	0	0	4.10717E-05	0	0.00027161	0	7.28025E-05	0	0	7.35186E-05	0	4.64814E-05	0	0	0	4.1299E-05	0	0.000142039	0	5.39219E-05	1.86839E-05	1.68905E-05
ASV1899.Bacteroides	0.000601926	0.000276447	0.000220659	3.41239E-05	8.75964E-05	0.000411511	0.000151665	0.000327504	0	0	0.000176741	8.58516E-05	0.000106613	0.000179549	0.000181758	0.000348311	0.000188484	0.000137821	4.46758E-05	9.2697E-05	0.000191668	5.9031E-05	0.000356488	0.001294903	7.28025E-05	6.98336E-05	0	5.5139E-05	8.81873E-05	0.000185925	0.000128579	6.46099E-05	0.000258005	5.50653E-05	5.98349E-05	9.46925E-05	0.000112349	0.000161766	5.60517E-05	3.37809E-05
ASV16124.Kiritimatiellae_WCHB1.41	0	0.000368596	8.27472E-05	0	0	0	0.000530826	0	0	0	8.83704E-05	0.000236092	0.000239878	0	0	0	0	0	0	1.54495E-05	0	0	0	0.00011163	0	0	0	0.000698427	0	0.000162685	4.28596E-05	0	0.001075022	2.75327E-05	1.9945E-05	0.000220949	0.000112349	0.002588252	0	0.000185795
ASV14172.Ruminococcaceae_UCG.010	8.02568E-05	0	5.51648E-05	0	0	0	0	0	0	0	0	0	0	5.98498E-05	0	0.000116104	0	0	0.000670136	3.0899E-05	4.10717E-05	5.9031E-05	0	6.69777E-05	0.000364012	0.000261876	0.000480138	0.000202176	2.93958E-05	0.000139444	0.000214298	0.000613794	0.000129003	0.000220261	0.00019945	0.000347206	9.62989E-05	3.59479E-05	7.47356E-05	0.000168905
ASV9668.Lachnospiraceae	8.02568E-05	4.60745E-05	0.000248242	0.000170619	8.75964E-05	0.00013717	0	0.000229253	0	0	0.000206198	8.58516E-05	0.000426451	0.000179549	0.000302929	0.000232207	0.000125656	2.75642E-05	0	1.54495E-05	1.36906E-05	2.95155E-05	0	0.000334889	2.9121E-05	0.00010475	0.000160046	5.5139E-05	5.87915E-05	4.64814E-05	4.28596E-05	0	5.73345E-05	0.000137663	1.9945E-05	0.000110475	6.41993E-05	0.000233662	0.000205523	0.000168905
ASV4726.Rikenellaceae_RC9	0	0	0	0	0	2.74341E-05	0	0	0	0	2.94568E-05	0	0	8.97747E-05	0.000212051	0.000208986	0.000534037	0.001681413	0.00031273	0.000803374	0	0.000103304	1.69756E-05	0.001049318	0	0	9.60277E-05	0.000661667	0	0.001185275	0.000192868	0	0	2.75327E-05	3.98899E-05	6.31283E-05	4.81495E-05	0	0	0
ASV14181.Ruminococcaceae_UCG.010	0	0	2.75824E-05	0	0	0	0.00010111	0	0	0	0.000147284	0	0	0.000329174	0.000757323	0.000557297	6.28279E-05	0.000220513	6.70136E-05	0.000262642	2.73811E-05	0.000354186	0.000118829	0.000178607	1.45605E-05	8.7292E-05	0.000224065	0.000128658	4.40937E-05	0.000371851	0.000707183	0	4.30009E-05	0.000137663	0.000438789	0.000252513	8.02491E-05	0.000197714	0.000149471	0.000253357
ASV8264.Erysipelotrichaceae	0.000200642	0	0.000275824	0.000204743	5.83976E-05	0.000356643	0.000227497	0.000196502	0	2.2668E-05	0	0.000128777	5.33063E-05	0.000448873	0.000333222	0.000185766	0.000251312	0.000220513	0	1.54495E-05	0.000136906	0.000103304	5.09269E-05	6.69777E-05	5.8242E-05	0.000139667	0	7.35186E-05	0	2.32407E-05	8.57192E-05	3.2305E-05	0	0	0	0.000142039	0	0	0	0
ASV11825.Ruminococcaceae	4.01284E-05	0.000138223	0.000220659	0.00061423	2.91988E-05	8.23023E-05	0.000126387	0.000229253	0	0	0.000147284	0.000107315	0.000613023	2.99249E-05	6.05859E-05	2.32207E-05	6.28279E-05	5.51283E-05	0.000201041	3.0899E-05	2.73811E-05	0.000177093	1.69756E-05	8.93037E-05	7.28025E-05	6.98336E-05	0.000544157	0.000367593	4.40937E-05	2.32407E-05	2.14298E-05	3.2305E-05	4.30009E-05	6.88317E-05	5.98349E-05	7.89104E-05	1.60498E-05	5.39219E-05	0.000224207	6.75619E-05
ASV14190.Ruminococcaceae_UCG.010	0.000280899	0.000184298	8.27472E-05	0.000136495	0	0.000219473	0.000126387	0.000196502	0	0	5.89136E-05	0.00015024	0	0.000448873	0.000302929	6.96621E-05	0.00015707	0.00033077	0.000111689	0.000339889	0.000177977	0.00013282	0.000203707	2.23259E-05	0.000101923	6.98336E-05	0	1.83797E-05	0	0	2.14298E-05	0	2.86673E-05	8.2598E-05	7.97798E-05	0	1.60498E-05	0.000107844	3.73678E-05	3.37809E-05
ASV17145.Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	5.89136E-05	0	0	0.000269324	0.000333222	0.000255428	0	0.000220513	0.000446758	0.001004218	1.36906E-05	0	0	0	0	0	0	1.83797E-05	0	9.29627E-05	8.57192E-05	0	0.001003354	0.000839746	9.97248E-05	0.000173603	0.000722242	0	0	5.06714E-05
ASV5313.Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299249	0.000242343	0.000255428	6.28279E-05	2.75642E-05	0	0	0.000164287	0	0	0.00049117	8.73629E-05	6.98336E-05	0	0	7.34894E-05	0.000116203	0.000107149	0	0.000344007	0.000495588	0.000239339	0.000205167	0.000802491	0	0	6.75619E-05
ASV14193.Ruminococcaceae_UCG.010	0	0	5.51648E-05	0	0	5.48682E-05	0	0	0	0	0	2.14629E-05	0	5.98498E-05	0	0.000185766	3.14139E-05	8.26925E-05	0.000647799	0.000108147	0.000150596	0.000103304	1.69756E-05	0.000424192	0.000203847	0.000122209	0.000224065	0.000165417	0.000102885	0.000116203	2.14298E-05	0.000226135	0.000172004	0.000110131	0.000179505	0.00029986	0.000176548	1.7974E-05	0.000186839	8.44523E-05
