region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV9375.Lachnospiraceae	0.000646663	0	0.000688475	0.000330745	0.000758646	0.000102878	0.001225276	0	0.000277581	0.000306004	0.000691964	0.000704217	0.00066594	0.00012718	0.001587165	0.000344911	4.68377E-05	0.000233249	8.56898E-05	0.000156274	0.000182378	0.000201986	0.000349292	8.44048E-05	0.000788851	0.000271813	0.000136414	0	0.002241435	9.23617E-05
ASV9376.Lachnospiraceae	0.000362131	0.001229916	0.000312943	0.002645958	0.000119003	0.002031841	0.000336614	0.001044048	0.001068687	0.000272004	0.000418397	0.000333576	0.00015135	0.000286155	0.000321723	0.000613176	4.68377E-05	0.000969825	0.000314196	0	0.000205175	3.36644E-05	0.000174646	0.000126607	0.000110716	0.000146361	0.00019842	0	0.000462518	0
ASV18338.Anaeroplasma	0.000439731	0.000157011	0	0.000383664	0.00016363	0	0.000525118	5.6435E-05	0	0	0.00014483	0.006634462	0.00072648	0.001144619	6.43445E-05	0.000664274	0.000187351	0	0	0	2.27972E-05	0	4.36614E-05	0.000520496	0	0	8.68088E-05	0	0	2.63891E-05
ASV13165.Ruminococcaceae_UCG.002	0.000103466	0.000235516	0.000250355	0.000383664	7.43771E-05	0.000308634	0.000430866	0.000197523	0.000263702	1.13335E-05	0.000289659	0.000135901	9.081E-05	0.000111282	0.000128689	0.000191617	0	6.13813E-05	0.000114253	0	0.000113986	0.000168322	8.73229E-05	0	5.5358E-05	8.36348E-05	6.20063E-05	0	9.48755E-05	0.000118751
ASV3903.Prevotellaceae_UCG.003	0	0.000706547	0.00029208	0	0.000476013	0.002983462	0.000659764	0.000310393	8.32743E-05	0.000408006	0.000128737	3.7064E-05	0.00021189	3.1795E-05	0	0	0.002919548	0	0.000128535	0.00012502	0	0.000302979	6.54922E-05	7.03373E-05	0.000207592	0.000376356	0.000384439	0	0.001660322	0.001213896
ASV18096.Treponema_2	0	0.001282253	0.002107152	0.000833477	0.00035701	0.003780767	0.000201969	0.008888513	0	0	1.60922E-05	0	9.081E-05	0	0	0	0	0	0	0.00146898	0	0.00185154	0	1.40675E-05	0	2.09087E-05	0.000248025	0	0	0
ASV8536.Firmicutes	0.000543197	0.000235516	0.000312943	0.0006218	0.000490889	0.000334354	0.000821339	0.000366828	0.00073559	0.000419339	0.000547134	0.001111921	0.00018162	9.5385E-05	0.000214482	0.000332137	0.000905528	0.000319183	0.000271351	0.000343804	0.000433147	0.000403972	0.000523937	0.000182877	0.000318308	0.000365902	0.00039684	0.000146416	0.000225329	1.31945E-05
ASV6008.Christensenellaceae_R.7.	0.000439731	0.000183179	4.17258E-05	0.000198447	0.00019338	0.000205756	0.000350079	0.000507915	0.001082567	0.000328671	0.000160922	0.000518896	0.00051459	0.000174872	0.000193034	0.000319362	0.000999204	0.000110486	0.000514139	0.000656353	0.00041035	0.000235651	0.000196477	0.000126607	0.000179913	0.000282267	0.000446445	7.32082E-05	0.000142313	0.000211112
ASV9387.Lachnospiraceae	0.002043456	0.002773853	0.001856797	0.000224906	0.000178505	0.001260256	0.000565512	0.00045148	0.000180428	3.40005E-05	0.000852885	0.000135901	0.00036324	0.00025436	0.000428964	0.000229941	0.000140513	0	8.56898E-05	6.25098E-05	0.000319161	0	0.000130984	2.81349E-05	0.000345987	9.40891E-05	0.000148815	0.000158618	0.000794583	0.00055417
ASV9392.Lachnospiraceae	0.000206932	0.003166379	0.000271218	0.000224906	0.000818148	0.000437232	0.00232937	0.003527188	0	0.000419339	3.21844E-05	0	0.00036324	6.359E-05	0	0	0	1.22763E-05	0.000985433	0.000468823	0.000113986	0.00053863	6.54922E-05	5.62699E-05	0.000152234	0.0004809	0.000248025	0.000219625	0.000249048	1.31945E-05
ASV15690.Saccharofermentans	7.75996E-05	5.23368E-05	0	0.000185217	0.000267758	0.000694427	0.000282756	0.002398488	0	0.001722692	0.000418397	0.000172965	0.00027243	7.94875E-05	8.57927E-05	0	0	0	0	0.000250039	0.000296364	0.000673287	0.000174646	1.40675E-05	0.000595098	0.000459991	0.000533254	0	0.000391362	0.001134729
ASV8768.Cellulosilyticum	0.000310398	0.000706547	0.002691313	0.00060857	0.000595017	0.000874463	0.000107717	5.6435E-05	0.000249823	4.5334E-05	0.000434489	1.23547E-05	9.081E-05	0.000524617	0.000107241	0.001175253	0	6.13813E-05	0.000628392	0	0.000364755	0.001952533	0.000414784	0.000914385	0.000318308	3.1363E-05	0.000768878	0.000256229	2.37189E-05	1.31945E-05
ASV7976.Erysipelotrichaceae_UCG.004	0	0	0	0	0	0	0	0	0	0.001382687	0	0.000345931	0	0	0	0	3.12251E-05	0.000110486	7.14082E-05	0.000406313	0.001117064	0.000100993	0.00058943	0.000351687	0.000650456	0.000365902	0.00039684	7.32082E-05	0.002407467	0.002124319
ASV5827.Fibrobacteraceae	0.000543197	0.000863558	4.17258E-05	0.000436583	0.000476013	0.000411512	0.00029622	0.000282175	0.000305339	7.93345E-05	8.04609E-05	8.64827E-05	0.003965371	0.002368726	0.002230611	0.001264675	4.68377E-05	0.000208697	0.000942588	0.00012502	0.000113986	0.000269315	0.000109154	0.000126607	0	0	1.24013E-05	0	0	0
ASV17244.Bradymonadales	0.000284532	2.61684E-05	0	0.000317515	0.000297508	0.000308634	0.000511654	0.000592568	0	0.000340005	0.000193106	4.94187E-05	0	0	0.00047186	0	0	0	8.56898E-05	0.000531333	0.000136783	0.00053863	0.001637304	0.000182877	0.000332148	0.000229996	0.00029763	0.000109812	0.004696339	7.91672E-05
ASV17373.Bilophila	0.000387998	0.000523368	0.000563298	0.00064826	0.000743771	0.000848744	0.000592441	0.000197523	0.00073559	0.000238003	0.00088507	0.000358286	0.00024216	0.000238462	0.000300275	0.000396009	0.000140513	0.00039284	0.000314196	9.37647E-05	0.00041035	0.000235651	0.001222521	0.001083195	0	0.000229996	0.00039684	0.000512458	0.000118594	7.91672E-05
ASV9396.Lachnospiraceae	0.000362131	0.0004972	0.000354669	0.000238136	0.000312384	0.000282915	0.000538583	0.000253958	4.16372E-05	0.000136002	0.000305751	0.000111192	0.00012108	9.5385E-05	2.14482E-05	0.000293813	0	0.000159591	0.000228506	0.000156274	0.000227972	0.000336644	0.000436614	0.000379822	0.000387506	0.000376356	0.00029763	0.000231826	0.00021347	0.000171529
ASV4609.Rikenellaceae_RC9	7.75996E-05	0	6.25887E-05	0.000304285	0.000401636	0.000231476	0.000228898	0	0	0.000351338	6.43687E-05	8.64827E-05	0.00018162	6.359E-05	0	0	0	3.68288E-05	2.85633E-05	0.000625098	0.000205175	0.000134657	0.000458445	0.000647104	0.000373666	0.000324085	0.000223223	0.001476366	0.002265153	0.002216681
ASV2090.Bacteroidales	0	0	0	0	7.43771E-05	0	0	0	0	0.000476007	0	1.23547E-05	0	0	0	0.000281039	9.36754E-05	0	7.14082E-05	0.000468823	0.000182378	0.000471301	0.000152815	0.000196945	0.000705814	8.36348E-05	1.24013E-05	0.000195222	0.006143191	0.00084445
ASV18432.Izimaplasmatales	0	0.005443031	6.25887E-05	0	0	0	0	0.00349897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7734.Mogibacterium	0.000103466	0.000523368	0.000104314	0.000489502	0.000267758	0.000282915	0.000605906	0.000507915	0.000277581	0.000249337	0.000466673	0.000308867	0.00033297	0.00012718	0.000364619	0.00011497	0.002263821	0.000147315	0.000514139	0.000750117	0.000273567	0.000370308	0.000349292	0.000323552	8.30369E-05	0.000491354	0.00079368	0.000122014	0.000154173	0.000395836
ASV6465.Clostridium_sensu_stricto_1	0.000129333	0.000340189	6.25887E-05	0.000317515	0.000238007	0.000128598	0.00014811	8.46525E-05	8.32743E-05	0.000136002	8.04609E-05	0.00039535	0.00057513	0.000143077	0.000107241	0.000472656	0	6.13813E-05	0.000199943	0.000375059	0.000296364	0.000134657	0.000109154	0.000225079	0.000124555	0.000804985	0.001884991	0.000866297	2.37189E-05	0.001015979
ASV18339.Anaeroplasma	0.000155199	0.000104674	0.000208629	7.93787E-05	0	5.1439E-05	0.00014811	0	0.000319218	0.00048734	0.001560941	1.23547E-05	0.00057513	9.5385E-05	0.000664894	0.001379645	0.000405927	4.91051E-05	0.001156812	0.000343804	0.000205175	0.000235651	0	0.001125397	0.000235271	0.000418174	0.000347235	0.000414847	0.000450659	0.00040903
ASV9405.Lachnospiraceae	0.000362131	0.000811221	0.000375532	0.001494966	0.000327259	0.000694427	0.000700158	0.00090296	0.000374735	0.000702677	0.000997715	0.000197675	0.00048432	0.000397437	0.000257378	0	3.12251E-05	0.000306907	0.000599829	0.000312549	0.000159581	0.000403972	0.00030563	0.00011254	1.38395E-05	0.000209087	9.921E-05	0	0	0.000118751
ASV7223.Clostridiales_vadinBB60.	7.75996E-05	5.23368E-05	0.000479846	0.000171987	7.43771E-05	0.00054011	0.000107717	0.00011287	4.16372E-05	0	0.000241383	0.000111192	0	0.000588207	0.000171585	0.00025549	0	0	0.003427592	9.37647E-05	0.000911889	0	8.73229E-05	8.44048E-05	0.00189601	0.000156815	0.000235624	0.000146416	0.00041508	0.000712504
ASV3524.Prevotellaceae	2.58665E-05	5.23368E-05	0.000354669	0.000714409	5.95017E-05	0.000360073	0.000201969	0.00011287	0.000929897	0.000340005	0.000386212	0.000345931	0.00036324	0.000524617	0.000128689	0.000472656	0.001358293	0.000675195	0.000856898	0.00012502	0.00180098	0.001110924	6.54922E-05	0.000534564	0	1.04543E-05	2.48025E-05	0.000329437	0.000201611	0.000158334
ASV18100.Treponema_2	0.000517331	0.00065421	0.000104314	0.001045153	0.000684269	7.71585E-05	0.000457795	0	0.000235944	0.001076682	0.000756332	0.00021003	9.081E-05	0.000969747	0.001243995	0.001124155	0.00060889	3.68288E-05	0.000285633	0.000343804	0.000273567	0.000471301	0.000109154	0.000393889	5.5358E-05	2.09087E-05	6.20063E-05	0	7.11567E-05	0
ASV8795.Coprococcus_1	0.000387998	0.000915895	0.00014604	0.00059534	0.000461138	0.000617268	0.000538583	0.000733655	0.000804985	0.00026067	0.000820701	0.000420059	0.00057513	0.000556412	0.000450412	0.000817567	0.000265413	0.000110486	0.000399886	0.000562588	0.00041035	0.000201986	0.000392953	0.000323552	0.000179913	0.000365902	0.000210821	0	2.37189E-05	2.63891E-05
ASV18101.Treponema_2	0.000775996	0.000366358	0.000354669	0.000304285	0.00016363	0.000205756	0.000350079	0.00067722	0.000249823	0.000419339	0.000273567	0.000444768	0	0.00050872	0.000600549	0.001532939	4.68377E-05	0.00039284	0.000142816	0.000156274	9.11889E-05	0.000201986	8.73229E-05	0.000675238	1.38395E-05	0.000135906	0.000186019	0.000963908	0.00085388	0.000277085
ASV6015.Christensenellaceae_R.7.	0.00059493	0.000811221	0.000897104	0.000211677	0.000922276	0.000668707	0.000565512	0.000592568	0	0.000238003	0.00088507	8.64827E-05	0.00118053	0.000349745	0	0	0	8.59339E-05	0.000357041	0.000437568	0.000729511	0.000134657	0.00089506	0.000436091	0.001314752	0.000114998	0.000558056	0.000256229	0	0.00029028
ASV3307.Muribaculaceae	0.000129333	7.85053E-05	2.08629E-05	0.001389128	0.000267758	0.001157378	0.000457795	0.000395045	0.000374735	0.000181336	0.000160922	0.000444768	0.00111999	0.00108103	0.000428964	0.000523754	9.36754E-05	0.000135039	0.00017138	0.00012502	0.000729511	0.000134657	0.001091536	9.84723E-05	0.000138395	0.000355448	8.68088E-05	0.000939506	0.000142313	0.000131945
ASV16010.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	0	0.002164698	0	0.002779803	0.00033297	0	0	0	0	0	0.001271065	0.000968901	2.27972E-05	0.000336644	0	0.001209802	0	0.000742259	0.00049605	0	0	0
ASV11621.Ruminococcaceae	0.000362131	0.000314021	0.000104314	0.000185217	0.00016363	0.000642988	0.000403937	0.00079009	0.000111032	0.000306004	0.000531042	0.000481832	0.00033297	0.000174872	0.000428964	0.000677048	0.000718178	0.000159591	0.000299914	0.000906392	0.000797903	0.001009931	0.001113367	0.000492361	0.000415185	0.000397265	0.000223223	0.000256229	0.000498097	5.27781E-05
ASV9411.Lachnospiraceae	0.00067253	5.23368E-05	0.000166903	0.000515962	0.000223131	0.00051439	0.000282756	0.000169305	0	0.000498674	0.000337936	2.47094E-05	0.00015135	9.5385E-05	4.28964E-05	0.000229941	0.000187351	0	0.000471294	9.37647E-05	0.000136783	0.000134657	0.000392953	7.03373E-05	0	0.000156815	3.72038E-05	0.000146416	0.000592972	0.00014514
ASV15204.Ruminococcaceae_UCG.014	0.000103466	2.61684E-05	0	0.000674719	0.000342135	0	0.000565512	0.000620785	0.00029146	0.000272004	0	0	0	0	0	0	0	7.36576E-05	0.000271351	6.25098E-05	0.000136783	3.36644E-05	4.36614E-05	8.44048E-05	0	2.09087E-05	0.000210821	0	0	3.95836E-05
ASV7982.Erysipelotrichaceae_UCG.004	0	0	0	0.000291055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187529	6.83917E-05	0.000201986	0.000392953	0	0.000761172	0	0	0	0.002905563	0.005185449
ASV9413.Lachnospiraceae	5.17331E-05	0	0	0	0.000119003	0	0.000188504	0.00022574	0	0.001246685	4.82765E-05	0	0.00108972	0.000111282	0	0	0	0	0.001056841	0.001625254	0.000227972	0.001279246	0.000414784	0.000323552	0.001176357	0.001306793	0.000359636	6.10069E-05	0.00084202	0.000303474
ASV4621.Rikenellaceae_RC9	0.000336265	0.000104674	6.25887E-05	0.000264596	0.00019338	0.000231476	0.000215433	0.00033861	0.000430251	4.5334E-05	6.43687E-05	6.17734E-05	0.00018162	3.1795E-05	0	0	0	0.000306907	8.56898E-05	0.00012502	0.000387553	0.000201986	0.000676752	0.000267282	0.000249111	0.000397265	0.000210821	0.000414847	0.000355783	0.001649316
ASV9415.Lachnospiraceae	0.000801862	0.000549537	0.000458984	0.000687949	0.000267758	0.000180037	0.000417402	0.00022574	0.000333097	0.000306004	0.000611503	0.000160611	0.00057513	0.00012718	0.000257378	0.000779244	0.001779832	0.000527879	0.000556984	0.00012502	0.000182378	0.000100993	8.73229E-05	4.22024E-05	0.000290629	0.000365902	0.000272828	0	0.000486237	9.23617E-05
ASV11625.Ruminococcaceae	0.000284532	0.000601874	0.000542435	0.000489502	0.00016363	0.000308634	0.000269291	0.000423263	0.000249823	0.000544008	0.000708056	0.00021003	0.00036324	0.00025436	0.000107241	0.00099641	0.002170146	2.45525E-05	0.000599829	0.000625098	0.000319161	0.000168322	6.54922E-05	0.000126607	0.000304469	0.000344993	0.000248025	0	0.000296486	0.00014514
ASV2899.Bacteroidia	0	0.000209347	0.000897104	6.61489E-05	0.000104128	0.000102878	8.07874E-05	0	0	0.001564023	0.00125519	0	6.054E-05	0.001096927	0.000815031	0	0	0.001522257	0.000685518	0	4.55944E-05	0	6.54922E-05	2.81349E-05	0.00109332	0.000459991	0.000372038	0	0	0
ASV13298.Ruminococcaceae_UCG.005	0.001060528	0.000366358	0.000605024	0.000251366	0.000252882	0.000694427	0.000888661	0.000395045	0.000194307	0.000113335	0.000241383	9.88374E-05	0.00018162	6.359E-05	0.000171585	0.000281039	0.000187351	7.36576E-05	8.56898E-05	0.000656353	0.000501539	0.000437637	0.000960552	0.000295417	0.000429024	0.000930437	0.000979699	0.000244027	3.55783E-05	7.91672E-05
ASV6019.Christensenellaceae_R.7.	0.001060528	0.0004972	0.00064675	0.000304285	0.000580141	0.000282915	0.000740551	0.000931178	0.000333097	0.000181336	0.00022529	0.000271803	0.00015135	4.76925E-05	8.57927E-05	0.000191617	0	3.68288E-05	0.000371322	0.000562588	0.000934686	0.000572294	0.000458445	0.000618969	0.000581259	0.000470446	0.001066508	0	0	6.59726E-05
ASV6466.Clostridium_sensu_stricto_1	7.75996E-05	0.000183179	0.000104314	0.000105838	2.97508E-05	0.000128598	0.000228898	0	1.38791E-05	0.000124668	3.21844E-05	9.88374E-05	0	3.1795E-05	0	0.000332137	0	0.00029463	5.71265E-05	6.25098E-05	0	0.000100993	8.73229E-05	4.22024E-05	0.00026295	0.000930437	0.001351737	0.002964933	0.000332064	0.000633337
ASV17963.Sphaerochaeta	0.000439731	0.00115141	0.000396395	0.000449813	0.000684269	0.001234536	0.000632835	0.000649003	0.001165841	0.000204003	0.000289659	0.000457123	6.054E-05	0.00025436	0.000557653	0.00011497	0.000483989	0.000405117	0.00017138	0.000187529	0.000273567	0	0.000349292	0.000281349	0.000166074	0.000209087	0.000260426	0.000158618	0.000130454	0.000158334
ASV9107.Marvinbryantia	2.58665E-05	0	2.08629E-05	1.32298E-05	4.46263E-05	2.57195E-05	4.03937E-05	2.82175E-05	5.55162E-05	0.00045334	0.000241383	0.000358286	0.00021189	1.58975E-05	0.000857927	2.5549E-05	0.000967979	0.000540156	2.85633E-05	0.00012502	0.000182378	0.000235651	0.000218307	0.000211012	0.001273233	0.000669078	0.000210821	0.000244027	0.002454904	7.91672E-05
ASV16017.Kiritimatiellae_WCHB1.41	0	0	0	9.26085E-05	0.000505764	0.000257195	0.000377008	0	0.00073559	0.000646009	0.001705771	0	0.00021189	0.000778977	0	0	0.003044449	6.13813E-05	0.000185661	0.000375059	0	0.000100993	0.000480276	0.000196945	0.000595098	9.40891E-05	0.00039684	2.44027E-05	0	0
ASV11640.Ruminococcaceae	0	0.000183179	0	0.000145528	4.46263E-05	0.00051439	4.03937E-05	0.000310393	0	0.000170002	0.000386212	9.88374E-05	0.00133188	0.00012718	0.001093857	0	0	6.13813E-05	0	0.000781372	0	0.000706952	0.002597856	0.000675238	0.000359827	0	8.68088E-05	0.000341638	0	0
ASV4070.Prevotellaceae_UCG.004	0.00067253	0.00065421	0.000417258	0.000238136	0.000699145	0.000848744	0.000861732	0.001947008	8.32743E-05	0.00022667	0.000402304	6.17734E-05	0.00084756	6.359E-05	0.000278826	0	0	0.000257802	2.85633E-05	0.000593843	0.000661119	0.000908938	0.000829568	0.000351687	0.000304469	0.000689987	0.000446445	6.10069E-05	4.74378E-05	1.31945E-05
ASV9432.Lachnospiraceae	0.001138127	5.23368E-05	0.000375532	0.00059534	0.002052808	0.001131658	0.001009843	0.000761873	0.000124912	0.00026067	0.000257475	9.88374E-05	0	4.76925E-05	0.000171585	0.000153294	0	0.000343735	0.000114253	0.000343804	9.11889E-05	0.000269315	0.000327461	0.000393889	8.30369E-05	5.22717E-05	6.20063E-05	0	0.000237189	1.31945E-05
ASV18499.Mollicutes	0.000362131	0	0.000125177	0.000145528	0.000371885	0.000102878	0.000646299	2.82175E-05	0.000166549	0.000623342	0.002993145	0.000654798	0.00033297	4.76925E-05	0.000557653	6.38725E-05	0	0	0.000628392	0.000156274	0.000752308	0.000235651	8.73229E-05	0.001308274	0.000193753	5.22717E-05	6.20063E-05	0	0	0.000197918
ASV3432.Alloprevotella	5.17331E-05	0.000104674	6.25887E-05	0.000211677	0.000238007	5.1439E-05	0.00032315	0.001213353	8.32743E-05	0.000736677	0.000177014	0.000753635	3.027E-05	7.94875E-05	0	5.1098E-05	0.002529235	0	0	0	0.000364755	0.000134657	0.00211758	0	0.00026295	0.000229996	0.000136414	0	0.00062855	0.000475003
ASV18106.Treponema_2	0.00067253	0.000601874	0.001126596	0.00187863	0.000803273	0.001466012	0.000861732	0.002793533	0.00015267	0.000102001	0	0.000172965	0	0	0	0	0.000109288	0.00019642	0.000714082	6.25098E-05	0.000227972	6.73287E-05	8.73229E-05	0.000154742	5.5358E-05	5.22717E-05	4.9605E-05	0	0.000118594	0
ASV2901.Bacteroidia	2.58665E-05	0	4.17258E-05	0.001322979	4.46263E-05	0.000128598	0.000121181	2.82175E-05	1.38791E-05	0.000294671	4.82765E-05	8.64827E-05	0	0.00019077	0.000386067	0.000855891	0.000202963	0.000662918	9.99714E-05	0.000156274	0.000205175	0.00053863	0.000130984	0.000281349	0	7.31804E-05	4.9605E-05	0.002293858	0.00041508	0.000646532
ASV18629.Mollicutes_RF39	0.000284532	0.000392526	0.000521572	0.000582111	0.000505764	0.000385793	0.000444331	0.00033861	6.93953E-05	6.8001E-05	0	0	0	0	0	0	0	0.000122763	5.71265E-05	0.001000156	0.002120141	0.000740616	0.000130984	0.001266072	0.000484382	0.000271813	0.000248025	0.000963908	0.000569253	2.63891E-05
ASV8238.Erysipelotrichaceae	0.000206932	0	0.00123091	7.93787E-05	0.000907401	0	0.000592441	5.6435E-05	0	0.000170002	0.000434489	0.001210758	9.081E-05	0	0.000300275	0.000472656	0	0.000319183	0.000299914	0.000281294	0.000364755	0.000134657	0.000218307	0.000323552	0.000166074	0.000574989	0.000322433	0	0.000735285	0.000211112
ASV70.Coriobacteriales	2.58665E-05	0.000837389	0.000396395	0.000502732	0.00016363	0.000462951	0.000161575	0.001072265	0.000360856	0.000657343	8.04609E-05	4.94187E-05	0	0	0.000321723	0.000166068	0.000390314	0.000257802	0.000199943	0.000281294	0.000273567	0.000201986	0.000218307	0.000618969	0.000442864	0.000418174	0.000260426	0.000414847	0.000747145	5.27781E-05
ASV9440.Lachnospiraceae	0.000827729	0.000340189	0.000333806	0.001058383	0.000104128	0.000102878	0.000511654	8.46525E-05	0	0.00071401	0.001126452	1.23547E-05	3.027E-05	0.000492822	0	0	1.56126E-05	0.000208697	0.000471294	0.000218784	0.000250769	0.000605959	0.000349292	0.000436091	0.000193753	0.000418174	0.000235624	0.000488055	0.000367643	0.000316669
ASV2104.Bacteroidales	0.000206932	0.000235516	0.000125177	0.000476272	0.000178505	0.000462951	0.000390472	0.00022574	0.000166549	0.000532674	8.04609E-05	6.17734E-05	0.00036324	0.000365642	0	5.1098E-05	0	4.91051E-05	0.000728363	0.000687607	0.001071469	0.000437637	8.73229E-05	0.000689306	0.000152234	0.000763167	0.000409241	0	0.000249048	0.00125348
ASV7567.Anaerovorax	0.000206932	0.000209347	0.000208629	0.000436583	0.00019338	0.000385793	0.00029622	0.000169305	4.16372E-05	0.000181336	0.000482765	1.23547E-05	0.00042378	0.00076308	0.000107241	0.000204392	0.001061654	1.22763E-05	9.99714E-05	0.000562588	0.000615525	0.000336644	0.000807737	0.000478294	0.000152234	0.000449537	0.000545655	0.000341638	8.30161E-05	0.000197918
ASV7987.Erysipelotrichaceae_UCG.004	0	0.000183179	0.000166903	6.61489E-05	5.95017E-05	0.000154317	2.69291E-05	0	0.00323382	7.93345E-05	0.000836793	0.001408433	3.027E-05	3.1795E-05	0.000643445	0	0.000249801	0.000466498	0.00087118	0.000187529	0.000866294	0.000471301	6.54922E-05	0	0	0	0	0	1.18594E-05	0
ASV17246.Bradymonadales	2.58665E-05	2.61684E-05	0.000208629	0.001190681	2.97508E-05	0.00051439	0.000242362	0.000310393	0	5.66675E-05	8.04609E-05	0	3.027E-05	0.000174872	0.000686342	0	0	0.000282354	4.28449E-05	0.00012502	0.001459022	6.73287E-05	0.000785906	0.002236727	6.91974E-05	4.18174E-05	1.24013E-05	0.001256741	0.000189751	0.000158334
